schema_version,round,agent,mode,episode_steps,survival_steps,score,coins_collected,initially_available_coins,coins_found,crates_destroyed,bombs_dropped,self_kills,invalid_actions,attempted_actions,invalid_action_rate,survived,termination_reason,executed_action_sequence_sha256,action_up,action_right,action_down,action_left,action_wait,action_bomb,action_unknown,decision_time_median_ms,decision_time_p95_ms,decision_time_max_ms,shaped_reward,epsilon,q_table_size,replay_size,update_count,mean_loss,mean_abs_td_error,target_synchronizations,episode_target_synchronizations,world_seed,agent_seed,treatment,model,scenario,evaluation_pass,collection_fraction
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,0,200,0,200,0,0,0,0.10275840759277344,0.29625892639160145,1.5070438385009766,,,,,,,,,,102006,202006,masked,r2,classic,primary,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,0,200,0,200,0,0,0,0.09918212890625,0.11711120605468746,0.324249267578125,,,,,,,,,,102006,202006,masked,r2,classic,repeat,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,0.10800361633300781,0.12683868408203125,0.4782676696777344,,,,,,,,,,102007,202007,masked,r2,classic,primary,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,0.10752677917480469,0.1190066337585449,0.553131103515625,,,,,,,,,,102007,202007,masked,r2,classic,repeat,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,22dca40840b524fe41c5c274828b562e7f37bd5ddabfcf44dc084a9cbb6fcfb9,201,0,199,0,0,0,0,0.09512901306152344,0.3299713134765625,1.336812973022461,,,,,,,,,,102008,202008,masked,r2,classic,primary,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,22dca40840b524fe41c5c274828b562e7f37bd5ddabfcf44dc084a9cbb6fcfb9,201,0,199,0,0,0,0,0.09393692016601562,0.10586977005004881,0.32210350036621094,,,,,,,,,,102008,202008,masked,r2,classic,repeat,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,0,200,0,200,0,0,0,0.09894371032714844,0.11233091354370114,0.30994415283203125,,,,,,,,,,102009,202009,masked,r2,classic,primary,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,0,200,0,200,0,0,0,0.09870529174804688,0.10704994201660156,0.28395652770996094,,,,,,,,,,102009,202009,masked,r2,classic,repeat,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.09989738464355469,0.11302232742309569,0.29397010803222656,,,,,,,,,,102010,202010,masked,r2,classic,primary,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.09989738464355469,0.12211799621582027,0.3483295440673828,,,,,,,,,,102010,202010,masked,r2,classic,repeat,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,43f16ff4892d62035d6f3344b683801d4cefcafe1ea6ce01871bed1a5141ebde,0,201,0,199,0,0,0,0.09393692016601562,0.10805130004882808,0.31685829162597656,,,,,,,,,,102011,202011,masked,r2,classic,primary,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,43f16ff4892d62035d6f3344b683801d4cefcafe1ea6ce01871bed1a5141ebde,0,201,0,199,0,0,0,0.09393692016601562,0.1111507415771484,0.3032684326171875,,,,,,,,,,102011,202011,masked,r2,classic,repeat,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,43f16ff4892d62035d6f3344b683801d4cefcafe1ea6ce01871bed1a5141ebde,0,201,0,199,0,0,0,0.10395050048828125,0.12828111648559548,0.47588348388671875,,,,,,,,,,102012,202012,masked,r2,classic,primary,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,43f16ff4892d62035d6f3344b683801d4cefcafe1ea6ce01871bed1a5141ebde,0,201,0,199,0,0,0,0.10800361633300781,0.4213809967041013,1.0578632354736328,,,,,,,,,,102012,202012,masked,r2,classic,repeat,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,0,200,0,200,0,0,0,0.09989738464355469,0.11588335037231444,0.31495094299316406,,,,,,,,,,102013,202013,masked,r2,classic,primary,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,0,200,0,200,0,0,0,0.09703636169433594,0.12065172195434569,0.3809928894042969,,,,,,,,,,102013,202013,masked,r2,classic,repeat,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.09608268737792969,0.10704994201660156,0.3719329833984375,,,,,,,,,,102014,202014,masked,r2,classic,primary,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.10013580322265625,0.12280941009521482,0.4189014434814453,,,,,,,,,,102014,202014,masked,r2,classic,repeat,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.09703636169433594,0.10687112808227534,0.28586387634277344,,,,,,,,,,102015,202015,masked,r2,classic,primary,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.10013580322265625,0.11923313140869138,0.7028579711914062,,,,,,,,,,102015,202015,masked,r2,classic,repeat,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.09584426879882812,0.10832548141479485,0.2682209014892578,,,,,,,,,,102016,202016,masked,r2,classic,primary,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.09918212890625,0.11019706726074215,0.331878662109375,,,,,,,,,,102016,202016,masked,r2,classic,repeat,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.09655952453613281,0.1071453094482421,0.27298927307128906,,,,,,,,,,102017,202017,masked,r2,classic,primary,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.09894371032714844,0.10814666748046863,0.3561973571777344,,,,,,,,,,102017,202017,masked,r2,classic,repeat,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,0.10919570922851562,0.12590885162353513,0.28777122497558594,,,,,,,,,,102018,202018,masked,r2,classic,primary,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,0.11301040649414062,0.13211965560913083,0.36978721618652344,,,,,,,,,,102018,202018,masked,r2,classic,repeat,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,0.09608268737792969,0.1090168952941894,0.2560615539550781,,,,,,,,,,102019,202019,masked,r2,classic,primary,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,0.09894371032714844,0.11587142944335938,0.47087669372558594,,,,,,,,,,102019,202019,masked,r2,classic,repeat,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,0,200,0,200,0,0,0,0.10275840759277344,0.12695789337158192,0.5638599395751953,,,,,,,,,,102020,202020,masked,r2,classic,primary,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,0,200,0,200,0,0,0,0.10418891906738281,0.13009309768676744,0.4527568817138672,,,,,,,,,,102020,202020,masked,r2,classic,repeat,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.10180473327636719,0.12435913085937488,0.5409717559814453,,,,,,,,,,102021,202021,masked,r2,classic,primary,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.10395050048828125,0.12494325637817381,0.4839897155761719,,,,,,,,,,102021,202021,masked,r2,classic,repeat,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,0.09846687316894531,0.1111507415771484,0.36907196044921875,,,,,,,,,,102022,202022,masked,r2,classic,primary,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,0.09918212890625,0.11806488037109371,0.4200935363769531,,,,,,,,,,102022,202022,masked,r2,classic,repeat,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.09894371032714844,0.115072727203369,0.2899169921875,,,,,,,,,,102023,202023,masked,r2,classic,primary,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.09870529174804688,0.11086463928222656,0.36716461181640625,,,,,,,,,,102023,202023,masked,r2,classic,repeat,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,0,200,0,200,0,0,0,0.0985860824584961,0.10709762573242183,0.6341934204101562,,,,,,,,,,102024,202024,masked,r2,classic,primary,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,0,200,0,200,0,0,0,0.09608268737792969,0.1090168952941894,0.2980232238769531,,,,,,,,,,102024,202024,masked,r2,classic,repeat,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,0.09918212890625,0.15491247177124007,0.9529590606689453,,,,,,,,,,102025,202025,masked,r2,classic,primary,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,0.09799003601074219,0.3102421760559079,1.7130374908447266,,,,,,,,,,102025,202025,masked,r2,classic,repeat,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,43f16ff4892d62035d6f3344b683801d4cefcafe1ea6ce01871bed1a5141ebde,0,201,0,199,0,0,0,0.09012222290039062,0.10491609573364256,0.29206275939941406,,,,,,,,,,102026,202026,masked,r2,classic,primary,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,43f16ff4892d62035d6f3344b683801d4cefcafe1ea6ce01871bed1a5141ebde,0,201,0,199,0,0,0,0.09012222290039062,0.10281801223754877,0.28228759765625,,,,,,,,,,102026,202026,masked,r2,classic,repeat,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.10204315185546875,0.2617955207824698,0.9937286376953125,,,,,,,,,,102027,202027,masked,r2,classic,primary,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.09644031524658203,0.10591745376586909,0.2789497375488281,,,,,,,,,,102027,202027,masked,r2,classic,repeat,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,0.09739398956298828,0.11018514633178708,0.29015541076660156,,,,,,,,,,102028,202028,masked,r2,classic,primary,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,0.0978708267211914,0.1151919364929199,0.39196014404296875,,,,,,,,,,102028,202028,masked,r2,classic,repeat,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,0.10609626770019531,0.11801719665527344,0.2951622009277344,,,,,,,,,,102029,202029,masked,r2,classic,primary,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,0.10609626770019531,0.12594461441040034,0.32401084899902344,,,,,,,,,,102029,202029,masked,r2,classic,repeat,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.09918212890625,0.1111865043640136,0.31685829162597656,,,,,,,,,,102030,202030,masked,r2,classic,primary,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.10013580322265625,0.1351475715637205,0.36716461181640625,,,,,,,,,,102030,202030,masked,r2,classic,repeat,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,22dca40840b524fe41c5c274828b562e7f37bd5ddabfcf44dc084a9cbb6fcfb9,201,0,199,0,0,0,0,0.1049041748046875,0.1151919364929199,0.3299713134765625,,,,,,,,,,102031,202031,masked,r2,classic,primary,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,22dca40840b524fe41c5c274828b562e7f37bd5ddabfcf44dc084a9cbb6fcfb9,201,0,199,0,0,0,0,0.10800361633300781,0.159168243408203,0.6382465362548828,,,,,,,,,,102031,202031,masked,r2,classic,repeat,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,0,200,0,200,0,0,0,0.10180473327636719,0.18039941787719604,1.0638236999511719,,,,,,,,,,102032,202032,masked,r2,classic,primary,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,0,200,0,200,0,0,0,0.10013580322265625,0.11711120605468746,0.61798095703125,,,,,,,,,,102032,202032,masked,r2,classic,repeat,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.09989738464355469,0.11401176452636715,0.33402442932128906,,,,,,,,,,102033,202033,masked,r2,classic,primary,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.09989738464355469,0.11498928070068352,0.30303001403808594,,,,,,,,,,102033,202033,masked,r2,classic,repeat,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,0.1004934310913086,0.13303756713867188,0.37288665771484375,,,,,,,,,,102034,202034,masked,r2,classic,primary,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,0.09799003601074219,0.10873079299926756,0.3440380096435547,,,,,,,,,,102034,202034,masked,r2,classic,repeat,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.09953975677490234,0.12208223342895506,0.30112266540527344,,,,,,,,,,102035,202035,masked,r2,classic,primary,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.09989738464355469,0.11619329452514641,0.331878662109375,,,,,,,,,,102035,202035,masked,r2,classic,repeat,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,0,200,0,200,0,0,0,0.10395050048828125,0.14005899429321278,0.3719329833984375,,,,,,,,,,102036,202036,masked,r2,classic,primary,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,0,200,0,200,0,0,0,0.10514259338378906,0.39525032043456926,1.0938644409179688,,,,,,,,,,102036,202036,masked,r2,classic,repeat,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.10001659393310547,0.11278390884399413,0.2951622009277344,,,,,,,,,,102037,202037,masked,r2,classic,primary,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.09989738464355469,0.11333227157592766,0.3001689910888672,,,,,,,,,,102037,202037,masked,r2,classic,repeat,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.10085105895996094,0.29437541961669883,1.3980865478515625,,,,,,,,,,102038,202038,masked,r2,classic,primary,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,f6cf5ab55526d53a9eb3c4e3af2116aaf34571ea8a3e6fe8852cfe969be82e0e,0,200,0,200,0,0,0,0.09906291961669922,0.11113882064819333,0.3230571746826172,,,,,,,,,,102038,202038,masked,r2,classic,repeat,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,0.09703636169433594,0.10704994201660156,0.2739429473876953,,,,,,,,,,102039,202039,masked,r2,classic,primary,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,0.09799003601074219,0.12087821960449219,0.8289813995361328,,,,,,,,,,102039,202039,masked,r2,classic,repeat,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,0,200,0,200,0,0,0,0.09703636169433594,0.10685920715332027,0.30493736267089844,,,,,,,,,,102040,202040,masked,r2,classic,primary,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,0,200,0,200,0,0,0,0.09775161743164062,0.10396242141723631,0.3731250762939453,,,,,,,,,,102040,202040,masked,r2,classic,repeat,0.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,133,133,50,50,50,0,0,0,0,0,133,0.0,True,survived,8f69301322899f5f4b595c40ddf6e018059bcbdc8d5e0fdbedab1ba393d4df41,40,31,26,36,0,0,0,0.12683868408203125,0.18243789672851562,0.46896934509277344,,,,,,,,,,103001,203001,masked,r2,coin-heaven,primary,1.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,133,133,50,50,50,0,0,0,0,0,133,0.0,True,survived,8f69301322899f5f4b595c40ddf6e018059bcbdc8d5e0fdbedab1ba393d4df41,40,31,26,36,0,0,0,0.11897087097167969,0.15845298767089844,0.2789497375488281,,,,,,,,,,103001,203001,masked,r2,coin-heaven,repeat,1.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,143,143,50,50,50,0,0,0,0,0,143,0.0,True,survived,ccb734be63e2263349c91c34c912bbcab0132bb6c1121e4a8bcac787dcd35841,47,24,34,38,0,0,0,0.12493133544921875,0.18191337585449224,0.35309791564941406,,,,,,,,,,103002,203002,masked,r2,coin-heaven,primary,1.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,143,143,50,50,50,0,0,0,0,0,143,0.0,True,survived,ccb734be63e2263349c91c34c912bbcab0132bb6c1121e4a8bcac787dcd35841,47,24,34,38,0,0,0,0.1201629638671875,0.15306472778320312,0.2830028533935547,,,,,,,,,,103002,203002,masked,r2,coin-heaven,repeat,1.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,117,117,50,50,50,0,0,0,0,0,117,0.0,True,survived,2447e8fb411fbdde073b0c7fd8dbfbcbae38242c820f84403e15e5f5a0531980,31,33,34,19,0,0,0,0.1270771026611328,0.18138885498046867,0.5500316619873047,,,,,,,,,,103003,203003,masked,r2,coin-heaven,primary,1.0
1,1,_run_plan_199bb8a804_db77fd01af,evaluation,117,117,50,50,50,0,0,0,0,0,117,0.0,True,survived,2447e8fb411fbdde073b0c7fd8dbfbcbae38242c820f84403e15e5f5a0531980,31,33,34,19,0,0,0,0.1251697540283203,0.15192031860351562,0.2892017364501953,,,,,,,,,,103003,203003,masked,r2,coin-heaven,repeat,1.0
