schema_version,round,agent,mode,episode_steps,survival_steps,score,coins_collected,initially_available_coins,coins_found,crates_destroyed,bombs_dropped,self_kills,invalid_actions,attempted_actions,invalid_action_rate,survived,termination_reason,executed_action_sequence_sha256,action_up,action_right,action_down,action_left,action_wait,action_bomb,action_unknown,decision_time_median_ms,decision_time_p95_ms,decision_time_max_ms,shaped_reward,epsilon,q_table_size,replay_size,update_count,mean_loss,mean_abs_td_error,target_synchronizations,episode_target_synchronizations,world_seed,agent_seed,arm,replica,scenario,pass,collection_fraction
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,400,400,0,0,9,0,2,1,0,3,400,0.0075,True,step_limit,166fc9ab5c7d36783e93e250023631ec7005a898760f141104f721b6fe3743f5,199,2,196,1,1,1,0,0.10204315185546875,0.1402854919433593,0.308990478515625,,,,,,,,,,102027,202027,control,r5,classic,primary,0.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,400,400,0,0,9,0,3,1,0,0,400,0.0,True,step_limit,5a0fa15113930e1c2f62aaf01e4d9fd3846de9e7eb5d13ebb374c68cc2740cdb,197,2,196,0,4,1,0,0.0921487808227539,0.11093616485595696,0.30612945556640625,,,,,,,,,,102028,202028,control,r5,classic,primary,0.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,400,400,0,0,9,0,3,1,0,0,400,0.0,True,step_limit,ac37f0f47f8dec096569bb3f2966d5df9d34896ca9e160348bd9cbe2aaaf291a,197,1,196,1,4,1,0,0.11205673217773438,0.1407384872436523,0.3600120544433594,,,,,,,,,,102029,202029,control,r5,classic,primary,0.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,0.09298324584960938,0.13095140457153315,0.34689903259277344,,,,,,,,,,102030,202030,control,r5,classic,primary,0.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,8,8,0,0,9,0,3,1,1,1,8,0.125,False,killed,c6e6e604da089a79048e73e0d92ba292a00d5f0824bf441f1bae74e258ae991f,3,1,1,0,2,1,0,0.10991096496582031,0.3540635108947752,0.4639625549316406,,,,,,,,,,102031,202031,control,r5,classic,primary,0.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,0.09679794311523438,0.2003312110900876,2.3992061614990234,,,,,,,,,,102032,202032,control,r5,classic,primary,0.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,0.09202957153320312,0.11711120605468746,0.5340576171875,,,,,,,,,,102033,202033,control,r5,classic,primary,0.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,400,400,0,0,9,0,3,1,0,1,400,0.0025,True,step_limit,8e174b110abcef02c2bdb3c3c17c27fe29b1f64f11f279dc854445b01d9971ba,198,1,197,1,2,1,0,0.10895729064941406,0.19321441650390617,1.0471343994140625,,,,,,,,,,102034,202034,control,r5,classic,primary,0.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,0.09417533874511719,0.16840696334838817,0.5152225494384766,,,,,,,,,,102035,202035,control,r5,classic,primary,0.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,22dca40840b524fe41c5c274828b562e7f37bd5ddabfcf44dc084a9cbb6fcfb9,201,0,199,0,0,0,0,0.10406970977783203,0.31015872955322243,1.6160011291503906,,,,,,,,,,102036,202036,control,r5,classic,primary,0.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,400,400,0,0,9,0,5,2,0,4,400,0.01,True,step_limit,417a388d10806cf94bf4f39caa9aa2d75058fc5fabd87478ba3192662d5413f6,6,194,2,193,3,2,0,0.1342296600341797,0.18497705459594707,0.9820461273193359,,,,,,,,,,102037,202037,control,r5,classic,primary,0.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,13,13,0,0,9,0,5,2,1,3,13,0.23076923076923078,False,killed,0f2283a27abb4431a3a5a0adfbdc3a5f40d2e1f1322cdd06ab852d1bd6516973,3,1,1,2,4,2,0,0.08606910705566406,0.21347999572753884,0.30732154846191406,,,,,,,,,,102038,202038,control,r5,classic,primary,0.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,22dca40840b524fe41c5c274828b562e7f37bd5ddabfcf44dc084a9cbb6fcfb9,201,0,199,0,0,0,0,0.13589859008789062,0.41204690933227534,1.4510154724121094,,,,,,,,,,102039,202039,control,r5,classic,primary,0.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,400,400,0,0,9,0,0,0,0,0,400,0.0,True,step_limit,6bd9bd24d6ce9f66a59e9f9d2b289ae158d57287692a6cc19f25ce5a844f8478,0,200,0,200,0,0,0,0.11682510375976562,0.36797523498535145,1.2080669403076172,,,,,,,,,,102040,202040,control,r5,classic,primary,0.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,133,133,50,50,50,0,0,0,0,0,133,0.0,True,survived,8f69301322899f5f4b595c40ddf6e018059bcbdc8d5e0fdbedab1ba393d4df41,40,31,26,36,0,0,0,0.12302398681640625,0.21715164184570288,0.6062984466552734,,,,,,,,,,103001,203001,control,r5,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,143,143,50,50,50,0,0,0,0,0,143,0.0,True,survived,ccb734be63e2263349c91c34c912bbcab0132bb6c1121e4a8bcac787dcd35841,47,24,34,38,0,0,0,0.11897087097167969,0.1616954803466797,0.3800392150878906,,,,,,,,,,103002,203002,control,r5,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,117,117,50,50,50,0,0,0,0,0,117,0.0,True,survived,2447e8fb411fbdde073b0c7fd8dbfbcbae38242c820f84403e15e5f5a0531980,31,33,34,19,0,0,0,0.11777877807617188,0.18043518066406247,0.4589557647705078,,,,,,,,,,103003,203003,control,r5,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,130,130,50,50,50,0,0,0,0,1,130,0.007692307692307693,True,survived,0822c4c74234c25b5e5db66a9b7f08ad707a78131ca70062efe0c41462689974,34,33,34,29,0,0,0,0.1131296157836914,0.1591205596923828,0.3058910369873047,,,,,,,,,,103004,203004,control,r5,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,101,101,50,50,50,0,0,0,0,0,101,0.0,True,survived,703a4bc4cf79324c193c8ade48ddd77189159117a31830923521f1ffdec9382e,17,26,26,32,0,0,0,0.12373924255371094,0.1888275146484375,0.3600120544433594,,,,,,,,,,103005,203005,control,r5,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,128,128,50,50,50,0,0,0,0,0,128,0.0,True,survived,3bb1b38e2b972cc1d57ecd8054d50b5eeccc74eb54f9a3f75d00c5f05a3a8f5a,40,31,26,31,0,0,0,0.12052059173583984,0.21134614944458002,0.8680820465087891,,,,,,,,,,103006,203006,control,r5,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,128,128,50,50,50,0,0,0,0,0,128,0.0,True,survived,411d3728a8fda989379b29658ffd77766c6e296efc83fd9bd53d294175369dbe,28,42,28,30,0,0,0,0.11551380157470703,0.15401840209960938,0.2732276916503906,,,,,,,,,,103007,203007,control,r5,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,133,133,50,50,50,0,0,0,0,0,133,0.0,True,survived,16d2fd7794f02b90bb7b51af943944e475980b4df572a54297fe4d4cea414794,29,33,42,29,0,0,0,0.11587142944335938,0.17628669738769526,0.28514862060546875,,,,,,,,,,103008,203008,control,r5,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,114,114,50,50,50,0,0,0,0,0,114,0.0,True,survived,8a313f27fdcce2c99d990a37911cf5caeafd1cdc7a0bc91f53fb4f66126f363a,40,19,28,27,0,0,0,0.1188516616821289,0.16802549362182612,0.2791881561279297,,,,,,,,,,103009,203009,control,r5,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,135,135,50,50,50,0,0,0,0,0,135,0.0,True,survived,257fb4d14f381e109f5309a6f274e9bd29660feb72f9db9463c0f45f3f852324,37,37,28,33,0,0,0,0.11992454528808594,0.19283294677734372,0.3261566162109375,,,,,,,,,,103010,203010,control,r5,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,139,139,50,50,50,0,0,0,0,0,139,0.0,True,survived,3599c285e44b738c4118a0acb3e2c8241795d09385acb22c1846c64b65227d5e,29,35,35,40,0,0,0,0.11920928955078125,0.19006729125976554,0.5071163177490234,,,,,,,,,,103011,203011,control,r5,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,135,135,50,50,50,0,0,0,0,0,135,0.0,True,survived,0b27932732fcef992d101b185b4b2913478676ca357cd52a5a044c91b08cb02e,28,39,36,32,0,0,0,0.12087821960449219,0.23727416992187486,1.2590885162353516,,,,,,,,,,103012,203012,control,r5,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,139,139,50,50,50,0,0,0,0,0,139,0.0,True,survived,04f8486c312a3c7509855b251354ff0880d2bc7ba91c25619b739a862da02c6f,34,28,38,39,0,0,0,0.11610984802246094,0.21326541900634757,0.5052089691162109,,,,,,,,,,103013,203013,control,r5,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,116,116,50,50,50,0,0,0,0,0,116,0.0,True,survived,1d0aad69a48644d69c2b3824b0fe927710ac8b3d035b2668bc447c28ebe4902b,34,37,22,23,0,0,0,0.11932849884033203,0.16164779663085938,0.3800392150878906,,,,,,,,,,103014,203014,control,r5,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,123,123,50,50,50,0,0,0,0,0,123,0.0,True,survived,b3f026fd24cd1f07e30003bd30050417749c65c1320775c2e5afa050ec798438,38,34,25,26,0,0,0,0.12612342834472656,0.177764892578125,0.30684471130371094,,,,,,,,,,103015,203015,control,r5,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,125,125,50,50,50,0,0,0,0,1,125,0.008,True,survived,03c72398f65a80b555195a1c418d25a1d95ea6d7c2d3cdb96f962b2fccc339e9,26,29,40,30,0,0,0,0.13017654418945312,0.2524852752685546,0.9980201721191406,,,,,,,,,,103016,203016,control,r5,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,125,125,50,50,50,0,0,0,0,0,125,0.0,True,survived,a61cf35f9edbff97bf0e2c156bc13da8e3e9fd5812bde2f88450041481e0b199,24,35,27,39,0,0,0,0.11587142944335938,0.1613140106201172,0.32711029052734375,,,,,,,,,,103017,203017,control,r5,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,140,140,50,50,50,0,0,0,0,0,140,0.0,True,survived,4f5e16556bb724d971168dc061f7cfc3db265d890222c727fa625fdbb0b33479,22,35,34,49,0,0,0,0.1430511474609375,0.4342436790466308,0.7319450378417969,,,,,,,,,,103018,203018,control,r5,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,125,125,50,50,50,0,0,0,0,0,125,0.0,True,survived,ad6197a36d8289e22cab2c38b38fa603be555bf1488a548322ccd4c2f5f1bcee,33,36,25,31,0,0,0,0.14781951904296875,0.3176689147949218,0.5011558532714844,,,,,,,,,,103019,203019,control,r5,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,121,121,50,50,50,0,0,0,0,0,121,0.0,True,survived,7d8f5392db6d8ed06e4f3dd90a35ddea5714e9afd533992af56c581f643e30bd,25,27,39,29,1,0,0,0.1628398895263672,0.392913818359375,0.6110668182373047,,,,,,,,,,103020,203020,control,r5,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,127,127,50,50,50,0,0,0,0,0,127,0.0,True,survived,51047e9a395bcfe72fe620957fbb18c70d3e1936ad6e321b6c5185c954b889f8,30,26,38,33,0,0,0,0.15783309936523438,0.5433320999145497,3.3941268920898438,,,,,,,,,,103021,203021,control,r5,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,139,139,50,50,50,0,0,0,0,0,139,0.0,True,survived,ba28464c1a83045e9bbe2b0070f05679d0b31e82bdee85a3304c05b2fb8c79de,41,33,30,35,0,0,0,0.1881122589111328,0.7211208343505858,1.7061233520507812,,,,,,,,,,103022,203022,control,r5,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,139,139,50,50,50,0,0,0,0,0,139,0.0,True,survived,018c07e34275ed79fe73aa11470b31491f687df8d9035e37ac86aafc59831ed0,42,29,28,40,0,0,0,0.14090538024902344,0.3734111785888671,0.5028247833251953,,,,,,,,,,103023,203023,control,r5,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,131,131,50,50,50,0,0,0,0,0,131,0.0,True,survived,3e66f8e81af825f2fcf2ff4e9e0aff1f38e24abb161001c807e2fd4a1268bfb5,25,32,32,42,0,0,0,0.15306472778320312,0.36406517028808594,0.49686431884765625,,,,,,,,,,103024,203024,control,r5,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,124,124,50,50,50,0,0,0,0,0,124,0.0,True,survived,a706e740785b72902ca7e115aa927da12d3e559c2d8487023cd1771b98882375,30,32,28,34,0,0,0,0.12242794036865234,0.19940137863159177,0.3299713134765625,,,,,,,,,,103025,203025,control,r5,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,127,127,50,50,50,0,0,0,0,0,127,0.0,True,survived,74c2979b37e43d4b47f27a8f8cf02207e383dcf41e0c4fae448b0c7c7079cdc9,29,33,31,34,0,0,0,0.13828277587890625,0.4197835922241208,1.1432170867919922,,,,,,,,,,103026,203026,control,r5,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,130,130,50,50,50,0,0,0,0,0,130,0.0,True,survived,5887bedf6769d99ba151224b2e7f346b2266143b071a96363409cc58cdd5135d,28,33,29,39,1,0,0,0.1398324966430664,0.43959617614746066,0.9920597076416016,,,,,,,,,,103027,203027,control,r5,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,121,121,50,50,50,0,0,0,0,0,121,0.0,True,survived,4401602248f09f4bdeb716365c59707ef932326a69b56c55ec870cd925734cd2,28,31,29,33,0,0,0,0.2079010009765625,0.7848739624023438,1.3661384582519531,,,,,,,,,,103028,203028,control,r5,coin-heaven,primary,1.0
1,1,_run_plan_7646b9afb8_5eb242aeb6,evaluation,132,132,50,50,50,0,0,0,0,0,132,0.0,True,survived,01821811f6927c17eedf9d45769626b5ec5d7b792e8c409f040f5ec7aa76f62d,38,32,32,30,0,0,0,0.17344951629638672,0.5238175392150879,1.4319419860839844,,,,,,,,,,103029,203029,control,r5,coin-heaven,primary,1.0
