replica,scenario,world_seed,agent_seed,collection_fraction,opponents_eliminated,self_kills,score,invalid_actions,decision_time_p95_ms,decision_time_max_ms,action_sequence_sha256,repeat_match
r1,peaceful,186101,286101,0.2222222222222222,0,0,2,2,0.4570126533508299,0.7898807525634766,382edce2e82a8f9ed824e1a2d3db101669acf107873a3c4e5fe1b22c4e803d60,True
r1,peaceful,186102,286102,0.2222222222222222,0,0,2,8,0.8287549018859863,1.0409355163574219,774f46888947763ffd34d5a61dd5202b9129345b9e117c483ba51d7620a3b421,True
r1,peaceful,186103,286103,0.1111111111111111,0,0,1,3,0.44898986816406244,0.5757808685302734,780731bc13d1c57f5ebcf6ff70302b57bd5f382e5d628de6fa40a5dca41008b1,True
r1,peaceful,186104,286104,0.0,0,0,0,1,0.3412246704101562,0.5819797515869141,753ccd3d65a24af1f636e5b1de9e4fc66038a438a642934d6157ac3a78d41e45,True
r1,peaceful,186105,286105,0.1111111111111111,0,0,1,0,0.44460296630859336,0.7038116455078125,39277aaa06d88ef5bee6f4e72332240e3f57f7bef1375b90bacc431194b2e507,True
r1,peaceful,186106,286106,0.1111111111111111,0,0,1,1,0.408172607421875,0.5578994750976562,17705b3bf6379f2828d05e3df6e926b635ee9e4bba7712a718cb574c6c0ad52d,True
r1,peaceful,186107,286107,0.2222222222222222,0,0,2,1,0.5123734474182127,0.7510185241699219,8225b4f3d2a81bc3ec3e46d23b0a15f5d5194bac908c83802c24d94b7bb32664,True
r1,peaceful,186108,286108,0.8888888888888888,1,0,13,3,0.4840135574340818,0.8301734924316406,a27a36d1985cc409d986e50e55a6a5d348ff012bf6916d58899b34a46f55d1b3,False
r1,peaceful,186109,286109,0.0,0,0,0,0,0.4201769828796386,0.7472038269042969,261e9efc03a5097117cc703d1e66318951b62d7811cdcefb9b2c17c596324e14,True
r1,peaceful,186110,286110,0.3333333333333333,0,0,3,6,0.5863666534423827,0.8180141448974609,d979de04e9c93bb7be00f91c72a790ba83f8fc0f79ee7b5a93488cd4029cf372,True
r1,peaceful,186111,286111,0.1111111111111111,0,0,1,39,0.45539140701293923,0.7309913635253906,c2cbf5a17a8c06949bd21b0213c39096df9b8df24b559860b64c0d19451397c5,True
r1,peaceful,186112,286112,0.0,0,0,0,0,0.26707649230957026,0.5931854248046875,45754d19ec7510d6d4c6590a79c2b144b13ebe81bb0421b8370af6f078acedd7,True
r1,peaceful,186113,286113,0.2222222222222222,0,0,2,0,0.6039619445800781,0.9300708770751953,0366057bc5475418faa5b783185136f20768242a09fccfcb9373bc15914e3979,True
r1,peaceful,186114,286114,0.1111111111111111,0,0,1,0,0.2866506576538081,0.4611015319824219,9e6a627faceae67f4d9944bba4854bc4a0438a1d7f0168fbe1da92c9950234a0,True
r1,peaceful,186115,286115,0.0,0,0,0,0,0.48213005065917963,0.6318092346191406,7f929b8cd2913f18a3bcb25c7be883b15e06a2971018fcfc051cba294309ce42,True
r1,peaceful,186116,286116,0.0,0,0,0,0,0.5680203437805175,0.9658336639404297,adce7e0f0b36f46b3ff82614bcdcd8a526f7091f8732ed198fd7ddfe2d655d42,True
r1,peaceful,186117,286117,0.3333333333333333,0,0,3,1,0.6127595901489251,0.98419189453125,6634ead9bae5ed0bfe181ff96823c59e919cceb0ea13bf3f450627dfbc7fec01,True
r1,peaceful,186118,286118,0.3333333333333333,0,0,3,63,0.6801724433898924,0.9069442749023438,6b89498b9ca577e1c5d0cf5d7e4f5fab658d482e2838af6a57d57b7b64e3afac,False
r1,peaceful,186119,286119,0.0,0,0,0,0,0.40208101272582997,0.7150173187255859,84596a342db78ef2b5faa5cb11173e3a9985d75e18fcbfbca1ec935c14c2006a,True
r1,peaceful,186120,286120,0.0,0,0,0,0,0.47789812088012684,0.7050037384033203,d417f2278ccf55ef4e2f70b1c475ffa178fa7136c90fc9136e0c1b7c46af62e6,True
r1,coincollector,186201,286201,0.0,0,1,0,0,1.3055562973022448,2.374887466430664,af64ad9e8373b53b90c0a5f58322865c0ec14735d1d532a93523fc03ac853e4c,True
r1,coincollector,186202,286202,0.2222222222222222,0,1,2,2,2.0453929901123034,3.4418106079101562,cdc430961415e16de0a1c0333038e3d780d6d78677f61e0546abed111609df3d,False
r1,coincollector,186203,286203,0.2222222222222222,0,0,2,4,0.7263302803039547,2.250194549560547,09a76d7c0693acab4dac2f4961c0dd2b12a756f4de58b43b1c85ead5abd1432a,False
r1,coincollector,186204,286204,0.1111111111111111,1,0,6,6,1.384115219116211,2.08282470703125,fc080841f6304821627d807a803dd427e894b8e02e4fc71eb564324204c0c668,False
r1,coincollector,186205,286205,0.4444444444444444,1,0,9,17,1.9593358039855944,4.639863967895508,56f17bf5f3f5458ef4a0526d443a1df90f9a7a7d14210a100806c4a8eeb9545d,False
r1,coincollector,186206,286206,0.3333333333333333,1,0,8,39,2.1853804588317867,21.192073822021484,176bdaca07de7b55e90761df4a95a04b7b31b1be7ff71ace7420c14e570d2168,False
r1,coincollector,186207,286207,0.2222222222222222,0,0,2,6,2.1611690521240225,6.514072418212891,cfc4210c8d0a3f4d4965c699b76e2e6638ab4fd61b97aababa5d59dc697d015d,False
r1,coincollector,186208,286208,0.1111111111111111,0,1,1,0,0.9865760803222656,2.017974853515625,226e276a5b8d874ad86071f60df3599e051e0fe9a624a3640a3390ab6112b06e,False
r1,coincollector,186209,286209,0.0,0,1,0,1,1.9919991493225087,3.7910938262939453,fd3e8b80bdcc6a15ebb3f87c126e05121bcdc2ab75f4842b31acaf78cc2605ba,False
r1,coincollector,186210,286210,0.3333333333333333,0,0,3,7,4.148364067077637,8.199930191040039,d49c4545cef3626d82831598b093e80da87d98f313d740e161c327a37c912609,False
r1,coincollector,186211,286211,0.3333333333333333,0,0,3,1,1.1116862297058105,1.6238689422607422,109c0c34f9f0692a1962fbe1f46ff284d0ca49bd4ed4dbe19750a5356713bfc8,False
r1,coincollector,186212,286212,0.5555555555555556,0,0,5,7,3.2327175140380797,8.698225021362305,b4c1175bc596937a7e008079deb0e4f9a49a86ade56204f821cf80f959ea36da,False
r1,coincollector,186213,286213,0.2222222222222222,0,1,2,5,4.713594913482668,10.082006454467773,f1730c9276e66aab5cc8bf7a8f82195174c4baef5d89e04ad08965021b70ba42,False
r1,coincollector,186214,286214,0.0,0,1,0,2,2.4607658386230464,3.7660598754882812,c77efcf5fda6b5fb186236f8356e82ea5838b329be7c43c032dca360a93c5618,False
r1,coincollector,186215,286215,0.2222222222222222,0,0,2,12,3.6631822586059566,9.749174118041992,cf55fda6b50eea747ca71b644e26f69c761aadcc69919f1d87f03adb522da837,False
r1,coincollector,186216,286216,0.2222222222222222,0,1,2,1,2.7534246444702113,5.593061447143555,d2644ef1988993ac9dcd1517d358ea35c7b4b0c44af2c2b04cc435e988909f51,False
r1,coincollector,186217,286217,0.6666666666666666,0,0,6,4,1.8663763999938952,4.160881042480469,7da9b48b56d8e5ed67f88f5d74600e22bc9228c668749ed1be9b3e2480317906,False
r1,coincollector,186218,286218,0.2222222222222222,0,0,2,4,2.010321617126464,5.03087043762207,a22eed039567c144aa805b15d1afd997e7f1d2e267f610659bf41abc7eebd7a8,False
r1,coincollector,186219,286219,0.2222222222222222,0,0,2,13,1.4311194419860822,2.437114715576172,3a858af53d5714d3baaa7898d3bbc5b785a7799f4e17d4fedf22daed897f6210,False
r1,coincollector,186220,286220,0.0,0,0,0,8,2.1162509918212895,3.60107421875,95547652980019cfb4b8660f344ea3ad35aee17d575b34d5de2052eaab63c02e,False
r1,classic,186301,286301,0.3333333333333333,0,0,3,2,0.289356708526611,0.5719661712646484,677d543cddb36e1a6bf0100635854f8f07e2ef1c104c75cfed67d9a0a08b6218,True
r1,classic,186302,286302,0.0,0,0,0,0,0.22541284561157196,0.5269050598144531,4277843099459e464b9051703580748d8b4fb7fef96c2bf1a624ffaca67c9c37,True
r1,classic,186303,286303,0.0,0,0,0,0,0.23827552795410148,0.4830360412597656,676d56fcf2a9023e18afec1eb063d775f5824c7797bc19a2f23377601cfa4afe,True
r1,classic,186304,286304,0.1111111111111111,0,0,1,0,0.27232170104980463,0.4658699035644531,94bde3cc4faf18ad18a67267cebe18ee35d2f2c44ea5fe54cc3ac766c1c8de05,True
r1,classic,186305,286305,0.5555555555555556,0,0,5,1,0.32401084899902344,0.5638599395751953,3806b14fc507c455097493da5b7c06b5db7fa08253d0c1c6c9d13f19a33e3893,True
r1,classic,186306,286306,0.0,0,0,0,0,0.2509355545043944,0.5521774291992188,95027d3d21130d047dcca7125a61ee38ddbe5990416788047de9555139c19d54,True
r1,classic,186307,286307,0.6666666666666666,0,0,6,3,0.5632877349853515,0.7979869842529297,6fc934c601c2b779f627ca280c4229fea6a3ba6b57d15f0b728e87ca1f368cbe,True
r1,classic,186308,286308,0.2222222222222222,0,0,2,1,0.2609848976135252,0.48470497131347656,1cacf31fc554af7a730d7802bdf686fca768df2ba76adb5240b736aabd286c3a,True
r1,classic,186309,286309,0.6666666666666666,0,0,6,3,0.3143787384033202,0.5612373352050781,582b3af318c6a64df4bf5083c70758e2ddb1ca08c1967fbeb4eaa5890c55e7e9,True
r1,classic,186310,286310,0.4444444444444444,0,0,4,2,0.27208328247070307,0.4467964172363281,770475b0ac02aabe601d6b83e2d87b0d2e1b62b0816a79ef8c2a9a471fd67b8a,True
r1,classic,186311,286311,0.4444444444444444,0,0,4,1,0.3099918365478515,0.7350444793701172,47149eaa6d1d994728d8f4d9d1e72ea8d1379b0580f0489d5a52915116f3f191,True
r1,classic,186312,286312,0.6666666666666666,0,0,6,5,0.482964515686035,17.055988311767578,4a56099aec99af93dca43bf2eaedb54c4f37b614f6ff5e6f6c9ce16ed9c1d360,True
r1,classic,186313,286313,0.2222222222222222,0,0,2,0,0.26799440383911133,0.5908012390136719,d0cfec8dadf0148fab8c66ce1b6c677fe68dc897856b9fd5e6fd3cbcdf0c7da2,True
r1,classic,186314,286314,0.1111111111111111,0,0,1,1,0.27111768722534174,0.47898292541503906,e82c0e8e5791beaf952ae06b0b3dae5bb9335f894b8081f336ede3621fca25ee,True
r1,classic,186315,286315,0.0,0,0,0,0,0.25706291198730463,0.48804283142089844,95027d3d21130d047dcca7125a61ee38ddbe5990416788047de9555139c19d54,True
r1,classic,186316,286316,0.2222222222222222,0,0,2,22,0.43549537658691373,0.9181499481201172,cb371d355383bfb4f72a83d3dbc7120dc8cf5e00add73ffa9bc8abf87719467f,True
r1,classic,186317,286317,0.1111111111111111,0,0,1,5,0.4727959632873535,0.8578300476074219,30412feaa64cef25a91308d34a9d6a13b8eb75e48b99f42c04c6dfeff7efc400,True
r1,classic,186318,286318,0.0,0,0,0,0,0.32691955566406244,1.0559558868408203,94031db23b1f29ba87fc355a0df6b987d0fe5d654a4a5faa53ed51816754e495,True
r1,classic,186319,286319,0.0,0,0,0,0,0.28896331787109375,0.5640983581542969,5b84972a38faea8d7a073fc83a67073a38cbda50f50c6c46db751c7c160a8194,True
r1,classic,186320,286320,0.2222222222222222,0,0,2,0,0.4570603370666504,0.7119178771972656,16557b39ca26803b1afff74cd536c2db71f26c2eb978a840f8cfc9064a95ea21,True
r1,coin-heaven,186401,286401,1.0,0,0,50,0,0.5757808685302733,1.024007797241211,36eefbba6b8765e8d6ea3b2b3f2eddd67f04ac4d5913ff1497690d3185a7ef44,True
r1,coin-heaven,186402,286402,1.0,0,0,50,0,0.4957437515258788,0.8120536804199219,448b852286ded453935eebd4118e95888c2a22385432c94765aaa1d0696486c1,True
r1,coin-heaven,186403,286403,1.0,0,0,50,0,0.41480064392089827,0.5843639373779297,c3d3ccb0f9b75f45d65d4d9f812085f89bdfcdd6eb7bbe77f4d69045014f9407,True
r1,coin-heaven,186404,286404,1.0,0,0,50,0,0.5503177642822266,1.0788440704345703,4a135740b376e06af3858b4900412f6724aaa134081d133330ab071b4d9e2659,True
r1,coin-heaven,186405,286405,1.0,0,0,50,0,0.789642333984375,1.1241436004638672,5ff0cae918eacb920420ed839d9660348022e79de19d03fa075a1cb62f156ba8,True
r1,coin-heaven,186406,286406,1.0,0,0,50,0,0.9227991104125977,1.2919902801513672,c62ca0db1c14d4db7ca034c9193f32f8a3fb59a0d8a53b67fe4e88ee4be44e39,True
r1,coin-heaven,186407,286407,1.0,0,0,50,0,1.385223865509033,2.73895263671875,b29cf7bf3c439ad6310341b9e51190f912c9d418bd436ee7695d002711bed838,True
r1,coin-heaven,186408,286408,1.0,0,0,50,0,1.2799978256225573,1.9550323486328125,ee1e1ee822683af4e23c5de6c48c141a6e6e6949045ed56f6ad95979fd329b38,True
r1,coin-heaven,186409,286409,1.0,0,0,50,0,0.8609175682067871,2.6979446411132812,ca14f5cec9fe0f9341d25700033e56a568f72c1579fae94d7cac3a70e6a4a27e,True
r1,coin-heaven,186410,286410,1.0,0,0,50,0,0.9019851684570305,1.489877700805664,85824d31540ee8f61a22bc70a35f209acaa0bd31d416164fc2022d24747abdde,True
r1,coin-heaven,186411,286411,1.0,0,0,50,0,0.7860183715820311,1.4808177947998047,342128bc0bf8f481daf7c81d164aec4c074d7db06f7c0815e02eaaac33b4646e,True
r1,coin-heaven,186412,286412,1.0,0,0,50,0,0.6759166717529297,1.1398792266845703,adb037104a0dd2c3b30581cfc6e846256d65e813d26dcb68d7e42239faaa12af,True
r1,coin-heaven,186413,286413,1.0,0,0,50,0,0.7243752479553223,2.2819042205810547,2492003fab10a44b2b0ba92150d5ce0967099f33b9a925b03e55e8ca165f36d8,True
r1,coin-heaven,186414,286414,1.0,0,0,50,0,1.0332107543945312,1.3649463653564453,d0e6495662ce62484c820375156f6bff8e856f9d08c6389c2f319e093283bd7a,True
r1,coin-heaven,186415,286415,1.0,0,0,50,0,0.77744722366333,1.154184341430664,ac9642a5a6d952241d115d4f3fee0d88fd88736f29a8a2d68a387011dc1ed9ca,True
r1,coin-heaven,186416,286416,1.0,0,0,50,0,1.2827873229980469,1.7249584197998047,de23115be31bfef2fb3aa3cb90b39843c37bc7b6b8869d5d6f33c88814d32acf,True
r1,coin-heaven,186417,286417,1.0,0,0,50,0,1.5901565551757808,2.476215362548828,75ba7349e399c71b0ebdb9a9bd61c3a755f0d2393c7145ead3bb94d5995941a3,True
r1,coin-heaven,186418,286418,1.0,0,0,50,1,1.4180183410644525,2.8312206268310547,5d98248dd43be973212f597c4c8b8d4ee935872a9bfa9c1716873a4ef4f2434c,True
r1,coin-heaven,186419,286419,1.0,0,0,50,0,0.9157657623291016,3.7190914154052734,b8ba8ac2a34a7b570364652b5c306426af06dcbf05e06f7695505c2ac08f9ce1,True
r1,coin-heaven,186420,286420,1.0,0,0,50,0,1.2953877449035645,2.209901809692383,29bbae42d88f6990597260dc33d838184f85e031d326e2bf16ab322340ced6d2,True
r1,loot-crate,186501,286501,0.04,0,0,2,1,0.6814599037170408,1.619100570678711,d643a532852cc84d94ebb2b880cdbb627c53818ec0708547cdc9b6dfd3a4b0c3,True
r1,loot-crate,186502,286502,0.3,0,0,15,11,2.530205249786371,12.683868408203125,03d568dc9945d3e5dbe431e82e0980541244829f3ce53ca2ffb01ebd4940802f,True
r1,loot-crate,186503,286503,0.76,0,0,38,13,2.584576606750488,6.680727005004883,3f5b663000dab63f1ec0a7a38bc54200f8424943590c894c274bbf587e2fa41f,True
r1,loot-crate,186504,286504,0.42,0,0,21,3,1.2613534927368162,2.6361942291259766,863c42d7b07c90604eca9dd70f31fc3a340c8a39285bae5217d38b0112a1cd06,True
r1,loot-crate,186505,286505,0.22,0,0,11,11,1.334106922149658,3.0279159545898438,af3226d3110eef654e39a48edf62b8ded797db0398095343c34cac514d1f30a1,True
r1,loot-crate,186506,286506,0.5,0,0,25,8,1.0600566864013672,2.8319358825683594,6c9f4bbf2e1786b51efff2e5b49333e2cc9c1446adba1776bae7b33cf7384dac,True
r1,loot-crate,186507,286507,0.56,0,1,28,17,1.9963979721069336,3.6280155181884766,8c71e909e7538d2c8fb6d41f0aae8c866da33bae9ac6651922b1a96365925231,True
r1,loot-crate,186508,286508,0.36,0,0,18,6,1.5956163406372057,10.056018829345703,72f1b1c2dd13c031b5de298eb3688ec3e5b90a0e0351b7a1eecb0b7abf3d4392,True
r1,loot-crate,186509,286509,0.34,0,0,17,3,1.4955282211303695,2.5870800018310547,c32aa579483709e9ac6bf40867656f6ae38fe17b817a610ceae507a5b7c8e27a,True
r1,loot-crate,186510,286510,0.18,0,0,9,5,1.6840100288391107,3.35693359375,aeee3c7ff627cb59702ce59db31484c2cf4a07bac185b9393dc5949cc6a14da9,True
r1,loot-crate,186511,286511,0.4,0,0,20,11,1.0662078857421873,3.143787384033203,302bf54626a74e810d386bb23715cd983dc0ca8836441c89fedd1c84c8a98bad,True
r1,loot-crate,186512,286512,0.16,0,1,8,1,0.905454158782959,1.5668869018554688,06f9efa6663d7484566da24f76e8a63cb4cfb28fa91ec86c35e1b17cedf9a6d1,True
r1,loot-crate,186513,286513,0.14,0,0,7,6,0.7902145385742186,1.7316341400146484,49ad1b8d7b902416284a6cbd450aa9687a853e5c00a436c2ea94b0640d3b9720,True
r1,loot-crate,186514,286514,0.46,0,0,23,14,1.3219237327575677,2.4361610412597656,1f9baba678f9719505655979754768e556cdec32c988d00187ee94d1e3e900ee,True
r1,loot-crate,186515,286515,0.4,0,0,20,5,1.2896537780761717,2.835988998413086,b29c68d55875cf34c9a999196535d4a7a51d89ce6048cb58efb33a3bbb6439ec,True
r1,loot-crate,186516,286516,0.44,0,0,22,26,1.3461589813232384,4.696130752563477,90bc9542cca4f98fa8601a681d05f9777acb71edfbac60289123839131e5d214,True
r1,loot-crate,186517,286517,0.46,0,0,23,6,1.8633365631103513,3.6749839782714844,a816fd82d2915669de8cbdbe00d4120184e55a335d5b01711d19ea1d7f66d484,True
r1,loot-crate,186518,286518,0.56,0,0,28,14,1.0674715042114244,1.9862651824951172,2f71bed60305e349998e1e70116057e1cecfc0939286a1438584b97c90897913,True
r1,loot-crate,186519,286519,0.16,0,0,8,0,0.7996916770935052,3.484010696411133,9aaacc52bea9c3e596525b4ce7ae8a7e975696e585c8c93334de2283fbdd21ba,True
r1,loot-crate,186520,286520,0.18,0,0,9,7,0.9110569953918457,1.7080307006835938,96ca64b6022912f7fb1bfc50fbc9da63ad13f38c004bff5d104146249b645970,True
r2,peaceful,186101,286101,0.6666666666666666,1,0,11,5,1.7995953559875437,8.605003356933594,f03c4e8455a172f67df1bf5c892e64861306bb9c115f28b3addd090117cce014,False
r2,peaceful,186102,286102,0.2222222222222222,0,0,2,2,1.0577559471130364,1.9211769104003906,894af235a369ecbce5e6a915c6bd2a81cd886e40d052de8c4da88986f863036d,True
r2,peaceful,186103,286103,0.2222222222222222,0,0,2,11,0.7689118385314941,1.0540485382080078,16d08178d366c653c2cde6af1a46fafdfc2197d4589c8a714efbffcb7f84dba7,True
r2,peaceful,186104,286104,0.0,0,0,0,1,0.4094004631042476,0.7951259613037109,b565f7df3987b2846d1b98b8afac31ee3e0b09dc0869498d313a11dec675e2a9,True
r2,peaceful,186105,286105,0.0,0,0,0,0,0.3859996795654297,0.6592273712158203,3972c8de9d51549cabec9d26451d42a5517f47d52fb0e92bb3ac65e0a4ef3b0e,True
r2,peaceful,186106,286106,0.1111111111111111,0,0,1,1,0.5369901657104486,1.0459423065185547,36f1cdb936eefcd9e7fd890b9844bc0a24ffa4231a4adefed293b7c853c9e5ba,True
r2,peaceful,186107,286107,0.2222222222222222,0,0,2,1,0.7682204246520996,1.0309219360351562,f5a7ecc7abb525dcae9b9059e0b88cd90a13ca78eb6a0b39eb68af71258ebab0,True
r2,peaceful,186108,286108,0.7777777777777778,0,0,7,5,0.8511304855346677,1.191854476928711,98abb4ff5b112ab55ebaa5826c59a459f2a016a103c81dd4a0cb896acfb9ccc5,False
r2,peaceful,186109,286109,0.0,0,0,0,0,0.657379627227783,0.9977817535400391,04e626b80cf1e269215daa7abf815e16569ad65330b570f1cc48c6cd5cf1b28a,True
r2,peaceful,186110,286110,0.2222222222222222,0,0,2,0,0.5516767501831048,0.7417201995849609,7ddd912f32024355eb0c8b3ad826bdb576d9994b335415d74b7ed408629108a9,True
r2,peaceful,186111,286111,0.2222222222222222,0,0,2,2,0.5729198455810547,0.9539127349853516,a67147174893682f5be68cbd849a206a03ae29b91a4223ac28040acccbbb02f7,True
r2,peaceful,186112,286112,0.0,0,0,0,0,0.37133693695068326,0.7569789886474609,3d99f34d0984ad3035337847e268b02a6424b870c10f45ec0b5779215df61b45,True
r2,peaceful,186113,286113,0.3333333333333333,0,0,3,2,0.6995201110839842,1.2438297271728516,bebeb3019c927aecd3fedd69993a4df698615b6ee968f6c49122e13fb7e56013,True
r2,peaceful,186114,286114,0.4444444444444444,0,0,4,6,0.6451249122619627,1.068115234375,0b935a008b37427a2179139da5f09bd59ff36ee0108852985b547945754864d8,False
r2,peaceful,186115,286115,0.0,0,0,0,1,0.6914854049682613,0.9000301361083984,6cfda64488a63b53fd0ed00df8ea17144657777a22f1bfacd3627d767f70ee49,True
r2,peaceful,186116,286116,0.0,0,0,0,0,0.6389617919921875,0.7929801940917969,2977e2a242db140d0502ecd3667e217c285d12ae67412acdcf5c1483b6fedd79,True
r2,peaceful,186117,286117,0.3333333333333333,0,0,3,1,0.7457852363586417,1.3928413391113281,adc70b9b64603655058bce74a19cc7784c238576c5f4261a43e59252ce1d79df,True
r2,peaceful,186118,286118,0.1111111111111111,0,0,1,2,0.5247712135314941,0.9791851043701172,f8c4612c845d1a298b1f886887065d6798b50e2c193170672c6f2915ac92f3d3,True
r2,peaceful,186119,286119,0.0,0,0,0,0,0.7908940315246566,1.8410682678222656,84596a342db78ef2b5faa5cb11173e3a9985d75e18fcbfbca1ec935c14c2006a,True
r2,peaceful,186120,286120,0.0,0,0,0,0,0.9393215179443336,3.9310455322265625,a07880add1ed983e4a801ad6d26b775b95bda690ab0dc6ae3cfed6f712be20ed,True
r2,coincollector,186201,286201,0.0,0,1,0,0,1.0385274887084959,1.1451244354248047,9209eb0a885486a9a54b43086a3dde6e78d5de3b7165b3467951df9e2fffa5af,False
r2,coincollector,186202,286202,0.1111111111111111,0,1,1,5,1.9431114196777344,3.147125244140625,c894c294e02bcae5cf180f4223669c4906909a48cff41f5704904dbfa116b83b,False
r2,coincollector,186203,286203,0.4444444444444444,0,0,4,3,1.9430279731750486,3.6351680755615234,aa31ac2fb34b51453a7a21f290794f17e638e66c7373a73c2a3ae2ad8d202729,False
r2,coincollector,186204,286204,0.1111111111111111,0,0,1,5,1.490557193756103,3.1197071075439453,9330b37caecddcd3a78861dbe5f79c5593211ae4a33537eb5e250d6947a2a35a,False
r2,coincollector,186205,286205,0.4444444444444444,0,0,4,10,1.556825637817382,4.51207160949707,3fbcdccbc67b9fde5d71a06bed140378057280efcebcc91904ddc3afdac1a4dc,False
r2,coincollector,186206,286206,0.4444444444444444,0,0,4,14,2.0760059356689435,12.544870376586914,c4736b0d90f39e9aa25e992b0aaef349a9f4f39e7d2ecdc4fa10c68bc3e0a086,False
r2,coincollector,186207,286207,0.1111111111111111,0,0,1,12,1.6417622566223136,2.223968505859375,a2774e7c14d99c794573f7c331f288423ed09e1921899e102480d6469f5a16bf,False
r2,coincollector,186208,286208,0.0,0,1,0,3,1.87380313873291,3.264904022216797,838b2d2b1bac127220e48cc2d8d2572484dec9f3ce4f1e4fb342bfb8bbe30224,False
r2,coincollector,186209,286209,0.0,0,0,0,0,1.7245531082153316,7.736921310424805,dfd843dda7d96400c5337cec6445a68ffdc615df0ae6e0b6a5d9a69ee9ec5512,False
r2,coincollector,186210,286210,0.4444444444444444,0,0,4,13,3.153622150421141,5.403995513916016,b7a0a67bbdd59fb6628d051f74fcd32ab77403561f8269ec86db144033f6322e,False
r2,coincollector,186211,286211,0.3333333333333333,0,0,3,4,3.5593509674072257,7.34710693359375,f6cca947a0ad1dbf6091141fad8fcbfff5b2b25ced3200cd2dd916759e9c1bc7,False
r2,coincollector,186212,286212,0.2222222222222222,0,1,2,1,2.115964889526367,4.076957702636719,b8539249baebeff51f27306603c5a8410f2308b38513988ed8631ba864ed39a1,False
r2,coincollector,186213,286213,0.3333333333333333,0,1,3,5,1.2111425399780276,1.9142627716064453,772b9a29f26fa1fab24e99d82a1d05a3a718d24ad3b128bdc65b804955a978f8,False
r2,coincollector,186214,286214,0.0,0,1,0,1,1.2962818145751953,1.611948013305664,6439a22c2a39ed95524ea6eed714777807df508a2cc637596e79e44d617bc35d,False
r2,coincollector,186215,286215,0.2222222222222222,0,0,2,9,2.1997094154357906,3.969907760620117,46af1a3f437e5a0a9aa32e92483a2bb90cef24c76b98fc3493dabfd32ada5809,False
r2,coincollector,186216,286216,0.2222222222222222,0,1,2,2,2.212405204772949,4.783153533935547,22d00ba29ae969b9963fd368ba1edde5e0f9fc46ba748c342cab42a43f6fd648,False
r2,coincollector,186217,286217,0.2222222222222222,0,0,2,8,2.989542484283447,4.839181900024414,cca108027f3d3dba592bd2ac094f8fc7dd774548c60b44bc67d2db8f10de88f8,False
r2,coincollector,186218,286218,0.1111111111111111,0,1,1,0,1.8041133880615234,2.1860599517822266,42e3db88c5b557dafa2713cbafa685c737445505a3d4968b0b7e3ccb5ca689d3,False
r2,coincollector,186219,286219,0.1111111111111111,0,0,1,4,1.9964694976806656,3.075122833251953,a775698cd324ac7931b08143b1707d4e7400f15532d1669480f1806a49d6adbc,False
r2,coincollector,186220,286220,0.2222222222222222,0,0,2,10,2.4039149284362775,3.33404541015625,f1919271abd6fe6ccc19658ada933eb3959576e652ef846ab2a98c74fdb6b34c,False
r2,classic,186301,286301,0.0,0,0,0,0,0.34805536270141585,0.7088184356689453,01fe73553d4236623263b0b0604f0b75c588e1bdbcc9290fd36d20232370309c,True
r2,classic,186302,286302,0.5555555555555556,0,0,5,26,0.3871083259582518,0.5211830139160156,8c4683ca5098692a950e9b784c6c2336ff8640d7b274e45b45bd49e9f179fd6b,True
r2,classic,186303,286303,0.0,0,0,0,0,0.2549767494201659,0.5021095275878906,676d56fcf2a9023e18afec1eb063d775f5824c7797bc19a2f23377601cfa4afe,True
r2,classic,186304,286304,0.0,0,0,0,0,0.2681255340576171,0.49304962158203125,9e5f471381c7dd2dcc3347794bd35f1d0a53fc6c8d57be90d80278b2fb55f307,True
r2,classic,186305,286305,0.1111111111111111,0,0,1,0,0.2531409263610836,0.5359649658203125,98b703d754421ec02997d709c3bfbe0ad60401b8bb2a41f902005aac1b614961,True
r2,classic,186306,286306,0.0,0,0,0,0,0.2558708190917968,0.5421638488769531,95027d3d21130d047dcca7125a61ee38ddbe5990416788047de9555139c19d54,True
r2,classic,186307,286307,0.0,0,0,0,0,0.2762317657470702,0.5040168762207031,cfaf830ee1724d961c0c99875ee919cf021c70da48d25665a6c53572038011fd,True
r2,classic,186308,286308,0.3333333333333333,0,0,3,3,0.3273129463195799,0.6439685821533203,e73bf9c76bebe2acc018eb08b675bb42bbf314bf3f6ac387acd6ae76ede266e9,True
r2,classic,186309,286309,0.3333333333333333,0,0,3,2,0.3157377243041987,0.5407333374023438,95575f037fc538c5b39c1b4dc5e975a00559d28b00dd258911970e1660377000,True
r2,classic,186310,286310,0.1111111111111111,0,0,1,0,0.36315917968749994,0.5419254302978516,95027d3d21130d047dcca7125a61ee38ddbe5990416788047de9555139c19d54,True
r2,classic,186311,286311,0.0,0,0,0,2,0.5052208900451658,0.8139610290527344,8310e709c8a74d84553a25939e5858adf7069a14928bb5705f672b2f989b9a31,True
r2,classic,186312,286312,0.3333333333333333,0,0,3,1,0.24086236953735346,0.4940032958984375,d5580da0bfaa3e6a4584f09b1a45d1200f5d85e804576a3fec8dd5673cfae8bf,True
r2,classic,186313,286313,0.3333333333333333,0,0,3,0,0.3642201423645018,0.5240440368652344,f047cb37fef533729070612318efd616ddac0d7bd224e6ac10e26fa313c7c3f8,True
