model,pass,world_seed,initially_available_coins,evaluation_git_commit,evaluation_duration_seconds,schema_version,round,agent,mode,episode_steps,survival_steps,score,coins_collected,invalid_actions,attempted_actions,invalid_action_rate,survived,termination_reason,executed_action_sequence_sha256,action_up,action_right,action_down,action_left,action_wait,action_bomb,action_unknown,decision_time_median_ms,decision_time_p95_ms,decision_time_max_ms,shaped_reward,epsilon,q_table_size,replay_size,update_count,mean_loss,mean_abs_td_error,target_synchronizations,episode_target_synchronizations
run-02,repeat,31015,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.221981000009691,1,1,DagobertDuckDQN,evaluation,400,400,47,47,1,400,0.0025,True,step_limit,8da31bc5a9eb8f69733ce380b763064657ad76265a999f1af5ffd47fa0c270c5,181,22,179,18,0,0,0,0.25093555450439453,0.31969547271728493,0.9233951568603516,,,,,,,,,
run-02,repeat,31016,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.50222880000365,1,1,DagobertDuckDQN,evaluation,400,400,46,46,1,400,0.0025,True,step_limit,65ac48712911480388fe0027e690395a313a48051f2d97d77b72f87b96a799b0,169,28,169,34,0,0,0,0.2646446228027344,0.3950476646423333,1.7817020416259766,,,,,,,,,
run-02,repeat,31017,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.093599299987545,1,1,DagobertDuckDQN,evaluation,123,123,50,50,0,123,0.0,True,survived,93fdd234261fd017eeba3ecc3e9e392c56beabceb2281d38d14b46bc57330064,26,24,37,36,0,0,0,0.26988983154296875,0.36423206329345686,0.8988380432128906,,,,,,,,,
run-02,repeat,31018,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.460866500012344,1,1,DagobertDuckDQN,evaluation,400,400,1,1,0,400,0.0,True,step_limit,22dca40840b524fe41c5c274828b562e7f37bd5ddabfcf44dc084a9cbb6fcfb9,201,0,199,0,0,0,0,0.3464221954345703,0.5872964859008788,1.1518001556396484,,,,,,,,,
run-02,repeat,31019,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.727162400027737,1,1,DagobertDuckDQN,evaluation,400,400,39,39,0,400,0.0,True,step_limit,5eee9b2d4a3dfe48267fe49a0a6256022a4f7dd7ea31bbe8954f4a2f81190f00,171,29,174,25,1,0,0,0.25641918182373047,0.3367066383361816,0.9274482727050781,,,,,,,,,
run-02,repeat,31020,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.15488310001092,1,1,DagobertDuckDQN,evaluation,139,139,50,50,0,139,0.0,True,survived,a63de616556c1a8416b1979fbf7aadc915637cf7c079d8ae790e0eb96b5a5220,36,28,47,28,0,0,0,0.26154518127441406,0.36547183990478505,0.9124279022216797,,,,,,,,,
run-02,repeat,31021,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.2341967999818735,1,1,DagobertDuckDQN,evaluation,126,126,50,50,0,126,0.0,True,survived,fa9fe9d2f526ee15ceb508d9c6fb82f4a72e62f73b9e8fce023d6e7eff08b0cd,32,37,32,25,0,0,0,0.33974647521972656,0.459134578704834,1.055002212524414,,,,,,,,,
run-02,repeat,31022,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.139572699990822,1,1,DagobertDuckDQN,evaluation,112,112,50,50,0,112,0.0,True,survived,4117a86df6077c1e19c0591b1aa2dffa35b118738c4f4d6eeaccfc2dc9b40051,27,29,37,19,0,0,0,0.28455257415771484,0.3747224807739256,0.9586811065673828,,,,,,,,,
run-02,repeat,31023,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.237597400002414,1,1,DagobertDuckDQN,evaluation,149,149,50,50,0,149,0.0,True,survived,28eab8b69f870e0239625d819d570915fbd3ff8526ff042c2b4354042d2a36b9,36,39,37,37,0,0,0,0.2765655517578125,0.36220550537109364,0.9691715240478516,,,,,,,,,
run-02,repeat,31024,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.673013699997682,1,1,DagobertDuckDQN,evaluation,400,400,32,32,0,400,0.0,True,step_limit,a5c4042e42d239e7f8d37ce1e77fb957a7cc233207af7806cea545720d850722,176,22,184,18,0,0,0,0.3050565719604492,0.5165100097656249,1.0981559753417969,,,,,,,,,
run-02,repeat,31025,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.275787199992919,1,1,DagobertDuckDQN,evaluation,111,111,50,50,0,111,0.0,True,survived,01dc2a2ba04458bba6efe66bba0307afc003a2a92f57fd5e6424d9a65375efd8,38,30,24,19,0,0,0,0.2961158752441406,0.4439353942871094,1.0631084442138672,,,,,,,,,
run-02,repeat,31026,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.10261079997872,1,1,DagobertDuckDQN,evaluation,122,122,50,50,0,122,0.0,True,survived,17ae7ff1d59a50404a545c4d4788dd2828cf6a123fe08e748509f9ec86fe327b,23,28,31,39,1,0,0,0.2747774124145508,0.3372907638549803,0.957489013671875,,,,,,,,,
run-02,repeat,31027,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.201724800019292,1,1,DagobertDuckDQN,evaluation,400,400,22,22,0,400,0.0,True,step_limit,085fe34a5cbe15909b9f924211d8de356d5ef21b987f84c0c9e308524f3172c4,182,5,195,17,1,0,0,0.2669095993041992,0.34023523330688477,0.8893013000488281,,,,,,,,,
run-02,repeat,31028,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.354031599999871,1,1,DagobertDuckDQN,evaluation,400,400,19,19,0,400,0.0,True,step_limit,3e7a695ff53f81ea25e40d9e48d4104fc5806472f5a1f98a76a7a31caddf8ad3,193,8,189,10,0,0,0,0.3114938735961914,0.45555830001831016,0.9920597076416016,,,,,,,,,
run-02,repeat,31029,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.353029999998398,1,1,DagobertDuckDQN,evaluation,400,400,3,3,0,400,0.0,True,step_limit,b840ce647a83a5e45509a70414833732a48218b31624f283ea614518a9e4a956,2,199,2,197,0,0,0,0.28634071350097656,0.4269480705261229,1.3012886047363281,,,,,,,,,
run-02,repeat,31030,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.433985799987568,1,1,DagobertDuckDQN,evaluation,400,400,17,17,0,400,0.0,True,step_limit,def809dd782bdd247100c96b4eb98fbe1fb4e8488b2601da4d4e76c9cec67347,195,0,191,14,0,0,0,0.2862215042114258,0.3884196281433105,0.9143352508544922,,,,,,,,,
run-02,repeat,31031,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.450633999978891,1,1,DagobertDuckDQN,evaluation,400,400,46,46,0,400,0.0,True,step_limit,224c1a4c4a3d22665bab6931ae71197056b5ece7a14aebbccb62188b95aa3217,173,28,177,22,0,0,0,0.3273487091064453,0.49124956130981434,0.9741783142089844,,,,,,,,,
run-02,repeat,31032,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.289247400010936,1,1,DagobertDuckDQN,evaluation,127,127,50,50,0,127,0.0,True,survived,60ec89937b881231587fc9ab8b9521b874a33bceeee0be4f4bebef7dc1dc0f97,26,29,40,32,0,0,0,0.30517578125,0.6010293960571277,1.1391639709472656,,,,,,,,,
run-02,repeat,31033,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.4771370999806095,1,1,DagobertDuckDQN,evaluation,115,115,50,50,0,115,0.0,True,survived,37bf370180b59e2565c51fc4f742e31e7fafc67c4205b5b326ffb2a403174cb6,32,34,28,21,0,0,0,0.2789497375488281,0.4437685012817383,0.9760856628417969,,,,,,,,,
run-02,repeat,31034,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.3181706000177655,1,1,DagobertDuckDQN,evaluation,400,400,47,47,0,400,0.0,True,step_limit,40d390182fed0547bc03f7b347a49ac4b4ab37c0a9a011dcb20521ba35f47ea2,23,177,25,175,0,0,0,0.2529621124267578,0.35802125930786116,0.9169578552246094,,,,,,,,,
run-02,repeat,31035,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.254359300015494,1,1,DagobertDuckDQN,evaluation,400,400,41,41,0,400,0.0,True,step_limit,d31ace2bf1912aaa648cceff4c79209f3db27ef6aefe8f312f2c2e4ca46482fc,180,25,178,17,0,0,0,0.31006336212158203,0.4327774047851562,1.2874603271484375,,,,,,,,,
run-02,repeat,31036,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.303007399983471,1,1,DagobertDuckDQN,evaluation,400,400,49,49,0,400,0.0,True,step_limit,d6205aafda21e4261f5f2fa0e01e437c6d3d9c5a2d4fe141b4bea4e5dfb5529e,29,172,29,170,0,0,0,0.2557039260864258,0.333869457244873,0.8921623229980469,,,,,,,,,
run-02,repeat,31037,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.2985818999877665,1,1,DagobertDuckDQN,evaluation,400,400,44,44,1,400,0.0025,True,step_limit,348ce23d9e9142f6cf2439adb7647f51e789680b741d5e4a92a4e332b2d738d9,33,170,22,175,0,0,0,0.2524852752685547,0.31237602233886713,0.9369850158691406,,,,,,,,,
run-02,repeat,31038,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.414191599993501,1,1,DagobertDuckDQN,evaluation,400,400,49,49,0,400,0.0,True,step_limit,da21e721f071ca84bf20ae54b1c6497ee7b41fccb67cdc4b298e8ceff0173759,183,24,171,22,0,0,0,0.28645992279052734,0.41425228118896473,1.1603832244873047,,,,,,,,,
run-02,repeat,31039,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.390403900004458,1,1,DagobertDuckDQN,evaluation,400,400,43,43,0,400,0.0,True,step_limit,5764d7d85c293e4fe0b30441f6984badbf206fbb1e71368a4b8a41486bb91fb1,166,32,176,26,0,0,0,0.26977062225341797,0.3395199775695801,0.9546279907226562,,,,,,,,,
run-02,repeat,31040,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.447058300022036,1,1,DagobertDuckDQN,evaluation,400,400,37,37,0,400,0.0,True,step_limit,f1fea1385e0497efe47f2d21a5cf375cdaa8fe1900b5b02465243f3234ca576d,20,174,26,180,0,0,0,0.2636909484863281,0.3284573554992674,1.1219978332519531,,,,,,,,,
run-03,primary,31001,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.396717199997511,1,1,DagobertDuckDQN,evaluation,400,400,21,21,355,400,0.8875,True,step_limit,d61fdad42696b19d7f6c94884a9a323ba4dec91ee53e4da5e4921c7fcdfc6936,16,5,361,18,0,0,0,0.33020973205566406,0.4721283912658691,1.058816909790039,,,,,,,,,
run-03,primary,31002,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.273248099983903,1,1,DagobertDuckDQN,evaluation,129,129,50,50,0,129,0.0,True,survived,66d42a1eb636b688d34aeeb96ebd7341b096d4ee2fda16e6886b189a5523b098,36,31,29,33,0,0,0,0.28586387634277344,0.35371780395507807,0.9593963623046875,,,,,,,,,
run-03,primary,31003,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.198335499997484,1,1,DagobertDuckDQN,evaluation,143,143,50,50,1,143,0.006993006993006993,True,survived,1937bddf1bf0a7943e2046597687a265a29f2dda30f8c60e8dfc5b051bbab78e,27,44,41,31,0,0,0,0.2605915069580078,0.30879974365234375,1.0762214660644531,,,,,,,,,
run-03,primary,31004,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.165620500018122,1,1,DagobertDuckDQN,evaluation,135,135,50,50,0,135,0.0,True,survived,18f2491c61fb031089dce33369298fb3eb8ea0b2fb8f3bc71afde7ecd161eeda,46,28,32,29,0,0,0,0.2741813659667969,0.4466056823730466,1.0094642639160156,,,,,,,,,
run-03,primary,31005,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.391427599999588,1,1,DagobertDuckDQN,evaluation,400,400,45,45,0,400,0.0,True,step_limit,d936cbc7213a80be7230d67e84e7eabcbc67bca149681765304d5db2e249d551,28,28,16,28,300,0,0,0.30052661895751953,0.4631876945495604,1.001596450805664,,,,,,,,,
run-03,primary,31006,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.306770900002448,1,1,DagobertDuckDQN,evaluation,400,400,42,42,299,400,0.7475,True,step_limit,fe12c81e57068e18743ad8d0c9ee63173cae5fb960589ea28be63a7ee295d5c1,16,25,329,30,0,0,0,0.2574920654296875,0.33764839172363276,0.9424686431884766,,,,,,,,,
run-03,primary,31007,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.541044699988561,1,1,DagobertDuckDQN,evaluation,400,400,40,40,309,400,0.7725,True,step_limit,013727a1566e1a650f61da87db0d7f0fc70061b04b780ecb28893b428910070b,26,23,335,16,0,0,0,0.3256797790527344,0.639224052429199,2.256155014038086,,,,,,,,,
run-03,primary,31008,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.588394299993524,1,1,DagobertDuckDQN,evaluation,400,400,48,48,0,400,0.0,True,step_limit,926405511eadbf231e9c4a82edf368407fc415fb7c27c39ceb34639331d88b33,24,38,26,24,288,0,0,0.25773048400878906,0.31838417053222645,0.9510517120361328,,,,,,,,,
run-03,primary,31009,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.082086799986428,1,1,DagobertDuckDQN,evaluation,114,114,50,50,0,114,0.0,True,survived,875fbe66f3ed065dbf5eebff30c3155fad19b6ef394a95061578724829737ff5,27,28,35,24,0,0,0,0.26977062225341797,0.32106637954711914,0.9279251098632812,,,,,,,,,
run-03,primary,31010,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.025912799988873,1,1,DagobertDuckDQN,evaluation,126,126,50,50,0,126,0.0,True,survived,5f1d5ce88f0ac4cd7b027417fbf47341209930e229279fb098a1371480574d88,27,32,34,32,1,0,0,0.2651214599609375,0.31107664108276367,0.934600830078125,,,,,,,,,
run-03,primary,31011,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.0584948000032455,1,1,DagobertDuckDQN,evaluation,131,131,50,50,0,131,0.0,True,survived,b6aa7edbf74ba35accc6dc7873999656d3fd0ec03acdc9680268e6c4ab60f34f,26,32,28,44,1,0,0,0.2925395965576172,0.3943443298339844,0.9822845458984375,,,,,,,,,
run-03,primary,31012,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.416664300020784,1,1,DagobertDuckDQN,evaluation,141,141,50,50,0,141,0.0,True,survived,12fe6058ab6ab9a4c2187ae552199a1049ea3b1725ed8a8a86a09d016101749e,32,40,43,26,0,0,0,0.3437995910644531,0.4553794860839844,1.0178089141845703,,,,,,,,,
run-03,primary,31013,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.303120199998375,1,1,DagobertDuckDQN,evaluation,129,129,50,50,0,129,0.0,True,survived,e5abcbbd82c49e224e63aa53834461565ebcb737b7c53cfe9c014b1f3ae34c67,35,34,31,29,0,0,0,0.27060508728027344,0.3543376922607421,0.9863376617431641,,,,,,,,,
run-03,primary,31014,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.045019000011962,1,1,DagobertDuckDQN,evaluation,151,151,50,50,0,151,0.0,True,survived,bc849944bd4e05ee1976108e1e32b45a0bcaae5a76117c96899f55ad6598fb75,45,31,32,43,0,0,0,0.26726722717285156,0.36084651947021484,0.9012222290039062,,,,,,,,,
run-03,primary,31015,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.254358900012448,1,1,DagobertDuckDQN,evaluation,400,400,47,47,307,400,0.7675,True,step_limit,bab4e804cda3fed08195404ad9d63b04ed3b551f2c00613a33a48446feb9e5a4,28,23,330,19,0,0,0,0.25141239166259766,0.32261610031127924,0.9934902191162109,,,,,,,,,
run-03,primary,31016,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.210849499999313,1,1,DagobertDuckDQN,evaluation,400,400,26,26,0,400,0.0,True,step_limit,a0ba64da68889dd8ee176bfcf47ccf31b924e709ef8d41bed19d1815717a28ad,18,15,6,15,346,0,0,0.26798248291015625,0.3421902656555175,0.9219646453857422,,,,,,,,,
run-03,primary,31017,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.033588699996471,1,1,DagobertDuckDQN,evaluation,123,123,50,50,0,123,0.0,True,survived,6b84a518d17d1bcc3a75c94167608270e6ca38528b8730ad32d7d85327c181d8,27,23,38,35,0,0,0,0.28324127197265625,0.4200696945190429,0.9701251983642578,,,,,,,,,
run-03,primary,31018,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.180056599987438,1,1,DagobertDuckDQN,evaluation,135,135,50,50,0,135,0.0,True,survived,43f537d035fa2db919aae682ce19c13ee4bbf68e79b40243f261cbf32f07da5e,41,34,29,31,0,0,0,0.28967857360839844,0.3775596618652343,1.0287761688232422,,,,,,,,,
run-03,primary,31019,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.227862300002016,1,1,DagobertDuckDQN,evaluation,130,130,50,50,1,130,0.007692307692307693,True,survived,69d4d3c8e375eaedb2641cf623c63b19686e5fcb1a4af372c1c2ce68b370f501,23,41,35,31,0,0,0,0.26798248291015625,0.31807422637939453,0.9217262268066406,,,,,,,,,
run-03,primary,31020,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.450066799996421,1,1,DagobertDuckDQN,evaluation,140,140,50,50,0,140,0.0,True,survived,2015120fed2bd4e6f2133d580b2263632ca89a2e1531f27515e7de0892902d00,34,30,48,28,0,0,0,0.2665519714355469,0.34482479095458984,0.9393692016601562,,,,,,,,,
run-03,primary,31021,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.261098899994977,1,1,DagobertDuckDQN,evaluation,126,126,50,50,0,126,0.0,True,survived,fa9fe9d2f526ee15ceb508d9c6fb82f4a72e62f73b9e8fce023d6e7eff08b0cd,32,37,32,25,0,0,0,0.26285648345947266,0.308990478515625,0.9682178497314453,,,,,,,,,
run-03,primary,31022,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.2660974000173155,1,1,DagobertDuckDQN,evaluation,112,112,50,50,0,112,0.0,True,survived,4117a86df6077c1e19c0591b1aa2dffa35b118738c4f4d6eeaccfc2dc9b40051,27,29,37,19,0,0,0,0.2923011779785156,0.3924131393432617,1.1050701141357422,,,,,,,,,
run-03,primary,31023,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.817140500003006,1,1,DagobertDuckDQN,evaluation,136,136,50,50,0,136,0.0,True,survived,245be62b4cbe2628c12b4f48e2dc76a6e3ffaac927c8ae533eb15c9da3e2b6f8,27,41,39,29,0,0,0,0.27942657470703125,0.4591941833496094,1.0361671447753906,,,,,,,,,
run-03,primary,31024,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.10376119997818,1,1,DagobertDuckDQN,evaluation,144,144,50,50,0,144,0.0,True,survived,ed8989e2fc60376fe733e3d871b0f6f0823654ad4fecc003e7008ed3682f650d,27,39,41,37,0,0,0,0.2636909484863281,0.3244757652282715,0.9729862213134766,,,,,,,,,
run-03,primary,31025,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.239681299979566,1,1,DagobertDuckDQN,evaluation,119,119,50,50,0,119,0.0,True,survived,a230092218d9e56cf8e3be38fa2e7fdff32f647b68cceec79d837fc50dcbf746,40,32,26,21,0,0,0,0.27060508728027344,0.33545494079589844,0.9377002716064453,,,,,,,,,
run-03,primary,31026,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.118499000003794,1,1,DagobertDuckDQN,evaluation,122,122,50,50,0,122,0.0,True,survived,17ae7ff1d59a50404a545c4d4788dd2828cf6a123fe08e748509f9ec86fe327b,23,28,31,39,1,0,0,0.2644062042236328,0.3430128097534178,0.9253025054931641,,,,,,,,,
run-03,primary,31027,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.206312800000887,1,1,DagobertDuckDQN,evaluation,139,139,50,50,0,139,0.0,True,survived,338d97541c80a777a3b41849e08e11634aef18b57ccad273932f481148529ebb,33,25,41,39,1,0,0,0.2613067626953125,0.340127944946289,0.9570121765136719,,,,,,,,,
run-03,primary,31028,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.019877500017174,1,1,DagobertDuckDQN,evaluation,110,110,50,50,0,110,0.0,True,survived,dd78caefca35877e1935057b4d9f666c8e86177e6fdd238b51d3b452fb3dbb14,28,24,28,30,0,0,0,0.26476383209228516,0.3495097160339355,0.9708404541015625,,,,,,,,,
run-03,primary,31029,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.298408600006951,1,1,DagobertDuckDQN,evaluation,400,400,24,24,345,400,0.8625,True,step_limit,f0652a9dfe121ad6d8b139542cf3fb0eda0537353407aacfea38f1ffddedf43b,6,19,365,10,0,0,0,0.2665519714355469,0.3670096397399902,0.9019374847412109,,,,,,,,,
run-03,primary,31030,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.153086700011045,1,1,DagobertDuckDQN,evaluation,130,130,50,50,0,130,0.0,True,survived,0b218cd352c0b735729e99f06b2336b58ed1d5255a30dfb74a9787fa7b6fd831,43,20,33,34,0,0,0,0.2741813659667969,0.35382509231567383,0.9577274322509766,,,,,,,,,
run-03,primary,31031,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.194886899989797,1,1,DagobertDuckDQN,evaluation,400,400,46,46,295,400,0.7375,True,step_limit,499f1eb5bc790188d22f5d799f09e9bcfbc28c05fa1f9f27b0eb62cfb89ffd89,25,29,324,22,0,0,0,0.2554655075073242,0.3350138664245605,0.9207725524902344,,,,,,,,,
run-03,primary,31032,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.383213299995987,1,1,DagobertDuckDQN,evaluation,400,400,49,49,0,400,0.0,True,step_limit,524c264debdc2ec2326dfb8ad5fdc012fa2bd0ce5e7fc7789ca4f26f6a3d228c,26,28,38,28,280,0,0,0.25641918182373047,0.34546852111816406,0.9019374847412109,,,,,,,,,
run-03,primary,31033,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.161328999995021,1,1,DagobertDuckDQN,evaluation,117,117,50,50,0,117,0.0,True,survived,be13f2365e282e19d2c20e27567c2b0acb3c69cc007f53e299760d67447857e6,33,34,29,21,0,0,0,0.2841949462890625,0.3803730010986328,0.9353160858154297,,,,,,,,,
run-03,primary,31034,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.226038900000276,1,1,DagobertDuckDQN,evaluation,133,133,50,50,0,133,0.0,True,survived,e0f64cd1a3eafb3e9814dcd29202f4b777a6e475bd404d2319375e828f6ba5d5,23,45,33,32,0,0,0,0.2799034118652344,0.3753185272216797,0.9932518005371094,,,,,,,,,
run-03,primary,31035,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.114040499989642,1,1,DagobertDuckDQN,evaluation,124,124,50,50,0,124,0.0,True,survived,31c90b7c477e35db81436d6714fd28b6f7caaf8bdad0b1b44754190c231d90fd,36,32,24,32,0,0,0,0.26679039001464844,0.43308734893798817,1.007080078125,,,,,,,,,
run-03,primary,31036,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.043536499986658,1,1,DagobertDuckDQN,evaluation,137,137,50,50,0,137,0.0,True,survived,54a53165fec73e823e49601d97e7087f3294f0fe87dd00268621aabf879a1591,29,33,43,32,0,0,0,0.2658367156982422,0.3328323364257812,0.9424686431884766,,,,,,,,,
run-03,primary,31037,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,5.00766819997807,1,1,DagobertDuckDQN,evaluation,400,400,16,16,371,400,0.9275,True,step_limit,1274b6262b7500f0fcab34017a367236ae2a6df871d8ac7bcd392e79b2ffae51,6,2,377,15,0,0,0,0.30922889709472656,0.4983305931091308,1.371145248413086,,,,,,,,,
run-03,primary,31038,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,5.170495700003812,1,1,DagobertDuckDQN,evaluation,123,123,50,50,0,123,0.0,True,survived,784dc97014aa8293fc3de779e196c1b33b277cd9d96c2a44241634a5889ff8b0,39,36,25,23,0,0,0,0.2765655517578125,0.45621395111083973,1.020669937133789,,,,,,,,,
run-03,primary,31039,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.653948499995749,1,1,DagobertDuckDQN,evaluation,400,400,38,38,315,400,0.7875,True,step_limit,b806606f7e40bb30dd7627e95330e9ab165882b0d431a774bf2ede6f331918a3,12,30,341,17,0,0,0,0.29921531677246094,0.44342279434204085,1.0013580322265625,,,,,,,,,
run-03,primary,31040,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.2729474999941885,1,1,DagobertDuckDQN,evaluation,140,140,50,50,0,140,0.0,True,survived,c955b9a9f03a84e1f5c439adaf002a81eeb6037e1b1601a95c6e5f51f7fa679a,32,27,42,39,0,0,0,0.27883052825927734,0.37765502929687494,0.9679794311523438,,,,,,,,,
run-03,repeat,31001,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.8061443000042345,1,1,DagobertDuckDQN,evaluation,400,400,21,21,355,400,0.8875,True,step_limit,d61fdad42696b19d7f6c94884a9a323ba4dec91ee53e4da5e4921c7fcdfc6936,16,5,361,18,0,0,0,0.286102294921875,0.42003393173217757,1.09100341796875,,,,,,,,,
run-03,repeat,31002,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.147715300001437,1,1,DagobertDuckDQN,evaluation,129,129,50,50,0,129,0.0,True,survived,66d42a1eb636b688d34aeeb96ebd7341b096d4ee2fda16e6886b189a5523b098,36,31,29,33,0,0,0,0.2636909484863281,0.3511428833007812,0.9710788726806641,,,,,,,,,
run-03,repeat,31003,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.155399400013266,1,1,DagobertDuckDQN,evaluation,143,143,50,50,1,143,0.006993006993006993,True,survived,1937bddf1bf0a7943e2046597687a265a29f2dda30f8c60e8dfc5b051bbab78e,27,44,41,31,0,0,0,0.2884864807128906,0.6028175354003906,0.9512901306152344,,,,,,,,,
run-03,repeat,31004,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.023863099981099,1,1,DagobertDuckDQN,evaluation,135,135,50,50,0,135,0.0,True,survived,18f2491c61fb031089dce33369298fb3eb8ea0b2fb8f3bc71afde7ecd161eeda,46,28,32,29,0,0,0,0.26702880859375,0.33473968505859375,0.9000301361083984,,,,,,,,,
run-03,repeat,31005,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.209665300004417,1,1,DagobertDuckDQN,evaluation,400,400,45,45,0,400,0.0,True,step_limit,d936cbc7213a80be7230d67e84e7eabcbc67bca149681765304d5db2e249d551,28,28,16,28,300,0,0,0.2580881118774414,0.3321766853332519,1.0106563568115234,,,,,,,,,
run-03,repeat,31006,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.290005100017879,1,1,DagobertDuckDQN,evaluation,400,400,42,42,299,400,0.7475,True,step_limit,fe12c81e57068e18743ad8d0c9ee63173cae5fb960589ea28be63a7ee295d5c1,16,25,329,30,0,0,0,0.32520294189453125,0.5167841911315912,1.1906623840332031,,,,,,,,,
run-03,repeat,31007,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.313995100004831,1,1,DagobertDuckDQN,evaluation,400,400,40,40,309,400,0.7725,True,step_limit,013727a1566e1a650f61da87db0d7f0fc70061b04b780ecb28893b428910070b,26,23,335,16,0,0,0,0.25975704193115234,0.3655076026916504,0.9002685546875,,,,,,,,,
run-03,repeat,31008,50,8f6fc1dc6761f535d49afeb6764c1ff95e48efad,4.474556800007122,1,1,DagobertDuckDQN,evaluation,400,400,48,48,0,400,0.0,True,step_limit,926405511eadbf231e9c4a82edf368407fc415fb7c27c39ceb34639331d88b33,24,38,26,24,288,0,0,0.2696514129638672,0.40338039398193337,0.9534358978271484,,,,,,,,,
