treatment,replica,scenario,world_seed,agent_seed,collection_fraction,opponents_eliminated,self_kills,score,invalid_actions,decision_time_p95_ms,decision_time_max_ms,action_sequence_sha256,repeat_match
candidate,r4,coin-heaven,224410,324410,1.0,0,0,50,0,0.2694606781005859,0.7061958312988281,28557865f6bc5fd7e3a93f4de99c7e06775957527a020eb51513f71f2d19ea8f,True
candidate,r4,coin-heaven,224411,324411,1.0,0,0,50,0,0.35226345062255787,0.9598731994628906,4e7b73e1060f5b07ece88de854edcc46d6e55cf5b0784100d7d1dfcff378625b,True
candidate,r4,coin-heaven,224412,324412,1.0,0,0,50,0,0.39613246917724604,0.9579658508300781,0f933a69d0a97ab67462e9a309e588a627d9f37b9fe416b3cf931d7dbf279178,True
candidate,r4,coin-heaven,224413,324413,1.0,0,0,50,0,0.411224365234375,0.9582042694091797,25ef0d2238373ad3fadbe2bf0e55c5d5c48f2f626251506debd99bcccdaf98bc,True
candidate,r4,coin-heaven,224414,324414,1.0,0,0,50,0,0.42982101440429654,1.135110855102539,eb47993aca868a8708483fa09cb18a88ac0807c9aba7497fc3d16178bb9005f2,True
candidate,r4,coin-heaven,224415,324415,1.0,0,0,50,0,0.4304409027099608,0.8480548858642578,1bfbc11b9845d88d2f83309f33e8d4165b3b651dfb26737237de13906a495220,True
candidate,r4,coin-heaven,224416,324416,1.0,0,0,50,0,0.5888819694519033,1.2369155883789062,f7d926803ff0b0e49244729778c7e74d7905183c1dd1dd2950bca18e0bd3fa5e,True
candidate,r4,coin-heaven,224417,324417,1.0,0,0,50,0,0.37961006164550753,0.7078647613525391,e0e841f5255d37540f85f0d93e14175d85ff9b05e1f04fb66dd50b15ab84e297,True
candidate,r4,coin-heaven,224418,324418,1.0,0,0,50,0,0.33749341964721674,0.5557537078857422,3b1771362b3b595dca4d0f68a355c46af26a9f530bf70aa501902aaef3c90b3c,True
candidate,r4,coin-heaven,224419,324419,1.0,0,0,50,0,0.30626058578491194,1.2788772583007812,d817b8b94864d719ce35101dca6b01deeb5b024bd1bd2f289f15a14f025ee0c4,True
candidate,r4,coin-heaven,224420,324420,1.0,0,0,50,0,0.2581954002380372,0.37789344787597656,2d7e7f002ea21d91a8282056bb18b9520dd5da0b18ba176f5df71f491a97d24c,True
candidate,r4,loot-crate,224501,324501,0.28,0,1,14,7,0.6320476531982422,1.149892807006836,2ca203a60538ea626d02280a7c22624d6afeceee257ba39a097908788c9051bb,True
candidate,r4,loot-crate,224502,324502,0.26,0,0,13,5,0.8334875106811519,2.4819374084472656,f2d23bd78d285fe07a950d7562b8c613a121624a3836180f465359695b2b7d2e,True
candidate,r4,loot-crate,224503,324503,0.18,0,0,9,2,0.5005598068237299,1.6109943389892578,1152c6f7e361e1b1856e0450b84897bd0d54c2a602164e54a9007b305723c94c,True
candidate,r4,loot-crate,224504,324504,0.64,0,0,32,10,0.4476666450500485,1.088857650756836,17c1d42b87e61420c430ebeb6e1a22e6c2045d973a48f704e5d7c42ddabc8c53,True
candidate,r4,loot-crate,224505,324505,0.5,0,0,25,10,0.6076574325561518,1.7511844635009766,4b6759827456387d0f58c8396ed0f3ce82333bb9f823fd90547802e6d361a7d3,True
candidate,r4,loot-crate,224506,324506,0.04,0,0,2,2,0.45517683029174716,0.8339881896972656,bb647e77502b338a6b3f84353f5764f4f13be02bd6dd266917b0520f4a35224c,True
candidate,r4,loot-crate,224507,324507,0.26,0,0,13,7,0.7860302925109853,2.988100051879883,8ba0faa13eb1a10e735dc5e31a023b4dfcfd0fd725ac1ae7cbfbcb2232e45706,True
candidate,r4,loot-crate,224508,324508,0.1,0,1,5,4,0.7630348205566384,1.3599395751953125,8632f17892c11def02114138918cd1adc032939a6251fc3a680eb19ed3c3336e,True
candidate,r4,loot-crate,224509,324509,0.36,0,0,18,14,0.8619427680969232,3.8809776306152344,a52c6938070f71a4926e437b822fa7ee19387189e72ca5550559c6efced9fc92,True
candidate,r4,loot-crate,224510,324510,0.52,0,0,26,8,1.0755777359008785,1.9578933715820312,a7b8b82a8b1e578e114e158667ceceb4811f06439b8c75946e14f1e0738043bc,True
candidate,r4,loot-crate,224511,324511,0.54,0,0,27,12,0.5920886993408202,3.348112106323242,78a3fa8f8c24c550a88bc67831cd8d362e3780fb1896add7f8342bfacd8d7588,True
candidate,r4,loot-crate,224512,324512,0.24,0,0,12,12,0.8700847625732421,3.233194351196289,735a43d6a4bb8ce948a6be13da8f881f7f9e3024beca7dce19c5e00623608690,True
candidate,r4,loot-crate,224513,324513,0.28,0,0,14,11,0.5613803863525387,2.4709701538085938,9df2d2cb54a9f44affbeb2437ff6600425d316f42677776bc5bbc3a395f336e9,True
candidate,r4,loot-crate,224514,324514,0.08,0,0,4,1,0.5810379981994618,2.5861263275146484,0f33e25dd8bfc672e7e5cdc6f7274b20ac5d151a0d60ff0c7157fd9c1e630f69,True
candidate,r4,loot-crate,224515,324515,0.14,0,0,7,44,0.8822083473205564,9.886026382446289,ad0127d9437dd12f72e8d109fb517bcc0747d15a6a09a89fb78b7d1394e82bf7,True
candidate,r4,loot-crate,224516,324516,0.32,0,0,16,12,0.9153008460998505,3.4182071685791016,a534630bb0636b779dc0e542d3526a96c11f780c4a5e3088de3b76cccdc59908,True
candidate,r4,loot-crate,224517,324517,0.38,0,0,19,7,0.5324125289916988,1.7168521881103516,8c2444bc005e43e800f14034da2520da0e32adde76c9bdceb4ff244f8e7d7295,True
candidate,r4,loot-crate,224518,324518,0.1,0,0,5,80,0.43379068374633734,1.0340213775634766,ef86315bb33dc471f04790eea6ce9c56fe9edafe9331e96f559d3a4413c792c3,True
candidate,r4,loot-crate,224519,324519,0.5,0,0,25,10,0.5519390106201163,1.9190311431884766,4e4918617ffe974f529d99bb5f7d24c3a436810a1e91bb7e34b2bd955865645a,True
candidate,r4,loot-crate,224520,324520,0.38,0,1,19,12,0.6183385848999019,1.0581016540527344,d54abcb3d8b0d01b317aa90d25cc45e5846ed2c3dfdeac6c4847eb40fd945c19,True
candidate,r5,peaceful,224101,324101,0.2222222222222222,1,0,7,4,0.7074117660522456,3.0698776245117188,a969077b5eedc34788a5930782b41c9452431299bac625ef06ae040f7d94a342,False
candidate,r5,peaceful,224102,324102,0.0,0,0,0,1,0.8621931076049801,2.939939498901367,06aa0cb440b1ae99db3e9a45ae9d6afaf322cffd84994848734db1cda56b43db,True
candidate,r5,peaceful,224103,324103,0.6666666666666666,0,0,6,21,1.2889623641967767,8.028745651245117,c4889c81087045633a5f248c9dc56e41548b0c9e483901807b82af095dbc19c5,True
candidate,r5,peaceful,224104,324104,0.4444444444444444,0,0,4,3,1.2997865676879865,6.103038787841797,82d35e168288e981bcc73709ce909a9a1043375cc2cef1547abb6e28925ccf0e,True
candidate,r5,peaceful,224105,324105,0.1111111111111111,0,0,1,2,0.8479833602905272,3.3419132232666016,24a0ed74812fb1375bbfcac3f0981872a475d5de0ddf4b603efccc99b51888fe,True
candidate,r5,peaceful,224106,324106,0.0,0,0,0,56,0.7012486457824705,4.269123077392578,9cf00d090161fb8f861ae1f629f6c7ab05486cfb9112d1f43f3ed33c242cd1c8,True
candidate,r5,peaceful,224107,324107,0.0,0,0,0,15,0.6482005119323723,1.893758773803711,a080e318943b4af0bc31ba80a98d6309a7a566d1d6f3c49bcef916d3a2ec48fc,True
candidate,r5,peaceful,224108,324108,0.6666666666666666,0,0,6,11,0.9087204933166498,2.740144729614258,b16e2545aab2760aa5357fb64c5e1d7933dfb8e388889ba9adad7210bed3d250,True
candidate,r5,peaceful,224109,324109,0.3333333333333333,0,1,3,14,0.7363319396972655,1.4221668243408203,a37cce4899cd2b2c5393ab0a95f1a515f69c88fef533ed3736f38ac11ffb445a,False
candidate,r5,peaceful,224110,324110,0.1111111111111111,0,0,1,49,0.7552623748779295,2.7408599853515625,c7604744cf23245b6382fb84c5ba5ceefd5e2ed3b16192962d4ffd3d10235fb3,True
candidate,r5,peaceful,224111,324111,0.0,0,0,0,0,0.40512084960937494,3.222227096557617,fd6b3275be81f84160b79ca9389dfa200401d6316dd2a9c9c8f746074f0cb9ef,True
candidate,r5,peaceful,224112,324112,0.1111111111111111,0,0,1,11,0.5144715309143062,1.940011978149414,367f369efff4c15095e72da77b7d712e48fe1990345f1b0f18d0fe7dfe50b204,True
candidate,r5,peaceful,224113,324113,0.0,0,0,0,142,0.36935806274414057,1.6188621520996094,743022439a30126b1274e8d2b6725cae49455607ff3c7f6e863750bf854e3545,True
candidate,r5,peaceful,224114,324114,0.2222222222222222,0,0,2,5,0.44199228286743103,2.2771358489990234,51f5e6f6fcadacb3f68e9e7ae04c567a567cce42fea8e1658a410e612da15775,True
candidate,r5,peaceful,224115,324115,0.1111111111111111,0,1,1,4,0.9006261825561522,1.531839370727539,96393e496506b8cb159a15a4c8b6ea2f7666688700978409edfbea754ab4216a,True
candidate,r5,peaceful,224116,324116,0.0,0,0,0,0,0.7212877273559567,2.9129981994628906,18f2e0657b8e844eee79e36f66ec1ba0ea165efebff04e6c1345f0b8b8459ffb,True
candidate,r5,peaceful,224117,324117,0.6666666666666666,1,0,11,3,0.7581949234008789,2.2368431091308594,6d12affab90d449cc42feab9b2f120c5cd8a1ae325e70e5f6b2da7af773e809f,False
candidate,r5,peaceful,224118,324118,0.3333333333333333,0,1,3,3,0.9360313415527344,2.087831497192383,811664b8ef7941ad84d5737e9a00b973dc1441654769d4d04c20c121c396dff5,True
candidate,r5,peaceful,224119,324119,0.1111111111111111,0,0,1,0,0.8654952049255342,5.582094192504883,f891e870da1c1d0189df03e2ee982f0f6091faee382b11cf62dfb364897fecae,True
candidate,r5,peaceful,224120,324120,0.1111111111111111,0,0,1,2,1.0215520858764633,3.4170150756835938,9d4e0cec3b21f191ae6b9d25e33e61d5a0d46f1a26c960323a2da5b702968aa6,True
candidate,r5,coincollector,224201,324201,0.3333333333333333,0,1,3,4,0.31484365463256825,0.4050731658935547,5c4135aa75fa43d05d67ac559ee543e6c2c415c421ce0936d07f5f087abc47e1,False
candidate,r5,coincollector,224202,324202,0.2222222222222222,0,0,2,8,0.5166649818420406,1.33514404296875,a1f521ab7bc42e992803ab5c09bf746df6242200b5c74d54a2316cd0d2181757,False
candidate,r5,coincollector,224203,324203,0.2222222222222222,0,0,2,7,0.5209922790527344,1.0995864868164062,033fb8e2eb4ce5f00de914b579eb7021670c7d1ed191fb2336403ada87beee73,False
candidate,r5,coincollector,224224,324224,0.1111111111111111,0,0,1,4,0.6490826606750487,0.8168220520019531,c9df18e81235872a6d7c3d530136141fa5e0ef5642d8eb73c092373ae9f29239,False
candidate,r5,coincollector,224205,324205,0.4444444444444444,0,0,4,33,0.4221200942993164,0.6268024444580078,6f120c78da80cb9e3564aefa7da1493492d1a8688622b89c989f7673b8bd5fec,False
candidate,r5,coincollector,224206,324206,0.0,0,1,0,3,0.21623373031616208,0.3261566162109375,8614ce5ba9ead2f5e83eb87ab6f3d18a17ab68aa4507e9d894e51185704ade0a,False
candidate,r5,coincollector,224207,324207,0.4444444444444444,0,0,4,16,0.42541027069091786,0.8032321929931641,a95ae5a23d7da989c996409a961ec95bd0002bfbbf2e8d51f72b0bcc8a534ed5,False
candidate,r5,coincollector,224208,324208,0.3333333333333333,0,0,3,15,0.502383708953857,1.065969467163086,f3f282e7f609fabb81bdc7a5f368c2534915073de838d816858a2a1d193abc1e,False
candidate,r5,coincollector,224209,324209,0.3333333333333333,0,1,3,2,0.359666347503662,0.4627704620361328,13de019e820550c81c09fa912509d456cfae399d2af789bfc6210db399560abb,False
candidate,r5,coincollector,224210,324210,0.5555555555555556,0,0,5,8,0.4313230514526367,0.8976459503173828,9b0b73c62bea3b684892f8d4628444833e491f8bb06fc91b57636e91f3ae5eec,False
candidate,r5,coincollector,224211,324211,0.1111111111111111,0,0,1,4,0.21104812622070307,0.43320655822753906,7e19a0efa628634a4a030506de60699d9e5bab15f8d24854008d936a6777fcd7,False
candidate,r5,coincollector,224212,324212,0.2222222222222222,0,0,2,23,0.5460262298583984,0.8068084716796875,6578012bdb994b4c58223fbd8081b6cd50afb5975c581a30160217e52471bf5f,False
candidate,r5,coincollector,224213,324213,0.0,0,0,0,5,0.40389299392700195,0.9291172027587891,31e94a03886b0953c82b9655032bc6bfa3ccdfdce99a9b91f6db1ae401fa135b,False
candidate,r5,coincollector,224214,324214,0.4444444444444444,0,0,4,9,0.6099104881286614,1.0690689086914062,047b1182e5cb5320837e19c63e1453995203a9ab91e379208405c2c5ea8cf806,False
candidate,r5,coincollector,224215,324215,0.1111111111111111,0,1,1,4,0.33237934112548817,0.5609989166259766,439769d39af951149cc2c0c6f76d8198dd32095aa4721c0143c8cb582e7d35c9,True
candidate,r5,coincollector,224216,324216,0.1111111111111111,0,0,1,4,0.24244785308837877,0.4391670227050781,3600683902edb6275445ab91cb1169634f39e1e3b297ad6607c14376877a1b18,True
candidate,r5,coincollector,224217,324217,0.3333333333333333,0,0,3,15,0.43489933013916016,0.9200572967529297,cc9f64dc21280c2834cbabee9489a8167b8ca77ebc5fe0962a98417e60f3a17a,False
candidate,r5,coincollector,224218,324218,0.2222222222222222,0,0,2,24,0.5288600921630859,0.7669925689697266,0ab148c3c55d334227c1023851eb44e0319ca2f7fcfb82387c0df463c745d801,False
candidate,r5,coincollector,224219,324219,0.0,0,1,0,4,0.3478527069091797,0.39196014404296875,8671f6088ddf6c49ed82aadc7200e38de6f4afea88213b8d54d019ec64a954a6,True
candidate,r5,coincollector,224220,324220,0.2222222222222222,1,0,7,11,0.40342807769775346,0.7970333099365234,82b2fe100f40ab8b94c4e5e8f3d95fe60834c69a4f9715e4bcf938e8ec237d92,False
candidate,r5,classic,224301,324301,0.0,0,1,0,0,0.6492137908935546,0.7033348083496094,ec30808185e1b958a2f633663613211b97d6a122e805dd06ab2848cad482b6ca,True
candidate,r5,classic,224302,324302,0.0,0,0,0,56,0.38013458251953114,1.332998275756836,b2436b72b606ddbefd7147c445d8ca009b3e9223bd79ce6a79c2271dbe3d3a52,True
candidate,r5,classic,224303,324303,0.1111111111111111,0,0,1,2,0.5464315414428706,1.6887187957763672,b153c1d2f43a283d873448dd15586d55ce319acf5f99617f9fb4265d84298fb0,True
candidate,r5,classic,224324,324324,0.2222222222222222,0,0,2,7,0.38323402404785145,1.2447834014892578,c5f4deceb6df117243e8bf7c7da8b3571f974f21f0bc0deac207ac5f3fb5c910,True
candidate,r5,classic,224305,324305,0.4444444444444444,0,0,4,8,0.46932697296142545,1.9459724426269531,fee08fefd6e2472a241222619c62666c0870a36f420869bd4a07034d4458767e,True
candidate,r5,classic,224306,324306,0.1111111111111111,0,0,1,3,0.6125807762145988,1.9690990447998047,853ff07726a064857dbed9e48a5338e61c979398e109f22187e0c7a65b212e23,True
candidate,r5,classic,224307,324307,0.1111111111111111,0,0,1,1,0.4380822181701659,1.0433197021484375,4e907bff25fc0a6924ca6aa399ba29abf0384a64ad0a933d1b86a60b6af810dc,True
candidate,r5,classic,224308,324308,0.1111111111111111,0,0,1,4,0.5340814590454099,1.6939640045166016,33ec0baadf18e5297cb1a70aaa38e94f96cf3e4822add1e7c77c8bcb967b4cf8,True
candidate,r5,classic,224309,324309,0.3333333333333333,0,0,3,2,0.7982730865478513,1.9578933715820312,e77351b72e66df009a1a59adae585dc02a1abdd144863bfe68bec87c51de7b99,True
candidate,r5,classic,224310,324310,0.0,0,0,0,0,0.9681820869445799,3.4630298614501953,7a86164b4b0bbdcc8b0bef5c6a6b3da316191028d2875b7df7853977e61de94b,True
candidate,r5,classic,224311,324311,0.1111111111111111,0,0,1,1,0.5213856697082517,1.6779899597167969,992a04d22250cf66e89b08cba3416de68854a45ffff48bba2c3cec8cb61d09ab,True
candidate,r5,classic,224312,324312,0.0,0,0,0,5,0.7494807243347154,2.4137496948242188,7755f4f1b579c65dd35d0e70a45963b26f43a8327b36b286ba5592b1efee2414,True
candidate,r5,classic,224313,324313,0.0,0,0,0,0,0.805580615997314,2.602100372314453,18a98ba05ba3d0fb90d383bedc7e5725274d68263e041da59cee7178c07f87cd,True
candidate,r5,classic,224314,324314,0.5555555555555556,0,0,5,6,0.5242466926574705,1.4090538024902344,4e3adcac7587a1d6322df400810d3a06f9c8c937f4bd3cee3d6e621b6ed14c77,True
candidate,r5,classic,224315,324315,0.2222222222222222,0,0,2,2,0.612366199493407,1.1608600616455078,600180371f1482824d60239be03dc1ec3d6379510eaf4879c4a979d6eb7dd87e,True
candidate,r5,classic,224316,324316,0.3333333333333333,0,0,3,4,0.8284211158752438,2.048015594482422,51cb486f565266854943d189bdcc23c4c1d5dbf236c55236546afe0a45352b6a,True
candidate,r5,classic,224317,324317,0.5555555555555556,0,0,5,21,0.5480527877807609,2.0449161529541016,e85a15318a0101e835ab4a98ffd7d6a2f0a58e4143cc94be2d06b34ee70dd489,True
candidate,r5,classic,224318,324318,0.1111111111111111,0,1,1,0,0.5137920379638672,0.5810260772705078,ef1d762f338077125c1b49220542db6d02ef1ae7c678076089574cfe8518dd47,True
candidate,r5,classic,224319,324319,0.0,0,0,0,54,0.5007743835449211,2.3870468139648438,8a2f6f30f770a95fa19b18b1dfff25e04f9525ca9780b67517671d58947d6ce3,True
candidate,r5,classic,224320,324320,0.1111111111111111,0,0,1,0,0.4578471183776848,1.0280609130859375,45461f1def9e6bb80644c41764ee26b6945bdf5e29cb55852ef056a4921da334,True
candidate,r5,coin-heaven,224401,324401,1.0,0,0,50,0,0.4030942916870116,5.238056182861328,8529fb259bdadc554f554290e25ed9f6a3c3a2fddc10a6bc5d73c5e30323a942,True
candidate,r5,coin-heaven,224402,324402,1.0,0,0,50,0,0.2727508544921873,1.0938644409179688,8407c61071e0109d916f22a96c889b258907f6a1de729d4d1a047393c3e9bc1f,True
candidate,r5,coin-heaven,224403,324403,1.0,0,0,50,0,0.4822731018066406,0.9589195251464844,ed784568977cb2eb5073dfc54d10c4beb9c89f3091efad58665fdff219ac2dd8,True
candidate,r5,coin-heaven,224404,324404,1.0,0,0,50,0,0.704646110534668,2.3801326751708984,b241c90f50ed3da1527ebbf173f2b07d2829e2130ff8abbde9f1c7c3aaa585b3,True
candidate,r5,coin-heaven,224405,324405,1.0,0,0,50,0,0.45814514160156217,0.6859302520751953,dc3ac7ea72cb8467e6c637efb8c0572c51686132b4e73393daa9f5a16a91feb0,True
candidate,r5,coin-heaven,224406,324406,1.0,0,0,50,0,0.3127574920654297,0.5869865417480469,5acade4be9656c3826c2dd11a08828796b0d2f8dbf166adc727668f9a2c20ef9,True
candidate,r5,coin-heaven,224407,324407,1.0,0,0,50,0,0.4590511322021483,0.9131431579589844,da8241a8dc5c114468d20ef4bd6e7836ebc5673c0ef4b86a3968e2966f09ebbe,True
candidate,r5,coin-heaven,224408,324408,1.0,0,0,50,0,0.4588961601257316,1.3937950134277344,9cfb42ac42c4cf8a815820ec2a99b8c84f49954bc54df5bb74c27f92bc900c9a,True
candidate,r5,coin-heaven,224409,324409,1.0,0,0,50,0,0.41836500167846624,0.6067752838134766,891cddb783b1c07249601581700d1fadd87edcf0201852b9f0b4bb69b3743d40,True
candidate,r5,coin-heaven,224410,324410,1.0,0,0,50,0,0.32143592834472656,1.4820098876953125,28557865f6bc5fd7e3a93f4de99c7e06775957527a020eb51513f71f2d19ea8f,True
candidate,r5,coin-heaven,224411,324411,1.0,0,0,50,0,0.4683732986450193,1.0340213775634766,4e7b73e1060f5b07ece88de854edcc46d6e55cf5b0784100d7d1dfcff378625b,True
candidate,r5,coin-heaven,224412,324412,1.0,0,0,50,0,0.2270698547363281,0.3178119659423828,0f933a69d0a97ab67462e9a309e588a627d9f37b9fe416b3cf931d7dbf279178,True
candidate,r5,coin-heaven,224413,324413,1.0,0,0,50,0,0.6521224975585938,16.901016235351562,25ef0d2238373ad3fadbe2bf0e55c5d5c48f2f626251506debd99bcccdaf98bc,True
candidate,r5,coin-heaven,224414,324414,1.0,0,0,50,0,0.7021903991699215,1.3380050659179688,eb47993aca868a8708483fa09cb18a88ac0807c9aba7497fc3d16178bb9005f2,True
candidate,r5,coin-heaven,224415,324415,1.0,0,0,50,0,0.44813156127929676,1.055002212524414,1bfbc11b9845d88d2f83309f33e8d4165b3b651dfb26737237de13906a495220,True
candidate,r5,coin-heaven,224416,324416,1.0,0,0,50,0,0.46256780624389593,0.743865966796875,f7d926803ff0b0e49244729778c7e74d7905183c1dd1dd2950bca18e0bd3fa5e,True
candidate,r5,coin-heaven,224417,324417,1.0,0,0,50,0,0.6002902984619141,1.0061264038085938,e0e841f5255d37540f85f0d93e14175d85ff9b05e1f04fb66dd50b15ab84e297,True
candidate,r5,coin-heaven,224418,324418,1.0,0,0,50,0,0.44105052947998047,1.1508464813232422,3b1771362b3b595dca4d0f68a355c46af26a9f530bf70aa501902aaef3c90b3c,True
candidate,r5,coin-heaven,224419,324419,1.0,0,0,50,0,0.34360885620117176,1.1661052703857422,d817b8b94864d719ce35101dca6b01deeb5b024bd1bd2f289f15a14f025ee0c4,True
candidate,r5,coin-heaven,224420,324420,1.0,0,0,50,0,0.40568113327026367,0.8399486541748047,2d7e7f002ea21d91a8282056bb18b9520dd5da0b18ba176f5df71f491a97d24c,True
candidate,r5,loot-crate,224501,324501,0.52,0,1,26,17,0.3419160842895508,0.7529258728027344,a2f49c4067b8419473a1aff049f3030ae58c038ac26c2d407d6af4131324be63,True
candidate,r5,loot-crate,224502,324502,0.18,0,0,9,8,0.6469488143920897,1.7437934875488281,27a2880a3a97019318f6c2477a61461cad4b0c9b759b69f59f3b1ef3a8d699f7,True
candidate,r5,loot-crate,224503,324503,0.22,0,0,11,38,0.7871150970458983,2.0558834075927734,7fe32dd4b4d27066e7085747cc90692f72dc22f19bcb88886235db04899739e3,True
candidate,r5,loot-crate,224504,324504,0.1,0,1,5,1,0.37387609481811523,1.9083023071289062,ad31dafd86b6f9dc30b8477a675e28a5afb0c922370da0af45bcf8de5b4b93b5,True
candidate,r5,loot-crate,224505,324505,0.24,0,0,12,2,0.26522874832153287,1.2941360473632812,8b7b6dc75681aee17e4d3db0df71d0452a5fcab78a1eb999b5e97825d02d612c,True
candidate,r5,loot-crate,224506,324506,0.04,0,0,2,3,0.2209901809692381,0.9038448333740234,d4b9cead7801195b3f2b659adbc200be73532b8ecabb68a2e727f5b42963be97,True
candidate,r5,loot-crate,224507,324507,0.4,0,0,20,14,0.5220055580139159,2.179861068725586,10c97e10db71bf2da726f0090e1afe57bb13d2b368dffc6c99b738e3c76d7b8e,True
candidate,r5,loot-crate,224508,324508,0.56,0,0,28,16,0.5719900131225559,1.3608932495117188,b7f3656df55dd541512ef6e839b8ff25425dfbb1311978244f014e9061971d2d,True
candidate,r5,loot-crate,224509,324509,0.3,0,0,15,13,0.4274129867553707,1.6798973083496094,9143bf7dfa28c62f6a7484f09e5026ee8117d57bd8790466b8ac14061ebf3afa,True
candidate,r5,loot-crate,224510,324510,0.4,0,0,20,11,0.6112575531005849,1.8301010131835938,2257bc4e4317153b168ddbeb4e5820f8a96e202aa8b90d3d088df81949bd04a0,True
candidate,r5,loot-crate,224511,324511,0.04,0,1,2,2,1.043033599853515,4.761219024658203,e54d2c8960edbeb0b358301c8501a8e5b31b00d26b2374e5e1f765d251a7f438,True
candidate,r5,loot-crate,224512,324512,0.2,0,0,10,7,0.7805347442626948,4.611015319824219,b1c5a528bb8d77201e6a2cda43d49a889198dacf2ff69f2b191934368262a2e9,True
candidate,r5,loot-crate,224513,324513,0.3,0,0,15,9,0.7063508033752438,1.1830329895019531,71b92f1011893acf67fcff686ea43faa457cbdc72cfb584da6cd3a4a4ffde672,True
candidate,r5,loot-crate,224514,324514,0.62,0,0,31,12,0.47725439071655235,2.2139549255371094,73d6838a3e541053999af1c1ffd60ba432a929872230c97cb4dcbbd132bcd3c1,True
candidate,r5,loot-crate,224515,324515,0.14,0,0,7,42,0.22022724151611292,0.6539821624755859,215acea7b7cd86325c982aa149e7482f31f0bc76553d2147c1d6891efa981de9,True
candidate,r5,loot-crate,224516,324516,0.16,0,0,8,41,0.5194902420043941,1.0411739349365234,e860966269def89c55fcbeeb73219e10d99fc82db2b6391c65e4d5be040ebb4b,True
candidate,r5,loot-crate,224517,324517,0.34,0,0,17,5,0.31110048294067366,1.4019012451171875,c81be3295b9d7bf2951b44f3de6dd87a510f278575285dc0bf06b8907fac98a5,True
candidate,r5,loot-crate,224518,324518,0.1,0,0,5,82,0.5712628364562986,0.9860992431640625,a349b6e261952137bc7bc98a83b74eb47abcac41e3f9f90bddaa6626e2d185d8,True
candidate,r5,loot-crate,224519,324519,0.22,0,0,11,4,0.6912827491760251,2.975940704345703,93bfec206e1278ce02831c3c104eb1eacb985739008c8378983729a0205ba946,True
candidate,r5,loot-crate,224520,324520,0.08,0,0,4,4,0.26895999908447243,1.1601448059082031,3f7862beacd1167ab615515ecfb04adc370f1cf6485aef1150efefb05ad5371d,True
