treatment,replica,scenario,world_seed,agent_seed,collection_fraction,opponents_eliminated,self_kills,score,invalid_actions,decision_time_p95_ms,decision_time_max_ms,action_sequence_sha256,repeat_match
candidate,r1,loot-crate,220519,320519,0.0,0,0,0,16,0.1793265342712402,0.5192756652832031,bdf9d3bf5d3103a04d084061f39d09f0d1e3ccfd87fea4f35bedb57b2cae3bdd,True
candidate,r1,loot-crate,220520,320520,0.14,0,0,7,5,0.3611207008361815,0.8597373962402344,9aefb6cad20d27089762c91b7692911a893bd9c248a7bb9ab0954f30c8ba8a9a,True
candidate,r2,peaceful,220101,320101,0.1111111111111111,0,0,1,1,0.9104847908020015,1.8031597137451172,dfe56ac6df97056e0bd964f21f4700aae59a4355aed5cda37c190fc98bf34048,True
candidate,r2,peaceful,220102,320102,0.0,0,0,0,56,0.6153225898742674,3.368854522705078,b9a45326447ecc09bc3a2e07bbcfa96131493927d8fdb426c37108764808b8ad,True
candidate,r2,peaceful,220103,320103,0.0,0,0,0,0,0.8409619331359863,3.9877891540527344,6bd1b1c98b1e644d867c62080bba48f262fe89f37116dc21b42396085f1ead66,True
candidate,r2,peaceful,220104,320104,0.0,1,0,5,15,0.7848739624023438,3.041982650756836,f141d590623fdd59a5606a5aed5d9b5f3580fa3a1e53d9a643ed8b69cc3e15bc,False
candidate,r2,peaceful,220105,320105,0.0,0,0,0,0,0.9135723114013667,1.5330314636230469,60f61b29f141ddf37d35d334c53bfa3883f1b96391804ff3079ef3a2d9b2f9b2,True
candidate,r2,peaceful,220106,320106,0.0,0,0,0,0,0.8409500122070304,1.1420249938964844,07835ac67739ed677bd204a0ccca7edf9fa060233a451adc9130d091994facd5,True
candidate,r2,peaceful,220107,320107,0.1111111111111111,0,0,1,1,0.8584499359130854,1.451730728149414,dfe56ac6df97056e0bd964f21f4700aae59a4355aed5cda37c190fc98bf34048,True
candidate,r2,peaceful,220108,320108,0.0,0,0,0,0,1.1320710182189941,1.7552375793457031,64beaf046899bffe40de1a70309e4301183bc2a1d60a9a61dccf640517af9a3c,True
candidate,r2,peaceful,220109,320109,0.0,0,0,0,0,0.6681323051452633,1.1577606201171875,8a4efb12363f553773da3a3c7c5b14e52c8e88751d49c66941934c10c47f2bcb,True
candidate,r2,peaceful,220110,320110,0.1111111111111111,0,0,1,0,0.49229860305786116,1.8570423126220703,9695bbf862c65902b5c324245f6ffec9b3cb752b0d2963b57e4699902d521211,True
candidate,r2,peaceful,220111,320111,0.0,0,1,0,6,0.5265474319458008,1.3790130615234375,af2d54fd1142483959f879cbba69ed50439874e4cfa90fc8897930c6e1cee23f,False
candidate,r2,peaceful,220112,320112,0.0,0,0,0,0,0.7727622985839837,1.6770362854003906,eec7efd4d8dd9fa3a92673222c70912ab748571416cf45dfe7bbc0f79513e3f2,True
candidate,r2,peaceful,220113,320113,0.0,0,0,0,0,0.5607366561889634,1.425027847290039,6bd1b1c98b1e644d867c62080bba48f262fe89f37116dc21b42396085f1ead66,True
candidate,r2,peaceful,220114,320114,0.0,0,0,0,0,0.6841778755187987,1.0440349578857422,ecefc7f8768dd5455a99f05d0623bd1b1d948dd5f1217e7c5ce849329edb7340,True
candidate,r2,peaceful,220115,320115,0.0,0,0,0,0,0.31304359436035156,0.7848739624023438,c3e3eff9384f03273737e526e59930deeacf532ba9c37d90513fe83ee7d805fd,True
candidate,r2,peaceful,220116,320116,0.0,0,0,0,0,0.6778836250305176,1.2898445129394531,1ad484c9a2a9690f1de02c10236b927ab02ce89471242949ecd27efbbf31bd48,True
candidate,r2,peaceful,220117,320117,0.1111111111111111,0,0,1,0,0.408172607421875,0.5881786346435547,429ae4812e1a5df6fcfaba983f89ced3f21b31a9caecabb4d129f30ee4fcb4da,True
candidate,r2,peaceful,220118,320118,0.0,0,0,0,0,0.2940654754638671,0.49805641174316406,50e591b6d4a412e11361e7900fd559c456779686351bd6421072a7a24c630acb,True
candidate,r2,peaceful,220119,320119,0.1111111111111111,0,0,1,0,0.2830028533935547,0.6000995635986328,f124cc41ea33f04a394247b94e3897361988df878b171096818079764f7b06be,True
candidate,r2,peaceful,220120,320120,0.1111111111111111,0,0,1,0,0.3248453140258788,0.40912628173828125,6e9e95cdb3cb1e06de98ae4bf158c5da25a38c3477756116c68f225b50122dbc,True
candidate,r2,coincollector,220201,320201,0.0,0,1,0,2,0.2346158027648926,0.4010200500488281,19df5b0cd43aee5dac76f78896897180c9801defb63968065c6f111abf209f14,True
candidate,r2,coincollector,220202,320202,0.0,0,1,0,1,0.402069091796875,0.4820823669433594,d4b8ed42c4811f71c4a7a63dbaa02dda388b38dbd6fc4a9113caf6f24bd9c344,False
candidate,r2,coincollector,220203,320203,0.1111111111111111,0,1,1,3,0.37574768066406233,0.6670951843261719,d2375d1fd8ac94c75c6a979dd4d91f65995ee65c20cb26caec792f381490a3b3,False
candidate,r2,coincollector,220204,320204,0.1111111111111111,0,1,1,9,0.5067586898803711,0.5791187286376953,c795f501ba582dd5c4e5b65eac188c16c389329b44e8ca02c4c4a588bb1fed64,False
candidate,r2,coincollector,220205,320205,0.1111111111111111,0,1,1,3,0.34356117248535156,0.4379749298095703,fb93dfb7ed3443709f398d2ab5c25240332e4e9f68a5ce6705a604603807435a,True
candidate,r2,coincollector,220206,320206,0.2222222222222222,0,1,2,2,0.38933753967285156,0.43082237243652344,f84b7976bd03c80445bb40e474e1ebde1b89fbc81c271a77694bc1655ed7c585,False
candidate,r2,coincollector,220207,320207,0.3333333333333333,0,1,3,6,0.2923011779785156,0.4038810729980469,955a263048cca7d6b0cef77fc560b692f40fb10da799d34cf6c76b7a80b5cd8d,False
candidate,r2,coincollector,220208,320208,0.0,0,1,0,1,0.3374099731445312,0.3821849822998047,d51cdb738000a26474d98a5760a3185dc5537b191a524214701698561f8203fc,False
candidate,r2,coincollector,220209,320209,0.3333333333333333,1,1,8,4,0.4945516586303711,0.6928443908691406,d90464ec771ed2e8e4d663b61522629793c2d241484ecfe3892aec28e5f23f77,False
candidate,r2,coincollector,220210,320210,0.2222222222222222,0,1,2,1,0.4635810852050781,0.5850791931152344,35c89d4a32e4f07a0818cc5db7be3b2844920898f14bc209fd231258e7f28feb,True
candidate,r2,coincollector,220211,320211,0.0,0,1,0,1,0.4785060882568359,0.5900859832763672,0756c8eeb78800f88fbd950658bce5497a31c8c945f512d83767d4e306a0fca1,False
candidate,r2,coincollector,220212,320212,0.0,0,1,0,3,0.5839109420776366,0.7848739624023438,8c7486c403edd87e84533b4105eabcee481f2505f730e04259616b43e46439e7,False
candidate,r2,coincollector,220213,320213,0.0,0,1,0,8,0.5834460258483886,0.6608963012695312,a9f4ce85383e6392dfc0abbd8a7a659209f9c3718b482f91b049a88ef84067b4,False
candidate,r2,coincollector,220214,320214,0.1111111111111111,0,1,1,4,0.4528522491455076,0.6301403045654297,dd9d9d45bb1c0f6cc97e337627e108619e32a7d61b6f824154e8c769f473ce5e,False
candidate,r2,coincollector,220215,320215,0.1111111111111111,0,1,1,0,0.47959089279174805,0.5850791931152344,00312fe15040bf0ef2d69f57ddd8626257321a54c9d831924452ca0818d7c155,False
candidate,r2,coincollector,220216,320216,0.1111111111111111,0,1,1,13,0.4593968391418456,0.6728172302246094,1133ed3181e7e40f3916384074ce91bfdcee2ef7c5f13d8c519b11d37ca0553f,False
candidate,r2,coincollector,220217,320217,0.1111111111111111,0,1,1,2,0.37560462951660123,0.5538463592529297,c8b64575624a76737e6d1bf6deae5d341a5e7fa58c3447c5a62576cf4359db53,False
candidate,r2,coincollector,220218,320218,0.1111111111111111,0,0,1,3,0.6232738494873047,0.7030963897705078,f7322dd752f6dc77ce3b6fe06f90ad99968ae53c4d014ffd61f15b0e4c30c5b6,False
candidate,r2,coincollector,220219,320219,0.0,0,1,0,3,0.3070831298828125,0.47469139099121094,d7e4160571fdb3b5e0b44c8c33730f8106eb376f64f32aecfa98b89316b4cc4c,True
candidate,r2,coincollector,220220,320220,0.0,0,1,0,2,0.4315972328186035,0.4496574401855469,2435eb0cccfcbd19079f9e8409cb52d81a165311a16eef82f80fdaac13309852,False
candidate,r2,classic,220301,320301,0.2222222222222222,0,0,2,0,0.5262970924377438,0.9860992431640625,74b7cd799ded78839ba315de62699c3ca6c53297a21906f3a40567808967d241,True
candidate,r2,classic,220302,320302,0.0,0,1,0,1,0.40352344512939453,0.7412433624267578,d8d33949ba9a6fd56e5844a56d27202ca2917692ef9d7ce89b47a35a50923479,True
candidate,r2,classic,220303,320303,0.2222222222222222,0,0,2,1,0.21625757217407204,0.36597251892089844,9dd50734fb7beec267adbb47dde39f635b71aaab3561294b568caf29a9a2a536,True
candidate,r2,classic,220304,320304,0.2222222222222222,0,0,2,7,0.21886825561523438,0.44798851013183594,b4f97ce1ff842acd348e9e784ed2f3c62c8ba5be080f2e3b4ea52e4c03a5751b,True
candidate,r2,classic,220305,320305,0.3333333333333333,0,0,3,0,0.14688968658447263,0.30732154846191406,de9dc074ffb7fab4f19effe3b2ae119de9a2f4cd6f693b78e93d8034e88e31ed,True
candidate,r2,classic,220306,320306,0.3333333333333333,0,0,3,0,0.18625259399414057,0.30922889709472656,8882e92bdca7a316ad75a866e3096089554db672da4c46f93061c1ff52527257,True
candidate,r2,classic,220307,320307,0.0,0,0,0,0,0.14710426330566406,0.3688335418701172,b49ee18a1ae4b9fed7f246e345135a598d444c0c3be3640f897720ff8a6533e8,True
candidate,r2,classic,220308,320308,0.2222222222222222,0,0,2,0,0.19288063049316406,0.3330707550048828,521e0000270f5a1fafcfe260ae775566dfc0c4386c1fc8fc83f4bff700d2e214,True
candidate,r2,classic,220309,320309,0.0,0,0,0,0,0.1468658447265625,0.3120899200439453,603f1ab6bcece417c9ed53993ca3de33452214ce2dd599fb269340dd65063235,True
candidate,r2,classic,220310,320310,0.1111111111111111,0,0,1,0,0.12993812561035156,0.3249645233154297,fb08ef1e65f75444e2bc06094db98eea6f5dbf4fc1dfd76874fd8fd6e24d47a0,True
candidate,r2,classic,220311,320311,0.0,0,0,0,47,0.164031982421875,0.37026405334472656,2e88d2a21d64fcf9885f589145372642510fda7cb8966e724942519e39a11f10,True
candidate,r2,classic,220312,320312,0.0,0,0,0,1,0.13685226440429688,0.34499168395996094,4a8e0a6cadb436b3407f2ff755ff3f24810a2b36fce7f58e3ad295f18ef7526b,True
candidate,r2,classic,220313,320313,0.3333333333333333,0,0,3,0,0.14283657073974607,0.3311634063720703,bf00676d7dd8e5ae5c06667c7e633591513bd7ea7dd479414d45e7c07c8bc0d8,True
candidate,r2,classic,220314,320314,0.1111111111111111,0,0,1,1,0.1350045204162597,0.3190040588378906,7faaedbd019bbfe928f5099a8716a1cd42abaf4696aa121131b6b09d9507eafd,True
candidate,r2,classic,220315,320315,0.0,0,0,0,0,0.1468658447265625,0.3380775451660156,9e9f34dfafb7a9fad4a7f45b9359f42c44731d2529afa2f5010b5f41828906ec,True
candidate,r2,classic,220316,320316,0.2222222222222222,0,0,2,0,0.17917156219482389,1.2450218200683594,ec3a872a1c27e53df717023c477c903f41c2e1bfa41af105d988eff8df9c4426,True
candidate,r2,classic,220317,320317,0.4444444444444444,0,1,4,5,0.19927024841308594,0.33593177795410156,2a4313921e60a4fe8e40195f39c0ccb3adb6026ad74c308b5d18bb929ebd69a9,True
candidate,r2,classic,220318,320318,0.3333333333333333,0,0,3,2,0.14920234680175765,0.33283233642578125,51340d97ff79242f3d7c5b21af5900b9b6ef97247cc56b3b05a881070b3cd796,True
candidate,r2,classic,220319,320319,0.3333333333333333,0,0,3,0,0.18310546875,0.3159046173095703,93aa8d3197ad947c8b7211e3bb1a201a6915a8477b73a220e0c22f26a36f814b,True
candidate,r2,classic,220320,320320,0.0,0,0,0,13,0.13712644577026364,0.3390312194824219,135901fc4128c6d14794216605bd3523bf128b9bb8e38be40057885630445881,True
candidate,r2,coin-heaven,220401,320401,1.0,0,0,50,0,0.2129077911376953,0.32520294189453125,163b2ce2b1cd0e19de5a68529ed41976e02a88d02f6e3116158b13a1f508bd4f,True
candidate,r2,coin-heaven,220402,320402,1.0,0,0,50,0,0.13767480850219724,0.25916099548339844,aa14b2f9767f977782e59cec05a5832c695019a0a286546aa9945c39c01c2656,True
candidate,r2,coin-heaven,220403,320403,1.0,0,0,50,0,0.2994060516357422,0.408172607421875,37724d43a47ecde6f2b5bd8c036af1cef51506a3e6817db1c74db3fa9430bc7f,True
candidate,r2,coin-heaven,220404,320404,1.0,0,0,50,0,0.2757549285888669,0.33164024353027344,55ff5db71f98da3257eb00b3fad801fb3d362d20c0419bb9e850f5ccdab2b1d7,True
candidate,r2,coin-heaven,220405,320405,1.0,0,0,50,0,0.14729499816894528,0.2486705780029297,00faa51be40af07593bbdc02709550ce4dee3fb49991e114d700df4166f0cedc,True
candidate,r2,coin-heaven,220406,320406,1.0,0,0,50,0,0.3237724304199219,0.4611015319824219,53681c65909fe5b5837085c22ee1809e6d8bdbc7147af267d8bddd14ce2b885b,True
candidate,r2,coin-heaven,220407,320407,1.0,0,0,50,0,0.18573999404907224,0.35190582275390625,169eb0b736672e7c84616bac5b9395f50fa887197ccc55946a89fe40d8edf7da,True
candidate,r2,coin-heaven,220408,320408,1.0,0,0,50,0,0.18320083618164062,0.3299713134765625,efcd5331469cdebe34f1ad08fc401d3512e154fec28253c265a83da78ad422da,True
candidate,r2,coin-heaven,220409,320409,1.0,0,0,50,0,0.2769470214843748,0.3750324249267578,4fc2c7be4b9a255a074a9cfa9fbbcec214f77b9c1dbb3b270919f4f32878cd18,True
candidate,r2,coin-heaven,220410,320410,1.0,0,0,50,0,0.20488500595092748,0.3781318664550781,2a0e54cba14d26122226d560d1fd2b12495d6411a53284caa1dbcdc127899fe9,True
candidate,r2,coin-heaven,220411,320411,1.0,0,0,50,0,0.12183189392089844,0.21910667419433594,e54511ce3f4ef0853196f07a113a9b21a61c186295f1bd41b85ef48aaac05301,True
candidate,r2,coin-heaven,220412,320412,1.0,0,0,50,0,0.25174617767333973,0.3609657287597656,494459215fea730638e2f8f37e9c58fb5c8bc67bea57f6b28712174f61d194c3,True
candidate,r2,coin-heaven,220413,320413,1.0,0,0,50,0,0.288701057434082,0.37097930908203125,c5305d48b0d0130e83db8a87fad037718fb3ad3e6ca987ba33fb38d32101d46e,True
candidate,r2,coin-heaven,220414,320414,1.0,0,0,50,0,0.24909973144531236,0.30994415283203125,98d7e6cc343be2cb5318bdde3e09eff45cd60d6c0919ae577d9531d268e8002d,True
candidate,r2,coin-heaven,220415,320415,1.0,0,0,50,0,0.17299652099609375,0.2899169921875,e550006a7091a0533539b3055f97e8e9c4a2855f7fa4697021b5730072b4caf8,True
candidate,r2,coin-heaven,220416,320416,1.0,0,0,50,0,0.23987293243408173,0.3418922424316406,2379fb88c10cf7b8c91b1a76d4531816fb95dc5a501167240ce6d7dc2be63e72,True
candidate,r2,coin-heaven,220417,320417,1.0,0,0,50,0,0.1354217529296875,0.2529621124267578,ede093830988e10b14e263232c3162c6172d1f00271bc52e75095c53984fda53,True
candidate,r2,coin-heaven,220418,320418,1.0,0,0,50,0,0.1206398010253906,0.2701282501220703,71b7687c5479f8e80d1cce9945415007f6f09fd15b6eb923f9f664a15196d6a1,True
candidate,r2,coin-heaven,220419,320419,1.0,0,0,50,0,0.1568794250488281,0.2498626708984375,ff44fb5b008be7c02d4a12f0fb9e5cec2d99ea5d056729f83b0c4ab344b99b72,True
candidate,r2,coin-heaven,220420,320420,1.0,0,0,50,0,0.1255393028259277,0.26106834411621094,c1c0eb7b76af5d2dc3dd864df0b61abe3e0105467262739ac62631a5513a357f,True
candidate,r2,loot-crate,220501,320501,0.06,0,0,3,0,0.17601251602172846,0.44083595275878906,a33c202c552067401097b7e1c46f943d2b736ac748c9e2bfe94bf269f0175aeb,True
candidate,r2,loot-crate,220502,320502,0.04,0,0,2,0,0.1851558685302733,0.44798851013183594,0a310f651ec311d62db701b96c70dbb9de8fe584caa992927aafbe55ac8d4eb4,True
candidate,r2,loot-crate,220503,320503,0.14,0,0,7,0,0.3952026367187499,0.8449554443359375,cde71517689f869f6827c91715edef82cdb570c77bb3e54f4f829b5c61344b85,True
candidate,r2,loot-crate,220504,320504,0.1,0,0,5,0,0.19407272338867188,0.43320655822753906,54e3dbd9d4c75ccacf475057e351830acf449f13f4a4fa526664264aa998d17a,True
candidate,r2,loot-crate,220505,320505,0.5,0,0,25,13,0.28113126754760737,0.4448890686035156,619d2a1e2fe0bc603f5f2cace6fd6bf7c10c57c251215f5e12e2559a980fe9a2,True
candidate,r2,loot-crate,220506,320506,0.02,0,0,1,0,0.3901720046997067,0.47588348388671875,a89117f2d93d139eb2f51ef91faf59e0601d6ac4f6043a3929c4bd5d6e3f186a,True
candidate,r2,loot-crate,220507,320507,0.02,0,1,1,1,0.2593994140625,0.4596710205078125,ba395fad1fa3152cbfe021ffdd29b022b1c12bdb2f34385ab5409c3fa02398d4,True
candidate,r2,loot-crate,220508,320508,0.02,0,1,1,3,0.36706924438476546,0.46896934509277344,709b669ed91783ccfd8b57e51e603a55514edc054ebcd60d4bd362b8c21ffaff,True
candidate,r2,loot-crate,220509,320509,0.12,0,0,6,0,0.2928972244262694,0.5428791046142578,fe2f2a0f48bbbc16c76778f855db658aa5fc1e7a00f0b29de9871aaa47f0a7a6,True
candidate,r2,loot-crate,220510,320510,0.16,0,1,8,3,0.2314209938049316,0.4010200500488281,0b7bd84bbc7501408b31272d360b34aa968d01ba35492cc61a02eaec76a1f3da,True
candidate,r2,loot-crate,220511,320511,0.06,0,0,3,1,0.2190709114074705,0.41294097900390625,cf48e541cdbcf4c8613b5b8d30859493d64fc0d6be073a475eb9d15e7eb5f82b,True
candidate,r2,loot-crate,220512,320512,0.02,0,0,1,0,0.2229690551757812,0.5309581756591797,ee7c2f4411c079feb906db415e28d3b1bdb5bba21290029a28c7a281e88a5f68,True
candidate,r2,loot-crate,220513,320513,0.02,0,1,1,2,0.43911933898925776,0.492095947265625,b0da2f12b0d715b2d233afb25c3c4100c38d2004316550b5ade4d5468eb6591f,True
candidate,r2,loot-crate,220514,320514,0.0,0,0,0,0,0.20503997802734375,0.39196014404296875,eec7efd4d8dd9fa3a92673222c70912ab748571416cf45dfe7bbc0f79513e3f2,True
candidate,r2,loot-crate,220515,320515,0.36,0,1,18,6,0.24454593658447255,0.3960132598876953,6da2eabfff602234d20b2dccd789c5de9bd359fa754d2f27acc3dfe3d4d72f1d,True
candidate,r2,loot-crate,220516,320516,0.34,0,0,17,0,0.5148768424987785,0.7951259613037109,b3b13f9544847d798338f522e1d2bbbaf0d4d46375b5dc3475de8e3af987b305,True
candidate,r2,loot-crate,220517,320517,0.2,0,1,10,2,0.26702880859375,0.5002021789550781,90efb8bc4ec0d1720f4cb6ff4b961c76cae9bf05b960f0590ca706c1062951e3,True
candidate,r2,loot-crate,220518,320518,0.08,0,0,4,1,0.22125244140625,0.45108795166015625,5a3ddb6b477e96f9bdf3495a6e8355fa5aac0aa10e242d61eee3435d347469d4,True
candidate,r2,loot-crate,220519,320519,0.42,0,0,21,4,0.5143523216247557,1.5110969543457031,231b7055cb7b7bf9cae82a23bb8276b8a82df6fe7d86c08c8c2f3324c36cf613,True
candidate,r2,loot-crate,220520,320520,0.08,0,1,4,2,0.25534629821777344,0.6082057952880859,bd5cd1070386bb077abc17a51f165bccdc7f9f71f66f8d4dfabbc79b603c4724,True
candidate,r3,peaceful,220101,320101,0.1111111111111111,0,0,1,0,1.013541221618652,1.954793930053711,5c2ee04b21fb5cb47d3162d87e2037335317cf6c2547b4b3497952198772bc52,True
candidate,r3,peaceful,220102,320102,0.0,0,0,0,56,0.8471131324768064,2.0689964294433594,e35761cae542983856e2ecd2f398a4a96d33736ad5f13758444f5e58b5e50fbc,True
candidate,r3,peaceful,220103,320103,0.0,0,0,0,0,0.8692979812622048,2.0418167114257812,3e63c5139ad37862b2ea7d3c768000b5b6ae5474b0f88545a3c74b29b9aee4be,True
candidate,r3,peaceful,220104,320104,0.1111111111111111,0,0,1,1,1.239669322967528,2.088785171508789,a5f8a6a46237391ebf9c529c3eb9d7b0b885d3ad8f2bb1b4961c103e47076b18,True
candidate,r3,peaceful,220105,320105,0.0,0,0,0,2,1.0715723037719722,2.2361278533935547,42cc956c06f8cdd28ef8492c64823e7810f17de059132a439dc84d7602a15ad0,True
candidate,r3,peaceful,220106,320106,0.0,0,0,0,2,0.5313038825988766,1.6891956329345703,b2110648004129a5c5854adca2704766341b4dea593b77b6f6bd8ae3fb5047c0,True
candidate,r3,peaceful,220107,320107,0.3333333333333333,0,1,3,4,0.3179788589477538,0.47588348388671875,500b61a7238a8c7b7a4653cfebe3d9b5a02b03362567deef86fe16b80ffaa566,False
candidate,r3,peaceful,220108,320108,0.0,0,0,0,1,0.23821592330932614,0.4260540008544922,ed97a7c82c029ca81e732d0a8c2019d764f54c8e0dee209691dd87fdbdaa3648,True
candidate,r3,peaceful,220109,320109,0.1111111111111111,0,0,1,0,0.2579689025878906,0.3688335418701172,ad81fca70cd41ee2a0160eab904b1ba5d50dacc9181fb327ef3d8e58ad5e2f0e,True
candidate,r3,peaceful,220110,320110,0.2222222222222222,0,0,2,15,0.3149986267089843,0.37789344787597656,f9adc9a47f4cfb149a59b5fbc5631a16c32474e42dc85877f5089f6876a9c3f1,False
candidate,r3,peaceful,220111,320111,0.1111111111111111,0,0,1,0,0.17213821411132812,0.35309791564941406,37c9be5b78fac622a4f666613f65593153ff314832253d7b82005ebfb3bf14c6,True
candidate,r3,peaceful,220112,320112,0.2222222222222222,0,0,2,0,0.37789344787597656,0.4360675811767578,d604ff7fc50e8eb34dd0a7a1cc759cdbb31bbb7b94a32066fdd98a9997ab3e75,True
candidate,r3,peaceful,220113,320113,0.0,0,0,0,3,0.3261566162109375,0.5548000335693359,c4399a2f9f13ea871a935fec68f4a22aec3a98db348903103df78b919bfa129c,True
candidate,r3,peaceful,220114,320114,0.0,0,0,0,4,0.33001899719238276,0.4069805145263672,8664e37c2d43a62e9ea0b52cdab5fea8cfa0861d53d7fcfb1ec31d47fb93921b,True
candidate,r3,peaceful,220115,320115,0.1111111111111111,0,0,1,0,0.18097162246704102,0.33164024353027344,46d5fc6fecf85b56a72bc23fec742b610981fab32174222f3443ebbd2439d7fa,True
candidate,r3,peaceful,220116,320116,0.0,0,0,0,0,0.16307830810546875,0.3490447998046875,9c8f7576f3864736f3d26b0e83419c62ab3d823faf6fe7b50f4510499a68b01e,True
candidate,r3,peaceful,220117,320117,0.1111111111111111,0,0,1,0,0.3437995910644531,0.4398822784423828,1b5210a08ad478f6b37068adf75bd19ce2015c374544b2508bbc281be7b0bdba,True
candidate,r3,peaceful,220118,320118,0.0,0,0,0,0,0.3221511840820312,0.43392181396484375,41ee38700c72ce916a9d9ad6d7c135864691c3c4d6ad2c330105fb1cca516132,True
candidate,r3,peaceful,220119,320119,0.1111111111111111,0,0,1,2,0.24200677871704102,0.3571510314941406,074a8a2462f7f62f32f6c2b2e223dce6afa8eddd59902fe4cd14b271c64a3611,True
candidate,r3,peaceful,220120,320120,0.0,0,0,0,0,0.25300979614257807,0.7309913635253906,b9e7340723a5db1eed8de9cdc8e09a778e4e3723cfb0d0dd830d4ac2bea88205,True
candidate,r3,coincollector,220201,320201,0.0,0,1,0,3,0.27370452880859375,0.4150867462158203,19a6931d1a4305b6b1612defaaf3f2791e1e8a860cbd3aa658013f0dc39ece84,False
candidate,r3,coincollector,220202,320202,0.0,0,1,0,1,0.4414081573486327,0.591278076171875,61b624e1f6409cba080d426d7ccd8b502d7a8f42e6c7305d44ae532dac193361,False
candidate,r3,coincollector,220203,320203,0.1111111111111111,0,0,1,3,0.7490992546081534,2.2618770599365234,5d2bcb0b32059ad6ba15efab2ea608e683ac9c585983b4809136966f6ac2c950,False
candidate,r3,coincollector,220204,320204,0.0,0,1,0,5,0.478982925415039,0.5161762237548828,2b2263db84079bd491ae9d218f9f03024a80f4a4117612bb4ddae094f9e196e2,False
candidate,r3,coincollector,220205,320205,0.0,0,1,0,10,0.44524669647216797,0.6411075592041016,572d8689f91d3b4df1db38c442931ec2aefb4db1a5acc371077ab0952e69045a,True
candidate,r3,coincollector,220206,320206,0.1111111111111111,0,1,1,0,0.4254937171936035,0.49614906311035156,fd9eb5a6ae755a479892b1d5a177e42e4c55fc5a1e0203e6e975a5ddb84baf1e,False
candidate,r3,coincollector,220207,320207,0.0,0,1,0,3,0.3833293914794922,0.8130073547363281,189f98e14ede27d52a0cd8ca10ae416e1d01114eb374517d59883eb33c17963f,False
candidate,r3,coincollector,220208,320208,0.0,0,1,0,3,0.4385590553283691,0.5199909210205078,7dfae54969793ba66b36c8a29b020c7b10d9ac6b4e6cf4fad5c9a786dc58ad4d,False
candidate,r3,coincollector,220209,320209,0.1111111111111111,0,1,1,3,0.46796798706054676,0.6101131439208984,9b5c797decd8eb883e2cf35719f019d9ac471a9736848b71207c4e055f341974,False
candidate,r3,coincollector,220210,320210,0.0,0,1,0,6,0.2765417098999023,0.47779083251953125,ae821dd6a19da44c08bf78cbb331522d7de832a4f6a5a87019bf7ce75f4342dd,True
candidate,r3,coincollector,220211,320211,0.0,0,1,0,4,0.3718376159667967,0.4432201385498047,055d9e0fceb15fbb6b0d479b7fb018e0813458bada13dcfb577a138753c2cd41,False
candidate,r3,coincollector,220212,320212,0.1111111111111111,0,1,1,10,0.44292211532592773,0.48828125,e8bb9d09df4104aa6b3fa123aa3b71a5da8b7b984b8680a9aa658eb6644ac8af,False
candidate,r3,coincollector,220213,320213,0.0,1,0,5,2,0.3726005554199215,0.6587505340576172,a7cd6f71b407f4a361932a4a8edf3325eee22018faf23f0a98cdfe26729d94bb,False
candidate,r3,coincollector,220214,320214,0.0,0,1,0,14,0.4730820655822754,0.6499290466308594,1a7cf386047641d234ef2aebb394ce5cb4468cc0e8cfb58597f5be3033f654ae,False
candidate,r3,coincollector,220215,320215,0.2222222222222222,0,1,2,2,0.3908514976501465,0.6170272827148438,e0cd291f7d8d6eb5a222028ff7d78e9bf235503e89f7d0a0643ad9317995aace,False
candidate,r3,coincollector,220216,320216,0.1111111111111111,0,1,1,2,0.4206299781799315,0.6048679351806641,b2d60756d1de3ab7c4be3a6d6b05b9d0ce9f027e9647defa68db31424537eeb9,False
candidate,r3,coincollector,220217,320217,0.0,0,1,0,3,0.3862142562866211,0.4906654357910156,f75528381d3390c27d197443a856cb862cbc21cc2370d3f7da1c92edd7d500a6,False
candidate,r3,coincollector,220218,320218,0.2222222222222222,0,1,2,2,0.3399848937988281,0.4730224609375,1f1e077a5b9b23949f6f7eb4d342731fdf288b542733981acc935d61fbe92431,False
candidate,r3,coincollector,220219,320219,0.1111111111111111,0,1,1,8,0.6879329681396483,0.8540153503417969,eaa2e23e12e07d0ab2e05bb2ded7d73de5e899ee4e5c990c6b7e43ae19fe33ab,False
candidate,r3,coincollector,220220,320220,0.1111111111111111,0,1,1,2,0.41201114654541016,0.5056858062744141,ad52470d8813261ea16865eb0e0dc5fa3bc229dbe1a82e8e19ea583f69d2cad9,True
candidate,r3,classic,220301,320301,0.2222222222222222,0,0,2,0,0.18310546875,0.3757476806640625,ed9bd8cf03ca9c46ce30980f96fd134da3a3db7ff4c1d9f7b507625c5dfb89e8,True
candidate,r3,classic,220302,320302,0.1111111111111111,0,0,1,0,0.19909143447875977,0.3452301025390625,6fd910e80348ae77ef428af2f9ce69825677467fb436a7eff3b1f424f07d0537,True
candidate,r3,classic,220303,320303,0.0,0,0,0,0,0.21196603775024414,0.40078163146972656,d43b8fef41b0f1fa09faa2751be9f66b346509fc1baf06cb4a8e29e17b612c3a,True
candidate,r3,classic,220304,320304,0.1111111111111111,0,0,1,1,0.2938389778137206,0.5729198455810547,af069e5f6fd774b58a9e8dee3b003a61140e2381e7459fcb1222a2843f2ee1d0,True
