suite,phase,world_seed,agent_seed,score,coins_collected,initially_available_coins,collection_fraction,self_kills,opponents_eliminated,survived,termination_reason,executed_action_sequence_sha256,first_place,tied_first,decision_time_p95_ms,decision_time_max_ms
loot-crate,primary,230513,330513,19.0,19,50,0.38,0,0,True,step_limit,588e8d6356000efa36909a29fd6e6753c134034bb96371a826dd9b05ced898e5,False,False,0.4052162170410155,2.157926559448242
loot-crate,primary,230514,330514,11.0,11,50,0.22,1,0,False,killed,65eff2b6030f3c6d69e9edc3623d8af6dd1126c935ab8b2d7d27b67faebd82ac,False,False,0.45294761657714844,1.1489391326904297
loot-crate,primary,230515,330515,4.0,4,50,0.08,1,0,False,killed,cfd58fb481d003f08c3f90199f148846ce652254ceac2bfadc6b7256923450b4,False,False,0.5669593811035156,0.9558200836181641
loot-crate,primary,230516,330516,18.0,18,50,0.36,0,0,True,step_limit,805ed2ea5c3f151023b5bb434a47317d9537b585eef576d28cf3b3f0639e7eed,False,False,0.5692124366760253,1.3570785522460938
loot-crate,primary,230517,330517,5.0,5,50,0.1,0,0,True,step_limit,1a8e3d57e3d6fc3f529b16c83e670443fab8d81bba5b6da2dc523889e1af3175,False,False,0.8544564247131343,1.6298294067382812
loot-crate,primary,230518,330518,22.0,22,50,0.44,0,0,True,step_limit,2b289251bcd2ead67a31e3afd99d07dbd1e5cebf67198f4b2d36785e327d51ab,False,False,0.4571318626403799,1.0418891906738281
loot-crate,primary,230519,330519,7.0,7,50,0.14,1,0,False,killed,9511b499ee87cb33a78699fdb4935469cca2fd25a11cf6c2d5ce1578613f11a6,False,False,0.44417381286621077,0.5562305450439453
loot-crate,primary,230520,330520,21.0,21,50,0.42,0,0,True,step_limit,be594a3d4cbe8c1b25d8f23f0bbde4ada5a4aedc50f816f8d87c2df61aa1de2b,False,False,0.4301190376281736,1.3320446014404297
loot-crate,repeat,230501,330501,28.0,28,50,0.56,0,0,True,step_limit,f584cc3aee343ea47468dd71e7e9535c4143294f99e35196378d3b01bdf83436,False,False,0.5795598030090328,1.455068588256836
loot-crate,repeat,230502,330502,7.0,7,50,0.14,1,0,False,killed,d26c0c88d6e459639672f9a5f46cb235af3ce92746dfe34e439d16333ae4f49a,False,False,0.31828880310058605,0.45108795166015625
loot-crate,repeat,230503,330503,12.0,12,50,0.24,0,0,True,step_limit,3f0a11a10790685e23b8c9c7df4a2b14144641effe4e36924452e8902330c4de,False,False,0.5861282348632811,4.96983528137207
loot-crate,repeat,230504,330504,2.0,2,50,0.04,1,0,False,killed,35501e191d40c0d8089c62cde138f2a69d6fb479f5c0dc1f706ff6f8a95b473c,False,False,1.1376380920410132,2.7451515197753906
loot-crate,repeat,230505,330505,8.0,8,50,0.16,0,0,True,step_limit,e3ff45a4add00a242bdd5df8d6d1a128ec60257e720014d0116c6cfe23712e86,False,False,0.6555199623107907,7.131814956665039
loot-crate,repeat,230506,330506,17.0,17,50,0.34,1,0,False,killed,9c3c3de5c75d10eaaa9ea6fbeb2891fa52f7139a9962f2d6cdf4a32f033964cb,False,False,0.527238845825195,1.1360645294189453
loot-crate,repeat,230507,330507,21.0,21,50,0.42,0,0,True,step_limit,0477ade5a815f79b8a3b7ebee1dfce56b9cf8e3816ea37ab0f6a0d1da4fa0380,False,False,0.6259799003601066,2.2127628326416016
loot-crate,repeat,230508,330508,17.0,17,50,0.34,0,0,True,step_limit,017c50a883301d6b13c9bcc320728a8a6d013b3ab383d0fe1882af45cce37b31,False,False,0.709831714630127,2.3050308227539062
loot-crate,repeat,230509,330509,2.0,2,50,0.04,1,0,False,killed,2f1719e9becb334d6f115800494ebb2319f8e0013bc5360a2446c35f00e08162,False,False,0.7740497589111327,1.2688636779785156
loot-crate,repeat,230510,330510,1.0,1,50,0.02,0,0,True,step_limit,594d5fb1df8b00085dd48bc0e4d5b0e07d9179d494307eb72592fce11d6b83cd,False,False,0.6968021392822258,8.822202682495117
loot-crate,repeat,230511,330511,11.0,11,50,0.22,0,0,True,step_limit,28ceb1f717ec768edf131e44a038506dbac6baf99165203fd9b14ecced24db7f,False,False,0.5732059478759766,1.7309188842773438
loot-crate,repeat,230512,330512,3.0,3,50,0.06,0,0,True,step_limit,b4ff4ad76abf275cc872a74898497381a6c0a81a1aae5c2bf90e7db94b5427d6,False,False,0.4358053207397455,1.9118785858154297
loot-crate,repeat,230513,330513,19.0,19,50,0.38,0,0,True,step_limit,588e8d6356000efa36909a29fd6e6753c134034bb96371a826dd9b05ced898e5,False,False,0.3923892974853514,1.6570091247558594
loot-crate,repeat,230514,330514,11.0,11,50,0.22,1,0,False,killed,65eff2b6030f3c6d69e9edc3623d8af6dd1126c935ab8b2d7d27b67faebd82ac,False,False,0.4844665527343743,5.309820175170898
loot-crate,repeat,230515,330515,4.0,4,50,0.08,1,0,False,killed,cfd58fb481d003f08c3f90199f148846ce652254ceac2bfadc6b7256923450b4,False,False,0.6010532379150391,0.6868839263916016
loot-crate,repeat,230516,330516,18.0,18,50,0.36,0,0,True,step_limit,805ed2ea5c3f151023b5bb434a47317d9537b585eef576d28cf3b3f0639e7eed,False,False,0.4237413406372054,2.7437210083007812
loot-crate,repeat,230517,330517,5.0,5,50,0.1,0,0,True,step_limit,1a8e3d57e3d6fc3f529b16c83e670443fab8d81bba5b6da2dc523889e1af3175,False,False,0.28239488601684537,4.669189453125
loot-crate,repeat,230518,330518,22.0,22,50,0.44,0,0,True,step_limit,2b289251bcd2ead67a31e3afd99d07dbd1e5cebf67198f4b2d36785e327d51ab,False,False,0.3803730010986323,1.7666816711425781
loot-crate,repeat,230519,330519,7.0,7,50,0.14,1,0,False,killed,9511b499ee87cb33a78699fdb4935469cca2fd25a11cf6c2d5ce1578613f11a6,False,False,0.7863044738769527,0.9150505065917969
loot-crate,repeat,230520,330520,21.0,21,50,0.42,0,0,True,step_limit,be594a3d4cbe8c1b25d8f23f0bbde4ada5a4aedc50f816f8d87c2df61aa1de2b,False,False,0.4790544509887679,1.2111663818359375
mixed,primary,230101,330101,1.0,1,9,0.1111111111111111,0,0,True,step_limit,362b6c873abd257daa220ce86b2ac7193ea5f5bdfa18517ea689103dbfea7be0,False,False,0.39950609207153287,0.6549358367919922
mixed,primary,230102,330102,8.0,3,9,0.3333333333333333,1,1,False,killed,da3b1775f4155b8a6383f1bd8adab6aeaeb3502d2cc1411ed8843408eea49f74,False,False,0.3619194030761719,0.7848739624023438
mixed,primary,230103,330103,4.0,4,9,0.4444444444444444,0,0,False,killed,504d850f7058f68f35115c58b3c8bd84f5f6aa370a34ec1688aaa0a03a1f49c6,False,False,0.5076408386230467,1.1820793151855469
mixed,primary,230104,330104,3.0,3,9,0.3333333333333333,0,0,True,step_limit,32bc4c476a3e99f83dbd23a0c0b3f4cd002b9c561304321e5e6edaa7799170f8,False,False,0.6739258766174289,1.4281272888183594
mixed,primary,230105,330105,2.0,2,9,0.2222222222222222,0,0,False,killed,36c84e64a0b51843558d1aab928e957b67de87cdfc775d845ba2ee9da6cf7625,False,False,0.6432533264160156,1.1210441589355469
mixed,primary,230106,330106,0.0,0,9,0.0,0,0,False,killed,964e6660fcdae066253b9168f0e0c1dc36760fe572a53080db5acf8eedccb0bb,False,False,0.6573200225830078,1.1587142944335938
mixed,primary,230107,330107,0.0,0,9,0.0,1,0,False,killed,c0ce3bc0140e971e5aabe9c3ec43f0d0bb65237ce65f63a37b6e8054361a8335,False,False,0.3796339035034179,1.0571479797363281
mixed,primary,230108,330108,2.0,2,9,0.2222222222222222,1,0,False,killed,643cf0a4c642952f473273de66ffc7475bda2d21931c52b0709f85d30e68b6eb,False,False,0.3746390342712402,0.8299350738525391
mixed,primary,230109,330109,0.0,0,9,0.0,1,0,False,killed,afaea1cb83608d8037400eeb5985bde774d851a9ad88cb7f46b3a839e85d6810,False,False,0.6867408752441405,1.2989044189453125
mixed,primary,230110,330110,1.0,1,9,0.1111111111111111,0,0,False,killed,be0a32d5d5284b1ffdc3317dab7b2e6212b1f99ae6b08caee831d458600f56f5,False,False,0.37772655487060536,1.3928413391113281
mixed,primary,230111,330111,0.0,0,9,0.0,1,0,False,killed,27fda93b7547fb1a9db81ff9d2e6e8f9f86eb469a097ac0f15d84ef0881e1805,False,False,0.5710124969482422,2.4077892303466797
mixed,primary,230112,330112,1.0,1,9,0.1111111111111111,1,0,False,killed,93cd429c6c26c467cfce23d17df974675f7a967527b1d7a55745f62fcb6b949a,False,False,0.7990479469299312,3.1299591064453125
mixed,primary,230113,330113,1.0,1,9,0.1111111111111111,1,0,False,killed,6a811abbe9a8b32264aa1a6f420b488a4345ad2290f4761d1197493a377038ea,False,False,0.6614923477172852,1.0418891906738281
mixed,primary,230114,330114,1.0,1,9,0.1111111111111111,1,0,False,killed,329362674980f04220522201dd22ea0d5cdb93a4aa768450e01185bba2ab81a1,False,False,1.840925216674804,2.8553009033203125
mixed,primary,230115,330115,4.0,4,9,0.4444444444444444,0,0,False,killed,8a7b4d66a0d9c5c65b20cd58067571ce5e6338b22c2b764268fd42772faeafb1,False,False,1.0576725006103513,1.3921260833740234
mixed,primary,230116,330116,1.0,1,9,0.1111111111111111,0,0,False,killed,8571722beeca75179c0514dc5ce3a0d13cdcb19438ec3505eb53041ac54214d3,False,False,0.74622631072998,1.3380050659179688
mixed,primary,230117,330117,1.0,1,9,0.1111111111111111,1,0,False,killed,941edf926a234ac7d0e467213036d4e0ab26509728e5d16d64875f84adb4c6b8,False,False,0.6797075271606441,1.0898113250732422
mixed,primary,230118,330118,1.0,1,9,0.1111111111111111,1,0,False,killed,40c977d3269881c46e06271a372c960584d62a521f171dd9f17b7f2a2cc000c7,False,False,1.2542009353637689,1.8398761749267578
mixed,primary,230119,330119,1.0,1,9,0.1111111111111111,0,0,True,step_limit,7c452b2cafbdc6bb5e3d20feffade026883b67dd93d9cfd9f0947bb83ffe0e2b,False,False,1.0525107383728023,2.2792816162109375
mixed,primary,230120,330120,1.0,1,9,0.1111111111111111,1,0,False,killed,7d9ca0b668e48176c2a9d43f546b18c7e1c48ce1058fb4e057078c2ee00e25c0,False,False,0.5494594573974609,0.7338523864746094
mixed,repeat,230101,330101,1.0,1,9,0.1111111111111111,0,0,False,killed,4c94ffcedb7bd2495334891368ef5855d5c580b0e2863a5a207fb189008c1b1b,False,False,0.44121742248535145,0.5581378936767578
mixed,repeat,230102,330102,4.0,4,9,0.4444444444444444,0,0,False,killed,373b84aea6552ba5a6eb9c10849ccd3db1b2290d1b0fea03d5b5b39816ec81bc,False,False,1.2306928634643552,2.6197433471679688
mixed,repeat,230103,330103,4.0,4,9,0.4444444444444444,0,0,False,killed,6b7d9a212e4df8653f019dfd80d24080f849ab0838f34782bcf88f08682ab285,False,False,0.9541511535644531,1.7418861389160156
mixed,repeat,230104,330104,8.0,3,9,0.3333333333333333,0,1,True,step_limit,e34e6be9d2b04d22d9f2f779fe43c0aae67bda35da084dbfd9d4b028678e87c2,False,False,1.0235309600830071,4.657983779907227
mixed,repeat,230105,330105,2.0,2,9,0.2222222222222222,0,0,True,step_limit,bb8a9fdda582b1bfd197e628acca62fe588d14bd357de108368b370cea47b3dd,False,False,0.9767174720764157,1.4379024505615234
mixed,repeat,230106,330106,0.0,0,9,0.0,1,0,False,killed,ebe20b3191846954b3ef1fcf024baedd10aa8a6c63eeebdeca715ffbeb5db388,False,False,0.7464408874511719,0.9553432464599609
mixed,repeat,230107,330107,0.0,0,9,0.0,1,0,False,killed,87202639026acfec10aaa05277f6c78e91c637f7dfbdddcac9836ec800129bbd,False,False,0.5824804306030272,1.1882781982421875
mixed,repeat,230108,330108,1.0,1,9,0.1111111111111111,0,0,False,killed,a2d3a02b8821c79b42b0d9e077d443576fb267fad8e26cece0aa134dce6fed2c,False,False,1.5568733215332027,4.651069641113281
mixed,repeat,230109,330109,0.0,0,9,0.0,0,0,False,killed,d72bbdd045551215f5b6a718f5145428b521fbb54b1d4cfb6b338fdcb17d80f1,False,False,1.1420130729675277,1.6520023345947266
mixed,repeat,230110,330110,1.0,1,9,0.1111111111111111,0,0,False,killed,be0a32d5d5284b1ffdc3317dab7b2e6212b1f99ae6b08caee831d458600f56f5,False,False,0.515460968017578,1.3556480407714844
mixed,repeat,230111,330111,6.0,1,9,0.1111111111111111,0,1,True,step_limit,c33fa557cb8215b6a902c3e4b3fb74492cf137203f327307ed369fee2790efc4,False,False,0.8198738098144499,3.568887710571289
mixed,repeat,230112,330112,4.0,4,9,0.4444444444444444,1,0,False,killed,0979b69b4bfc2b251cb7951c9b4b788932351fdc87be8070ae14062fdc1dd535,False,False,1.1110305786132812,1.5459060668945312
mixed,repeat,230113,330113,3.0,3,9,0.3333333333333333,0,0,True,step_limit,b678751a7b043cbda19c2d7098e79b846291cd4135366f933719c973bd2dd8a5,False,False,1.0105729103088348,4.838228225708008
mixed,repeat,230114,330114,1.0,1,9,0.1111111111111111,0,0,False,killed,53e77a94162f59003aa2917cf759acec85e3ae8cd070185591e8925ce3fe19bc,False,False,1.0230064392089842,1.1920928955078125
mixed,repeat,230115,330115,4.0,4,9,0.4444444444444444,0,0,False,killed,d0a783298395f1872a76e6a9785bd8d1492022ed5c7b23185900a0bea2302cba,False,False,0.8491873741149902,1.7652511596679688
mixed,repeat,230116,330116,2.0,2,9,0.2222222222222222,0,0,False,killed,b6e074cc3f300a7c9fd9dfc7a95ab3aa674b2117ad900f9e7176bff7d1ba2b04,False,False,0.8228421211242676,3.692150115966797
mixed,repeat,230117,330117,1.0,1,9,0.1111111111111111,1,0,False,killed,941edf926a234ac7d0e467213036d4e0ab26509728e5d16d64875f84adb4c6b8,False,False,1.320552825927734,2.3009777069091797
mixed,repeat,230118,330118,1.0,1,9,0.1111111111111111,0,0,False,killed,ee3b286289150fd09289ba17bd1f6775024102a52c4d1b39b59d15ddb6155596,False,False,0.9914636611938477,4.878997802734375
mixed,repeat,230119,330119,1.0,1,9,0.1111111111111111,0,0,False,killed,50245368f03fe433a237309388afd59f5684eabcf1cb4937ef86786b64d03036,False,False,1.688790321350097,7.519006729125977
mixed,repeat,230120,330120,1.0,1,9,0.1111111111111111,1,0,False,killed,1adf3a1f7957802fdaf27e7506a9bd7cfabaf0a0957d25211c7f7eb4ff70829c,False,False,1.201486587524414,5.600929260253906
peaceful,primary,230201,330201,0.0,0,9,0.0,0,0,True,step_limit,2e9eacc1a2883bccd225f0b7875f40536785d782eeb640c9ecc10bf5c6832731,False,False,0.621390342712402,1.9321441650390625
peaceful,primary,230202,330202,1.0,1,9,0.1111111111111111,0,0,True,step_limit,9134e8646c15a47b02d365b7b3bdfcfb3f06a25ab3f120845fbdc0ffd73ee48e,False,False,0.6918311119079582,3.310680389404297
peaceful,primary,230203,330203,7.0,2,9,0.2222222222222222,0,1,True,step_limit,874314ab6ea6ae2c675219632ef1851fdb7a0cc067bf7c3e09283068e199a2c0,False,False,0.6172657012939451,1.2629032135009766
peaceful,primary,230204,330204,3.0,3,9,0.3333333333333333,0,0,True,step_limit,3f68e85d880cc64d8a777bd529c2abd9eef3ea68bd00e32ad916397b43dcc4a3,False,False,0.7674455642700191,2.8591156005859375
peaceful,primary,230205,330205,0.0,0,9,0.0,0,0,True,step_limit,80f0d5f4c8d8b44414ce6bde35be54117849ed931f783dd7166865e09821e1fb,False,False,0.6944656372070307,2.5641918182373047
peaceful,primary,230206,330206,2.0,2,9,0.2222222222222222,0,0,True,step_limit,3f016501edd82a1dede43fb5f901ad3abc0e3fec82e26bcdc86f6bba18e68d71,False,False,1.0436415672302242,9.022951126098633
peaceful,primary,230207,330207,5.0,5,9,0.5555555555555556,1,0,False,killed,5602e2cad244b790798218e8b6ddf66052a3427d5654aa8e27d99b79c977be16,False,False,1.2688040733337393,2.7718544006347656
peaceful,primary,230208,330208,0.0,0,9,0.0,0,0,True,step_limit,42a461ecc6d6cb7742416ad4cbf71530250ea09e315a7bafa011f4385875faf0,False,False,0.7409214973449701,7.588863372802734
peaceful,primary,230209,330209,2.0,2,9,0.2222222222222222,0,0,True,step_limit,737e6ba7666bbfc226dafd2f22c7942b0a22c692f1c99e1bb218877c76bc76ef,False,False,0.8168220520019527,3.081083297729492
peaceful,primary,230210,330210,3.0,3,9,0.3333333333333333,0,0,True,step_limit,fffedf00f40262e622f56190535eb7bd323245f4f65252c9b830c303da42baaa,False,False,1.0535836219787567,4.730939865112305
peaceful,primary,230211,330211,6.0,1,9,0.1111111111111111,0,1,True,step_limit,4b177c918adf9cd7e8e98169e0d44e91323610ed8e2bdcb36318937c50bef9f6,False,False,0.79735517501831,1.5659332275390625
peaceful,primary,230212,330212,2.0,2,9,0.2222222222222222,1,0,False,killed,73eb858ee6acb835ccd1011d3a5f3b490a0159c352cc4fe5e8ab507abe438370,False,False,0.9867548942565918,2.285003662109375
peaceful,primary,230213,330213,1.0,1,9,0.1111111111111111,0,0,True,step_limit,f440b46971da2f348ae822a4e2e00b6270655e65657f3a7a0e82522bd34fea12,False,False,0.7331371307373045,1.9140243530273438
peaceful,primary,230214,330214,0.0,0,9,0.0,0,0,True,step_limit,7b0e5c7d3d7778f39b90610a36da5e095274dbab3613fa9178779497fb9267d4,False,False,0.9625792503356928,2.156972885131836
peaceful,primary,230215,330215,6.0,6,9,0.6666666666666666,0,0,True,step_limit,618ae7d9bdecba7f6d32d1824ce9d4a413b53a53de67802fec94257cc7af30a8,False,False,0.514459609985351,2.440214157104492
peaceful,primary,230216,330216,3.0,3,9,0.3333333333333333,0,0,True,step_limit,9d94ff6fbf39b364b35de3460e1e422f4041d540c5ac713f2a6ae26ba1294613,False,False,0.794911384582518,2.482175827026367
peaceful,primary,230217,330217,2.0,2,9,0.2222222222222222,0,0,True,step_limit,44523b939f0f2394a8f9751e6ad44214bcd1a7228a2151bc7752843bb58cf964,False,False,0.7751703262329098,2.221822738647461
peaceful,primary,230218,330218,3.0,3,9,0.3333333333333333,0,0,True,step_limit,88def7cab194186508e34f10e3343a338241ba1c84f2c11a3c027fd628400b22,False,False,0.7453441619873045,6.386995315551758
peaceful,primary,230219,330219,7.0,2,9,0.2222222222222222,0,1,True,step_limit,d13a57d12d4134aee772028daaeb2e7a4a022635e57a841ee4532634c4986eec,False,False,0.7289767265319816,1.8229484558105469
peaceful,primary,230220,330220,0.0,0,9,0.0,0,0,True,step_limit,e22adcd14fd4234c1a022e8a83cd6284b8267b7ac642ff467e0c7495ba6575c7,False,False,0.4815816879272455,1.1739730834960938
peaceful,repeat,230201,330201,0.0,0,9,0.0,0,0,True,step_limit,2e9eacc1a2883bccd225f0b7875f40536785d782eeb640c9ecc10bf5c6832731,False,False,0.7111787796020478,3.013134002685547
peaceful,repeat,230202,330202,1.0,1,9,0.1111111111111111,0,0,True,step_limit,9134e8646c15a47b02d365b7b3bdfcfb3f06a25ab3f120845fbdc0ffd73ee48e,False,False,0.6061553955078124,2.8810501098632812
peaceful,repeat,230203,330203,6.0,1,9,0.1111111111111111,0,1,True,step_limit,dd4937bafdd7ee87c6b5ce7234c50664c70b919f7641a3f3d4cc5a7b9b76e57e,False,False,0.4340410232543944,3.606081008911133
peaceful,repeat,230204,330204,3.0,3,9,0.3333333333333333,0,0,True,step_limit,3f68e85d880cc64d8a777bd529c2abd9eef3ea68bd00e32ad916397b43dcc4a3,False,False,0.49058198928832975,1.2040138244628906
peaceful,repeat,230205,330205,0.0,0,9,0.0,0,0,True,step_limit,80f0d5f4c8d8b44414ce6bde35be54117849ed931f783dd7166865e09821e1fb,False,False,0.4237771034240717,1.756906509399414
peaceful,repeat,230206,330206,3.0,3,9,0.3333333333333333,0,0,True,step_limit,d041035ef4e6e134ced91dbf5deb1b226a4412974d34d91d05c1dc2b0a78c8a0,False,False,0.8324742317199704,1.9559860229492188
peaceful,repeat,230207,330207,5.0,5,9,0.5555555555555556,1,0,False,killed,5602e2cad244b790798218e8b6ddf66052a3427d5654aa8e27d99b79c977be16,False,False,0.9612798690795897,1.9812583923339844
peaceful,repeat,230208,330208,0.0,0,9,0.0,0,0,True,step_limit,42a461ecc6d6cb7742416ad4cbf71530250ea09e315a7bafa011f4385875faf0,False,False,0.44413805007934465,1.3740062713623047
peaceful,repeat,230209,330209,2.0,2,9,0.2222222222222222,0,0,True,step_limit,737e6ba7666bbfc226dafd2f22c7942b0a22c692f1c99e1bb218877c76bc76ef,False,False,0.9278774261474602,4.807949066162109
peaceful,repeat,230210,330210,3.0,3,9,0.3333333333333333,0,0,True,step_limit,fffedf00f40262e622f56190535eb7bd323245f4f65252c9b830c303da42baaa,False,False,0.7761001586914062,2.8619766235351562
peaceful,repeat,230211,330211,6.0,1,9,0.1111111111111111,0,1,True,step_limit,4b177c918adf9cd7e8e98169e0d44e91323610ed8e2bdcb36318937c50bef9f6,False,False,0.8212566375732421,3.95965576171875
peaceful,repeat,230212,330212,9.0,4,9,0.4444444444444444,0,1,True,step_limit,f8bf536aa235b976f8c4aa06dcc1a5b002d9c57821e09c9f471f275c15ac3542,False,False,0.22166967391967715,0.6639957427978516
peaceful,repeat,230213,330213,1.0,1,9,0.1111111111111111,0,0,True,step_limit,f440b46971da2f348ae822a4e2e00b6270655e65657f3a7a0e82522bd34fea12,False,False,0.5952358245849599,1.27410888671875
peaceful,repeat,230214,330214,0.0,0,9,0.0,0,0,True,step_limit,7b0e5c7d3d7778f39b90610a36da5e095274dbab3613fa9178779497fb9267d4,False,False,0.30040740966796853,3.1380653381347656
peaceful,repeat,230215,330215,6.0,6,9,0.6666666666666666,0,0,True,step_limit,618ae7d9bdecba7f6d32d1824ce9d4a413b53a53de67802fec94257cc7af30a8,False,False,0.3493785858154294,1.0581016540527344
peaceful,repeat,230216,330216,3.0,3,9,0.3333333333333333,0,0,True,step_limit,9d94ff6fbf39b364b35de3460e1e422f4041d540c5ac713f2a6ae26ba1294613,False,False,0.3371834754943847,0.5929470062255859
peaceful,repeat,230217,330217,2.0,2,9,0.2222222222222222,0,0,True,step_limit,44523b939f0f2394a8f9751e6ad44214bcd1a7228a2151bc7752843bb58cf964,False,False,0.2608299255371094,0.6439685821533203
peaceful,repeat,230218,330218,3.0,3,9,0.3333333333333333,0,0,True,step_limit,88def7cab194186508e34f10e3343a338241ba1c84f2c11a3c027fd628400b22,False,False,0.27399063110351557,0.4792213439941406
peaceful,repeat,230219,330219,7.0,2,9,0.2222222222222222,0,1,True,step_limit,68630e0b00c57d1a17ba0b476f3d2dd2b232f56e806ff7599e6c113dac31a613,False,False,0.27713775634765614,0.5819797515869141
peaceful,repeat,230220,330220,0.0,0,9,0.0,0,0,True,step_limit,e22adcd14fd4234c1a022e8a83cd6284b8267b7ac642ff467e0c7495ba6575c7,False,False,0.25092363357543934,0.5040168762207031
