schema_version,round,agent,mode,episode_steps,survival_steps,score,coins_collected,initially_available_coins,coins_found,crates_destroyed,bombs_dropped,useful_bombs,self_kills,invalid_actions,attempted_actions,invalid_action_rate,survived,termination_reason,executed_action_sequence_sha256,action_up,action_right,action_down,action_left,action_wait,action_bomb,action_unknown,decision_time_median_ms,decision_time_p95_ms,decision_time_max_ms,shaped_reward,epsilon,q_table_size,total_state_visits,mean_visits_per_state,singleton_state_fraction,evaluation_decisions,evaluation_unseen_decisions,evaluation_unseen_state_rate,replay_size,update_count,mean_loss,mean_abs_td_error,target_synchronizations,episode_target_synchronizations,world_seed,agent_seed,cell,model,scenario,collection_fraction
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,3,3,50,0,0,0,,0,397,400,0.9925,True,step_limit,78493520fe3c9685fc216ef8d0d7ed81a34f68c24d3b5ecea446c17ca87791bc,0,1,399,0,0,0,0,4.658937454223633,5.338847637176514,5.767107009887695,,,,,,,,,,,,,,,,29100103,39100103,B,r1,coin-heaven,0.06
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,5,5,50,0,0,0,,0,0,400,0.0,True,step_limit,586b25cff3cfd91e64eafbbfefddf5aa445746027729cb86252b5c4f9af47d76,197,0,203,0,0,0,0,5.858421325683594,6.682515144348138,12.866497039794922,,,,,,,,,,,,,,,,29100104,39100104,B,r1,coin-heaven,0.1
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,1,1,50,0,0,0,,0,398,400,0.995,True,step_limit,1bdddf1c7190e84dabb5ffa242a8c2e4e333766780027c1a27724e98bd2a7e6e,1,0,399,0,0,0,0,3.3414363861083984,3.63849401473999,4.417181015014648,,,,,,,,,,,,,,,,29100105,39100105,B,r1,coin-heaven,0.02
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,0,0,50,0,0,0,,0,399,400,0.9975,True,step_limit,a1cf38ac769150887a263f8942c964a9605f12dbed928fb646ff18b3470c749b,0,0,1,399,0,0,0,3.4960508346557617,4.068970680236816,4.452943801879883,,,,,,,,,,,,,,,,29100106,39100106,B,r1,coin-heaven,0.0
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,0,0,50,0,0,0,,0,399,400,0.9975,True,step_limit,a1cf38ac769150887a263f8942c964a9605f12dbed928fb646ff18b3470c749b,0,0,1,399,0,0,0,3.49581241607666,3.872358798980713,4.518270492553711,,,,,,,,,,,,,,,,29100107,39100107,B,r1,coin-heaven,0.0
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,2,2,50,0,0,0,,0,397,400,0.9925,True,step_limit,0f8d45151545d5e5786b9c3ecb036182473d3287824cb62b7399eaf0ba881777,1,1,398,0,0,0,0,3.5053491592407227,3.9859175682067858,4.454851150512695,,,,,,,,,,,,,,,,29100108,39100108,B,r1,coin-heaven,0.04
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,2,2,50,0,0,1,,0,392,400,0.98,True,step_limit,93d624b9aa2efa80f0a90a11d0bdc84c8524cf1eff6f14368b13326529f8d1e2,3,3,392,1,0,1,0,5.8373212814331055,6.599843502044674,9.597301483154297,,,,,,,,,,,,,,,,29100109,39100109,B,r1,coin-heaven,0.04
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,0,0,50,0,0,0,,0,400,400,1.0,True,step_limit,e100db7421c373a02df4b6f512e80a61352a9d71964006dd853aca0090cd070a,0,0,400,0,0,0,0,3.373384475708008,3.7093162536621085,4.438161849975586,,,,,,,,,,,,,,,,29100110,39100110,B,r1,coin-heaven,0.0
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,1,1,50,0,0,0,,0,400,400,1.0,True,step_limit,e100db7421c373a02df4b6f512e80a61352a9d71964006dd853aca0090cd070a,0,0,400,0,0,0,0,3.3501386642456055,3.6574482917785622,4.586935043334961,,,,,,,,,,,,,,,,29100111,39100111,B,r1,coin-heaven,0.02
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,1,1,50,0,0,0,,0,397,400,0.9925,True,step_limit,f5519ba09c3ef1231da945f13960c077a9b15e7530a60ef783011c1b31ec3756,1,2,0,397,0,0,0,4.626750946044922,5.314838886260985,6.049633026123047,,,,,,,,,,,,,,,,29100112,39100112,B,r1,coin-heaven,0.02
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,0,0,50,0,0,0,,0,399,400,0.9975,True,step_limit,a1cf38ac769150887a263f8942c964a9605f12dbed928fb646ff18b3470c749b,0,0,1,399,0,0,0,3.4754276275634766,3.825747966766357,4.449605941772461,,,,,,,,,,,,,,,,29100113,39100113,B,r1,coin-heaven,0.0
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,1,1,50,0,0,1,,0,2,400,0.005,True,step_limit,25f889b0668e18dc21b72aea3fce8d27b2393a34190a07eaf21b17288dae0f8f,198,2,197,2,0,1,0,5.2471160888671875,5.550408363342284,6.578922271728516,,,,,,,,,,,,,,,,29100114,39100114,B,r1,coin-heaven,0.02
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,1,1,50,0,0,1,,0,1,400,0.0025,True,step_limit,f437e6896bc439df01cc0b022be5fd42b1f94b0d80775e9e83c6600e526a7a16,199,2,197,1,0,1,0,5.244135856628418,8.637166023254393,10.179519653320312,,,,,,,,,,,,,,,,29100115,39100115,B,r1,coin-heaven,0.02
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,1,1,50,0,0,0,,0,0,400,0.0,True,step_limit,22dca40840b524fe41c5c274828b562e7f37bd5ddabfcf44dc084a9cbb6fcfb9,201,0,199,0,0,0,0,4.375696182250977,5.58662414550781,6.446599960327148,,,,,,,,,,,,,,,,29100116,39100116,B,r1,coin-heaven,0.02
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,2,2,50,0,0,1,,0,390,400,0.975,True,step_limit,42530e9df2192b3d6e32049021d1181f3a99efe479607a67241d8bdd4c3c320e,2,2,5,390,0,1,0,5.760669708251953,6.697976589202881,10.58340072631836,,,,,,,,,,,,,,,,29100117,39100117,B,r1,coin-heaven,0.04
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,0,0,50,0,0,0,,0,399,400,0.9975,True,step_limit,a1cf38ac769150887a263f8942c964a9605f12dbed928fb646ff18b3470c749b,0,0,1,399,0,0,0,3.473997116088867,3.9704442024230953,4.597902297973633,,,,,,,,,,,,,,,,29100118,39100118,B,r1,coin-heaven,0.0
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,0,0,50,0,0,0,,0,399,400,0.9975,True,step_limit,a1cf38ac769150887a263f8942c964a9605f12dbed928fb646ff18b3470c749b,0,0,1,399,0,0,0,3.4875869750976562,3.7823557853698726,4.298925399780273,,,,,,,,,,,,,,,,29100119,39100119,B,r1,coin-heaven,0.0
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,0,0,50,0,0,0,,0,399,400,0.9975,True,step_limit,a1cf38ac769150887a263f8942c964a9605f12dbed928fb646ff18b3470c749b,0,0,1,399,0,0,0,3.4720897674560547,3.8335680961608882,4.428386688232422,,,,,,,,,,,,,,,,29100120,39100120,B,r1,coin-heaven,0.0
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,0,0,50,0,0,0,,0,0,400,0.0,True,step_limit,849ce254fac996bcccfe6c4e8dde38e2f1c31cbde8f776596683901842342715,199,0,201,0,0,0,0,5.228757858276367,5.703747272491454,6.302833557128906,,,,,,,,,,,,,,,,29100121,39100121,B,r1,coin-heaven,0.0
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,8,8,50,0,0,0,,0,0,400,0.0,True,step_limit,d98cfc08becfa7087514f2a9337e88eec140052acbd76cec3afbd2940a68d376,195,9,195,1,0,0,0,6.353139877319336,6.775534152984618,8.177042007446289,,,,,,,,,,,,,,,,29100122,39100122,B,r1,coin-heaven,0.16
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,5,5,50,0,0,0,,0,386,400,0.965,True,step_limit,e100db7421c373a02df4b6f512e80a61352a9d71964006dd853aca0090cd070a,0,0,400,0,0,0,0,3.3233165740966797,4.01456356048584,7.423162460327148,,,,,,,,,,,,,,,,29100123,39100123,B,r1,coin-heaven,0.1
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,0,0,50,0,0,0,,0,399,400,0.9975,True,step_limit,f1930b147c84d5e66e8644800fc583b118ee8e62b5cde4c1746741da4c81d71a,1,0,0,399,0,0,0,3.501772880554199,4.081165790557861,5.623340606689453,,,,,,,,,,,,,,,,29100124,39100124,B,r1,coin-heaven,0.0
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,3,3,50,0,0,0,,0,0,400,0.0,True,step_limit,586b25cff3cfd91e64eafbbfefddf5aa445746027729cb86252b5c4f9af47d76,197,0,203,0,0,0,0,5.748271942138672,6.726300716400146,8.11767578125,,,,,,,,,,,,,,,,29100125,39100125,B,r1,coin-heaven,0.06
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,1,1,50,0,0,0,,0,399,400,0.9975,True,step_limit,e1dc9dfbcdf3c452efe0b03d2630de08e2ae401709ecb81858b87a0d97f99e24,0,1,399,0,0,0,0,3.521561622619629,4.065620899200439,4.539966583251953,,,,,,,,,,,,,,,,29100126,39100126,B,r1,coin-heaven,0.02
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,1,1,50,0,0,0,,0,0,400,0.0,True,step_limit,849ce254fac996bcccfe6c4e8dde38e2f1c31cbde8f776596683901842342715,199,0,201,0,0,0,0,5.139350891113281,5.624353885650635,6.456136703491211,,,,,,,,,,,,,,,,29100127,39100127,B,r1,coin-heaven,0.02
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,5,5,50,0,0,1,,0,386,400,0.965,True,step_limit,1afbd1b991f5a87c360bb7494fa925fc671e9a90192f27eb552d3e3dd9418969,2,2,9,386,0,1,0,6.432890892028809,6.868493556976317,10.737895965576172,,,,,,,,,,,,,,,,29100128,39100128,B,r1,coin-heaven,0.1
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,0,0,50,0,0,0,,0,400,400,1.0,True,step_limit,e100db7421c373a02df4b6f512e80a61352a9d71964006dd853aca0090cd070a,0,0,400,0,0,0,0,3.3369064331054688,3.63495349884033,4.379987716674805,,,,,,,,,,,,,,,,29100129,39100129,B,r1,coin-heaven,0.0
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,3,3,50,0,0,1,,0,390,400,0.975,True,step_limit,d5ddea641cbb160afc1c2e52983fc250fe44b6a36c00a576806ba6e28dec2e02,1,2,4,390,2,1,0,5.675554275512695,6.451022624969481,8.628368377685547,,,,,,,,,,,,,,,,29100130,39100130,B,r1,coin-heaven,0.06
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,0,0,50,0,0,0,,0,399,400,0.9975,True,step_limit,d23d6a7d00d5cb816c05d255a5fd7aa3e5f54b0b655eb1a0282a10f75c353864,0,0,399,1,0,0,0,3.509998321533203,3.825783729553222,4.510641098022461,,,,,,,,,,,,,,,,29100131,39100131,B,r1,coin-heaven,0.0
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,1,1,50,0,0,0,,0,1,400,0.0025,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,3.437519073486328,3.8781166076660156,4.3926239013671875,,,,,,,,,,,,,,,,29100132,39100132,B,r1,coin-heaven,0.02
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,1,1,50,0,0,0,,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,3.4754276275634766,3.8225173950195304,4.457712173461914,,,,,,,,,,,,,,,,29100133,39100133,B,r1,coin-heaven,0.02
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,0,0,50,0,0,0,,0,400,400,1.0,True,step_limit,e100db7421c373a02df4b6f512e80a61352a9d71964006dd853aca0090cd070a,0,0,400,0,0,0,0,3.339409828186035,3.5916686058044434,4.397392272949219,,,,,,,,,,,,,,,,29100134,39100134,B,r1,coin-heaven,0.0
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,0,0,50,0,0,0,,0,400,400,1.0,True,step_limit,e100db7421c373a02df4b6f512e80a61352a9d71964006dd853aca0090cd070a,0,0,400,0,0,0,0,3.34322452545166,3.716611862182617,4.189014434814453,,,,,,,,,,,,,,,,29100135,39100135,B,r1,coin-heaven,0.0
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,1,1,50,0,0,0,,0,399,400,0.9975,True,step_limit,a160d03ff4fecda24e5d6f0afb9abd3f843ba89ab5433a09694a25305afdb3ed,1,0,1,398,0,0,0,3.489851951599121,3.7729382514953613,4.512548446655273,,,,,,,,,,,,,,,,29100136,39100136,B,r1,coin-heaven,0.02
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,1,1,50,0,0,0,,0,399,400,0.9975,True,step_limit,27e0c2bcc06c0280ffbe452b5a84cfc1b7b622a3d6327335f275d15ca7b47ee1,0,0,399,1,0,0,0,3.503561019897461,3.767943382263183,4.264116287231445,,,,,,,,,,,,,,,,29100137,39100137,B,r1,coin-heaven,0.02
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,2,2,50,0,0,0,,0,397,400,0.9925,True,step_limit,f5519ba09c3ef1231da945f13960c077a9b15e7530a60ef783011c1b31ec3756,1,2,0,397,0,0,0,4.644632339477539,5.33064603805542,6.111621856689453,,,,,,,,,,,,,,,,29100138,39100138,B,r1,coin-heaven,0.04
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,5,5,50,0,0,0,,0,0,400,0.0,True,step_limit,98b36e809b1466c9cc342b59b333e2ba5c70d0d3fd97cde083f4304bbb547362,196,0,202,2,0,0,0,7.565855979919434,10.626602172851562,11.84391975402832,,,,,,,,,,,,,,,,29100139,39100139,B,r1,coin-heaven,0.1
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,2,2,50,0,0,0,,0,1,400,0.0025,True,step_limit,3e457cc2304ad2ccf2d6296a66213cdc8d455614dc7958b9ee35c31a82fdf5fa,200,0,200,0,0,0,0,3.444671630859375,3.9165616035461426,4.368782043457031,,,,,,,,,,,,,,,,29100140,39100140,B,r1,coin-heaven,0.04
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,14,14,50,16,35,14,,0,298,400,0.745,True,step_limit,0045b181e2f4224f221927ecb468d4a37dd72dfe6550b7d7952ab3bbbf49d6ab,21,28,17,301,8,25,0,3.4857988357543945,4.331648349761959,7.358789443969727,,,,,,,,,,,,,,,,29100201,39100201,B,r1,loot-crate,0.28
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,0,0,50,1,5,3,,0,381,400,0.9525,True,step_limit,e1e2b392f7ab6535977862a67bbc4c0e13370b97d40e944baf8a301cd389d8c3,4,1,1,383,8,3,0,3.6853551864624023,3.960609436035155,4.776954650878906,,,,,,,,,,,,,,,,29100202,39100202,B,r1,loot-crate,0.0
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,32,32,3,3,50,5,13,4,,1,1,32,0.03125,False,killed,b5ca319f3cb396cfd40715d88be4f403288ceec536d36fe7d05325274689eff1,3,10,3,6,5,5,0,1.2917518615722656,2.1205544471740723,2.2814273834228516,,,,,,,,,,,,,,,,29100203,39100203,B,r1,loot-crate,0.06
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,28,28,3,3,50,5,7,4,,1,3,28,0.10714285714285714,False,killed,0ec93089cabe022338e62bb4f02ae255c13fd158ca4f38bd483e6967859e760f,5,1,5,7,5,5,0,0.9641647338867188,1.7801523208618164,1.9185543060302734,,,,,,,,,,,,,,,,29100204,39100204,B,r1,loot-crate,0.06
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,23,23,1,1,50,2,8,3,,1,0,23,0.0,False,killed,e574f25a8cdcd8547da434f669309598a95a354737c275c57cd123d92c53123d,3,3,3,3,8,3,0,1.0142326354980469,1.7812728881835938,1.804351806640625,,,,,,,,,,,,,,,,29100205,39100205,B,r1,loot-crate,0.02
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,6,6,50,12,21,56,,0,57,400,0.1425,True,step_limit,971c15912141029f15fc26834c474511527486d100e1f0d9e2c345348fc1ab67,37,134,32,85,54,58,0,2.5293827056884766,3.7482142448425293,4.494905471801758,,,,,,,,,,,,,,,,29100206,39100206,B,r1,loot-crate,0.12
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,18,18,1,1,50,3,6,2,,1,1,18,0.05555555555555555,False,killed,f00203c8ff384a7f8595b6105adee2b90cb9d829e1c21493ad6aea4d33b1d814,5,1,6,1,2,3,0,0.847935676574707,1.3975024223327634,1.5022754669189453,,,,,,,,,,,,,,,,29100207,39100207,B,r1,loot-crate,0.02
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,18,18,2,2,50,4,7,2,,1,1,18,0.05555555555555555,False,killed,eb1b8c537ea071719fcf6cfafa1959359e4839c35bdaef5e7afc80aa92ce6ca8,5,1,6,1,2,3,0,0.9340047836303711,1.45423412322998,1.7399787902832031,,,,,,,,,,,,,,,,29100208,39100208,B,r1,loot-crate,0.04
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,6,6,50,7,23,9,,0,2,400,0.005,True,step_limit,6f39ecb4a6e475d7a874107b9096b94d5d5ace2f8627ee972308c09bdae1641a,11,174,12,178,15,10,0,3.9491653442382812,6.343770027160644,7.813453674316406,,,,,,,,,,,,,,,,29100209,39100209,B,r1,loot-crate,0.12
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,6,6,50,7,34,15,,0,8,400,0.02,True,step_limit,acf2b292ec72275a49ec1cea8d2a45de909ef9078e0bc48337ed490f6f62fe0f,16,24,22,16,304,18,0,1.9429922103881836,3.1662344932556143,5.723237991333008,,,,,,,,,,,,,,,,29100210,39100210,B,r1,loot-crate,0.12
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,3,3,50,6,15,7,,0,5,400,0.0125,True,step_limit,10c49caa9c6b481e59f73cdaff12ef5bbf2dab9993dd408e3e84576e35e8ba35,9,179,10,183,11,8,0,3.6759376525878906,4.504644870758056,5.42902946472168,,,,,,,,,,,,,,,,29100211,39100211,B,r1,loot-crate,0.06
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,6,6,50,11,23,11,,0,324,400,0.81,True,step_limit,7474b05720c2e0aaf9750fc1c7efb27f896162bf7587575581ef669e6de96feb,335,18,9,12,12,14,0,1.6436576843261719,2.2592544555664054,5.144596099853516,,,,,,,,,,,,,,,,29100212,39100212,B,r1,loot-crate,0.12
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,104,104,8,8,50,10,29,14,,1,9,104,0.08653846153846154,False,killed,5b44d40c86e869dceb15e51d5df6204363a96d627c624c9601c537ebe472dfff,22,16,16,22,9,19,0,1.6632080078125,3.6431789398193346,5.597352981567383,,,,,,,,,,,,,,,,29100213,39100213,B,r1,loot-crate,0.16
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,14,14,0,0,50,1,4,2,,1,0,14,0.0,False,killed,d6e1db899e5879f789cc249b72c3043671a0692e00b014b43315d2dbaaa132d2,2,1,2,1,6,2,0,0.8329153060913086,1.4817595481872559,1.4874935150146484,,,,,,,,,,,,,,,,29100214,39100214,B,r1,loot-crate,0.0
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,10,10,50,12,28,53,,0,13,400,0.0325,True,step_limit,136e225d433d8889003f93cb2682efa85395fa6e1a9337be7d4a45eb52094259,112,46,115,46,20,61,0,2.303004264831543,4.325687885284423,7.884025573730469,,,,,,,,,,,,,,,,29100215,39100215,B,r1,loot-crate,0.2
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,43,43,1,1,50,3,16,6,,1,3,43,0.06976744186046512,False,killed,aa71c0ce14f529ab4856602f15c1a8250d000768b8176a4a485d1b79b29c1f56,7,5,5,11,8,7,0,1.1835098266601562,2.4520397186279297,3.108501434326172,,,,,,,,,,,,,,,,29100216,39100216,B,r1,loot-crate,0.02
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,6,6,50,9,24,11,,0,12,400,0.03,True,step_limit,bcfc1e6284a0740eeab64da100f1740b90ebb1b90ff9dd64f6dc9717a8cf690a,176,14,175,9,8,18,0,3.8907527923583984,6.205534934997559,7.682085037231445,,,,,,,,,,,,,,,,29100217,39100217,B,r1,loot-crate,0.12
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,15,15,50,19,45,16,,0,8,400,0.02,True,step_limit,361fc930b924f7adf0e0ad5b47b24c44acf13277d86e5c62d7d91ca83981b526,151,28,147,48,8,18,0,2.6330947875976562,3.7858724594116206,7.406949996948242,,,,,,,,,,,,,,,,29100218,39100218,B,r1,loot-crate,0.3
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,2,2,50,3,9,4,,0,368,400,0.92,True,step_limit,b4b1e56751f3d6c69bfb1b5c503e4d09dcedd3d9123dd1a1a4daefbefa34a4c2,5,5,372,8,5,5,0,1.1428594589233398,1.370632648468016,2.3479461669921875,,,,,,,,,,,,,,,,29100219,39100219,B,r1,loot-crate,0.04
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,4,4,50,6,13,5,,0,363,400,0.9075,True,step_limit,d8d407f09dba40ed0fb0de0c02ff171d6e20a01b7cfdb0b61085440076ce9ca2,10,5,8,363,7,7,0,2.205967903137207,2.4665355682373042,3.921031951904297,,,,,,,,,,,,,,,,29100220,39100220,B,r1,loot-crate,0.08
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,21,21,0,0,50,1,7,3,,1,0,21,0.0,False,killed,3e31da9bbb56d27d8be131181b2c3e493ea4cd21fb5b51239ccf32e3d79f9ccf,2,2,4,2,8,3,0,1.0676383972167969,1.8606185913085938,2.114534378051758,,,,,,,,,,,,,,,,29100221,39100221,B,r1,loot-crate,0.0
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,3,3,50,4,14,6,,0,6,400,0.015,True,step_limit,09488aab0dc9dcd2293b67982d54e00d04a6f8ce0de64e16463f43f890b323d5,179,16,177,14,6,8,0,2.8601884841918945,3.3135175704956055,4.0149688720703125,,,,,,,,,,,,,,,,29100222,39100222,B,r1,loot-crate,0.06
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,61,61,5,5,50,7,18,7,,1,6,61,0.09836065573770492,False,killed,6ec13e152d06c3bdc65548bfb3670fa2f79ef108cbf347d872e521ddc25b9a3e,11,10,15,12,2,11,0,1.728057861328125,3.154277801513672,4.599332809448242,,,,,,,,,,,,,,,,29100223,39100223,B,r1,loot-crate,0.1
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,18,18,50,18,43,15,,0,10,400,0.025,True,step_limit,b0f13458ab08bcff3696b19602997c0a6794500e501a70c284d565c2ea2a2976,153,37,157,26,9,18,0,4.8122406005859375,7.754707336425781,11.888265609741211,,,,,,,,,,,,,,,,29100224,39100224,B,r1,loot-crate,0.36
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,18,18,2,2,50,5,8,2,,1,1,18,0.05555555555555555,False,killed,f00203c8ff384a7f8595b6105adee2b90cb9d829e1c21493ad6aea4d33b1d814,5,1,6,1,2,3,0,0.8317232131958008,1.4135122299194334,1.4982223510742188,,,,,,,,,,,,,,,,29100225,39100225,B,r1,loot-crate,0.04
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,289,289,36,36,50,37,92,31,,1,35,289,0.12110726643598616,False,killed,70db2db83838f5be5beda0e771a84fa81d3c41822b1d5ea6225babe75349e75a,61,55,44,75,8,46,0,2.9785633087158203,7.512474060058593,10.526180267333984,,,,,,,,,,,,,,,,29100226,39100226,B,r1,loot-crate,0.72
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,101,101,9,9,50,12,31,12,,1,12,101,0.1188118811881188,False,killed,b40b47129436a0cf4acafb3d2b27e52484054e134153d53c40a7c8e75d8168ec,11,26,14,23,10,17,0,1.783132553100586,3.8819313049316406,6.084203720092773,,,,,,,,,,,,,,,,29100227,39100227,B,r1,loot-crate,0.18
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,3,3,50,6,10,4,,0,2,400,0.005,True,step_limit,b623a8d59d867bed827db1651977b6f74d41130fc9f04e342c3d1d04da28d044,189,5,192,5,3,6,0,3.31878662109375,4.0262579917907715,5.059957504272461,,,,,,,,,,,,,,,,29100228,39100228,B,r1,loot-crate,0.06
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,25,25,50,27,68,32,,0,16,400,0.04,True,step_limit,9013a1391719821e0aba594d6520685f2d3a01f15f6b0c1ddc2f031ca8a20419,105,65,111,57,28,34,0,2.674102783203125,6.676840782165527,9.812593460083008,,,,,,,,,,,,,,,,29100229,39100229,B,r1,loot-crate,0.5
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,9,9,50,9,30,54,,0,28,400,0.07,True,step_limit,c682dbb56489abff640f9aadc29a2810cfb3b6017856df0d0ee2f5a86d2fb4e3,59,61,63,80,76,61,0,2.8585195541381836,6.295108795166016,7.424354553222656,,,,,,,,,,,,,,,,29100230,39100230,B,r1,loot-crate,0.18
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,3,3,50,5,18,7,,0,6,400,0.015,True,step_limit,162d1282254042501a2ada0c52f154433f23452fb8838c23ba3338c76ccbc57c,15,180,9,185,2,9,0,1.9378662109375,3.461635112762451,4.229068756103516,,,,,,,,,,,,,,,,29100231,39100231,B,r1,loot-crate,0.06
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,11,11,50,16,37,14,,0,9,400,0.0225,True,step_limit,1d27568a4a2edc390326b887dd900c23fff23ddba27dc2890a483326a3828c71,166,22,159,26,9,18,0,2.0668506622314453,3.143167495727539,5.624055862426758,,,,,,,,,,,,,,,,29100232,39100232,B,r1,loot-crate,0.22
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,26,26,50,28,55,28,,0,167,400,0.4175,True,step_limit,78990ce751e306c0b22180b5567f1bdb692ebb999be5ce868b9f11f2a2d49591,49,34,54,198,29,36,0,3.869175910949707,5.20336627960205,7.830619812011719,,,,,,,,,,,,,,,,29100233,39100233,B,r1,loot-crate,0.52
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,4,4,50,6,11,6,,0,366,400,0.915,True,step_limit,f7b3b1e50e27a664c7a33cae8f8a66634743384e21bcbb6f96e00843d3c44135,9,7,6,363,2,13,0,2.899289131164551,3.309524059295654,3.7202835083007812,,,,,,,,,,,,,,,,29100234,39100234,B,r1,loot-crate,0.08
1,1,_run_plan_aae86dae1e_82f3e9c695,evaluation,400,400,3,3,50,6,10,41,,0,1,400,0.0025,True,step_limit,20eb119d16a56c6b9404d023714658a70762b2c426dbf740a949885c24c4e8d1,151,6,153,6,42,42,0,1.4612674713134766,2.2344589233398438,2.559661865234375,,,,,,,,,,,,,,,,29100235,39100235,B,r1,loot-crate,0.06
