plan_id,run_id,kind,replica,stage_or_suite,world_seed,agent_seed,schema_version,round,agent,mode,episode_steps,survival_steps,score,coins_collected,initially_available_coins,coins_found,crates_destroyed,bombs_dropped,self_kills,invalid_actions,attempted_actions,invalid_action_rate,survived,termination_reason,executed_action_sequence_sha256,action_up,action_right,action_down,action_left,action_wait,action_bomb,action_unknown,decision_time_median_ms,decision_time_p95_ms,decision_time_max_ms,shaped_reward,epsilon,q_table_size,replay_size,update_count,mean_loss,mean_abs_td_error,target_synchronizations,episode_target_synchronizations
issue103-dqn-task2-reward-safety-bomb,eval-r1-loot-crate-primary-seed-008,evaluation,r1,loot-crate-primary,73008,83008,1,1,_run_plan_2a400fc2fb_82f3e9c695,evaluation,6,6,0,0,50,1,1,1,1,1,6,0.16666666666666666,False,killed,9adab7b17f57b79714b287cfd389d7a170f83e26b7060b3b8dc82222e898baec,1,3,0,1,0,1,0,0.6133317947387695,1.1656880378723145,1.3427734375,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r1-loot-crate-primary-seed-009,evaluation,r1,loot-crate-primary,73009,83009,1,1,_run_plan_2a400fc2fb_82f3e9c695,evaluation,18,18,1,1,50,2,4,2,1,2,18,0.1111111111111111,False,killed,854b8ccad2ff147d961d1634853ebf9a9efa04bb5f95132a3e70490a5322dd6f,1,9,1,2,2,3,0,0.5556344985961914,1.0586738586425775,1.5077590942382812,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r1-loot-crate-primary-seed-010,evaluation,r1,loot-crate-primary,73010,83010,1,1,_run_plan_2a400fc2fb_82f3e9c695,evaluation,17,17,2,2,50,2,6,2,1,3,17,0.17647058823529413,False,killed,1cd6368745502568cca2a2972b5258549f8fb79af08e7051d4145f3df9c03758,4,1,5,3,2,2,0,0.6387233734130859,1.159858703613281,1.361846923828125,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r1-loot-crate-repeat-seed-001,evaluation,r1,loot-crate-repeat,73001,83001,1,1,_run_plan_2a400fc2fb_82f3e9c695,evaluation,6,6,0,0,50,2,2,1,1,2,6,0.3333333333333333,False,killed,42282858d54307a18bec62f7b05d0a0ab66da8274b402308cadc7a047341aa8e,0,4,0,0,1,1,0,0.5526542663574219,1.12152099609375,1.2955665588378906,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r1-loot-crate-repeat-seed-002,evaluation,r1,loot-crate-repeat,73002,83002,1,1,_run_plan_2a400fc2fb_82f3e9c695,evaluation,17,17,3,3,50,4,7,2,1,1,17,0.058823529411764705,False,killed,a72c0efa539a10129e0fba6d98ff0f19a7c971bf0f0c4bed000502a458418bc9,1,4,1,5,3,3,0,0.579833984375,0.9927272796630858,1.1565685272216797,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r1-loot-crate-repeat-seed-003,evaluation,r1,loot-crate-repeat,73003,83003,1,1,_run_plan_2a400fc2fb_82f3e9c695,evaluation,24,24,2,2,50,2,6,3,1,4,24,0.16666666666666666,False,killed,e321aa7cef744049ea2f878588b313e843581df38706ad9aadf2af6426a74862,1,6,7,4,1,5,0,0.5844831466674805,1.0864496231079097,1.2426376342773438,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r1-loot-crate-repeat-seed-004,evaluation,r1,loot-crate-repeat,73004,83004,1,1,_run_plan_2a400fc2fb_82f3e9c695,evaluation,17,17,1,1,50,2,5,2,1,2,17,0.11764705882352941,False,killed,56992cc7f37ea479712333c54f4ce84df6dd1950f9f3158a9ad447641d64e7c4,3,2,5,2,2,3,0,0.5230903625488281,1.0074615478515623,1.1835098266601562,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r1-loot-crate-repeat-seed-005,evaluation,r1,loot-crate-repeat,73005,83005,1,1,_run_plan_2a400fc2fb_82f3e9c695,evaluation,18,18,2,2,50,3,6,2,1,2,18,0.1111111111111111,False,killed,3bd79e6221178a7621f4fd2952312cce6f2d88f9d198d42a4e039800eca83864,2,7,3,1,3,2,0,0.5623102188110352,1.0024070739746092,1.196146011352539,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r1-loot-crate-repeat-seed-006,evaluation,r1,loot-crate-repeat,73006,83006,1,1,_run_plan_2a400fc2fb_82f3e9c695,evaluation,15,15,1,1,50,3,6,2,1,1,15,0.06666666666666667,False,killed,9de263868ef8d67811c04f44de926bf2374a7425100739b6e29ab51185605099,2,2,5,2,1,3,0,0.5052089691162109,1.24835968017578,2.132892608642578,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r1-loot-crate-repeat-seed-007,evaluation,r1,loot-crate-repeat,73007,83007,1,1,_run_plan_2a400fc2fb_82f3e9c695,evaluation,400,400,2,2,50,4,10,4,0,368,400,0.92,True,step_limit,e4019176c0d7ce8a556007bcda7f6e36a4f8d06271df1a00fa3128bcfe270de6,2,373,4,8,7,6,0,0.48661231994628906,0.7340192794799804,1.8723011016845703,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r1-loot-crate-repeat-seed-008,evaluation,r1,loot-crate-repeat,73008,83008,1,1,_run_plan_2a400fc2fb_82f3e9c695,evaluation,6,6,0,0,50,1,1,1,1,1,6,0.16666666666666666,False,killed,9adab7b17f57b79714b287cfd389d7a170f83e26b7060b3b8dc82222e898baec,1,3,0,1,0,1,0,0.6320476531982422,1.2309551239013672,1.3790130615234375,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r1-loot-crate-repeat-seed-009,evaluation,r1,loot-crate-repeat,73009,83009,1,1,_run_plan_2a400fc2fb_82f3e9c695,evaluation,18,18,1,1,50,2,4,2,1,2,18,0.1111111111111111,False,killed,854b8ccad2ff147d961d1634853ebf9a9efa04bb5f95132a3e70490a5322dd6f,1,9,1,2,2,3,0,0.5583763122558594,0.8065819740295405,1.1403560638427734,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r1-loot-crate-repeat-seed-010,evaluation,r1,loot-crate-repeat,73010,83010,1,1,_run_plan_2a400fc2fb_82f3e9c695,evaluation,17,17,2,2,50,2,6,2,1,3,17,0.17647058823529413,False,killed,1cd6368745502568cca2a2972b5258549f8fb79af08e7051d4145f3df9c03758,4,1,5,3,2,2,0,0.5872249603271484,0.9950160980224607,1.2156963348388672,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-classic-primary-seed-001,evaluation,r2,classic-primary,71001,81001,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,28,28,0,0,9,0,7,4,1,4,28,0.14285714285714285,False,killed,2599170459446b8e1a57958450a076b770ba97a6f992b98def05008e349f7c27,4,8,4,5,3,4,0,0.5666017532348633,0.8255124092102049,1.2238025665283203,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-classic-primary-seed-002,evaluation,r2,classic-primary,71002,81002,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,37,37,0,0,9,1,12,5,1,1,37,0.02702702702702703,False,killed,9f7ca3b43fde773df2495b6d1eb881aee5029dc72811f01225d6e8a6fa52997e,2,5,6,6,13,5,0,0.5960464477539062,0.9356498718261711,1.2710094451904297,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-classic-primary-seed-003,evaluation,r2,classic-primary,71003,81003,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,6,6,0,0,9,0,1,1,1,0,6,0.0,False,killed,4fed940f9ba6c3afb171e11813f74c5774f0efadd617301aa3eed352e717217a,1,0,4,0,0,1,0,0.5614757537841797,1.1324882507324219,1.310110092163086,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-classic-primary-seed-004,evaluation,r2,classic-primary,71004,81004,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,20,20,0,0,9,1,8,3,1,1,20,0.05,False,killed,53d6e353dc9a20a9642d5ee9e3cb1be0d7f156ecb85a10e2e7a5a79217aa40f2,2,5,1,2,7,3,0,0.6451606750488281,1.0692954063415527,1.146078109741211,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-classic-primary-seed-005,evaluation,r2,classic-primary,71005,81005,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,27,27,1,1,9,1,9,4,1,4,27,0.14814814814814814,False,killed,5077d9df73fb65923ccd330d933d44943d2329dc91a105f3a6fb3640be27e318,2,2,7,2,7,7,0,0.5941390991210938,1.0537147521972656,1.7685890197753906,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-classic-primary-seed-006,evaluation,r2,classic-primary,71006,81006,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,24,24,1,1,9,1,7,3,1,4,24,0.16666666666666666,False,killed,5dcafef321f008efce4d2217507e83b9baefa8e5106850d7c6d0f0aee6fe5c87,2,6,4,1,7,4,0,0.5559921264648438,0.9953975677490233,1.1827945709228516,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-classic-primary-seed-007,evaluation,r2,classic-primary,71007,81007,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,400,400,0,0,9,2,6,2,0,388,400,0.97,True,step_limit,6547c4a8fda0b8bc1a22a29dfbe956abe0fef3ef4e7e9698db1eaff7b4adf631,386,1,1,4,5,3,0,0.5472898483276367,0.7028698921203611,2.0241737365722656,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-classic-primary-seed-008,evaluation,r2,classic-primary,71008,81008,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,400,400,0,0,9,1,3,1,0,2,400,0.005,True,step_limit,d640a23c7191f09685a318861dd4162fe1b841d1f32a763e299558cab1396d39,1,1,1,2,394,1,0,0.5114078521728516,0.7113337516784658,1.806497573852539,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-classic-primary-seed-009,evaluation,r2,classic-primary,71009,81009,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,28,28,0,0,9,0,5,4,1,5,28,0.17857142857142858,False,killed,2a4b30de9b40d1430b92d4631f4d9b9fa5991214c0ec2b557eedfdcbc2e6f7bd,3,6,5,2,7,5,0,0.6320476531982422,1.3041734695434568,1.4700889587402344,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-classic-primary-seed-010,evaluation,r2,classic-primary,71010,81010,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,20,20,0,0,9,0,7,3,1,2,20,0.1,False,killed,ce0aa78667e288b6e899c2ace07a89210bed1239dc769247e0fe93feada6e5a0,4,4,1,2,6,3,0,0.5956888198852539,0.8491039276123049,1.1816024780273438,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-classic-repeat-seed-001,evaluation,r2,classic-repeat,71001,81001,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,28,28,0,0,9,0,7,4,1,4,28,0.14285714285714285,False,killed,2599170459446b8e1a57958450a076b770ba97a6f992b98def05008e349f7c27,4,8,4,5,3,4,0,0.5190372467041016,0.9147405624389648,1.211404800415039,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-classic-repeat-seed-002,evaluation,r2,classic-repeat,71002,81002,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,37,37,0,0,9,1,12,5,1,1,37,0.02702702702702703,False,killed,9f7ca3b43fde773df2495b6d1eb881aee5029dc72811f01225d6e8a6fa52997e,2,5,6,6,13,5,0,0.5588531494140625,0.8453369140624993,1.2128353118896484,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-classic-repeat-seed-003,evaluation,r2,classic-repeat,71003,81003,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,6,6,0,0,9,0,1,1,1,0,6,0.0,False,killed,4fed940f9ba6c3afb171e11813f74c5774f0efadd617301aa3eed352e717217a,1,0,4,0,0,1,0,0.6299018859863281,1.0873079299926758,1.2242794036865234,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-classic-repeat-seed-004,evaluation,r2,classic-repeat,71004,81004,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,20,20,0,0,9,1,8,3,1,1,20,0.05,False,killed,53d6e353dc9a20a9642d5ee9e3cb1be0d7f156ecb85a10e2e7a5a79217aa40f2,2,5,1,2,7,3,0,0.4849433898925781,0.872611999511719,1.1942386627197266,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-classic-repeat-seed-005,evaluation,r2,classic-repeat,71005,81005,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,27,27,1,1,9,1,9,4,1,4,27,0.14814814814814814,False,killed,5077d9df73fb65923ccd330d933d44943d2329dc91a105f3a6fb3640be27e318,2,2,7,2,7,7,0,0.5104541778564453,0.9733915328979491,1.2459754943847656,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-classic-repeat-seed-006,evaluation,r2,classic-repeat,71006,81006,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,24,24,1,1,9,1,7,3,1,4,24,0.16666666666666666,False,killed,5dcafef321f008efce4d2217507e83b9baefa8e5106850d7c6d0f0aee6fe5c87,2,6,4,1,7,4,0,0.6073713302612305,0.974750518798828,1.298666000366211,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-classic-repeat-seed-007,evaluation,r2,classic-repeat,71007,81007,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,400,400,0,0,9,2,6,2,0,388,400,0.97,True,step_limit,6547c4a8fda0b8bc1a22a29dfbe956abe0fef3ef4e7e9698db1eaff7b4adf631,386,1,1,4,5,3,0,0.66375732421875,1.0729789733886719,1.7251968383789062,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-classic-repeat-seed-008,evaluation,r2,classic-repeat,71008,81008,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,400,400,0,0,9,1,3,1,0,2,400,0.005,True,step_limit,d640a23c7191f09685a318861dd4162fe1b841d1f32a763e299558cab1396d39,1,1,1,2,394,1,0,0.48851966857910156,0.7493853569030762,1.5265941619873047,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-classic-repeat-seed-009,evaluation,r2,classic-repeat,71009,81009,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,28,28,0,0,9,0,5,4,1,5,28,0.17857142857142858,False,killed,2a4b30de9b40d1430b92d4631f4d9b9fa5991214c0ec2b557eedfdcbc2e6f7bd,3,6,5,2,7,5,0,0.5340576171875,1.054227352142334,1.1963844299316406,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-classic-repeat-seed-010,evaluation,r2,classic-repeat,71010,81010,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,20,20,0,0,9,0,7,3,1,2,20,0.1,False,killed,ce0aa78667e288b6e899c2ace07a89210bed1239dc769247e0fe93feada6e5a0,4,4,1,2,6,3,0,0.5737543106079102,0.8329629898071292,1.280069351196289,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-coin-heaven-primary-seed-001,evaluation,r2,coin-heaven-primary,72001,82001,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,400,400,1,1,50,0,0,0,0,0,400,0.0,True,step_limit,7765b6ecf728dbd837a81f960a645edc4148a2a0edbb678a50f7340b6edb435b,2,0,0,1,397,0,0,0.5334615707397461,0.6834030151367186,1.4846324920654297,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-coin-heaven-primary-seed-002,evaluation,r2,coin-heaven-primary,72002,82002,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,400,400,2,2,50,0,0,0,0,396,400,0.99,True,step_limit,1e6d1d60161a182277a0032215ec76ed88c8bfeafed39367a809c43f9c37629f,4,0,0,396,0,0,0,0.6535053253173828,0.8141040802001952,1.2729167938232422,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-coin-heaven-primary-seed-003,evaluation,r2,coin-heaven-primary,72003,82003,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,8,8,2,2,50,0,0,1,1,3,8,0.375,False,killed,557800d0aa4363ba45bee59b83da965800912b4ec030da4a21b4961fa6efa2fa,2,4,1,0,0,1,0,0.7169246673583984,1.2453198432922359,1.4910697937011719,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-coin-heaven-primary-seed-004,evaluation,r2,coin-heaven-primary,72004,82004,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,400,400,4,4,50,0,0,0,0,0,400,0.0,True,step_limit,d2397b83e295a6a2108435dd200f10b0abaf98c6a904017945334caf1acfbab7,0,4,0,1,395,0,0,0.5403757095336914,0.7540583610534667,2.435445785522461,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-coin-heaven-primary-seed-005,evaluation,r2,coin-heaven-primary,72005,82005,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,400,400,0,0,50,0,0,0,0,399,400,0.9975,True,step_limit,7abe0496581cf5d540a5f8a132ea2255196cfbba4e12dd022eb628eef87c5c1b,0,399,1,0,0,0,0,0.4922151565551758,0.6900191307067871,1.5270709991455078,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-coin-heaven-primary-seed-006,evaluation,r2,coin-heaven-primary,72006,82006,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,10,10,3,3,50,0,0,1,1,3,10,0.3,False,killed,c6a6881bfb563b06e9372210547b67d93d5ee7bebaa5c86cdf9f50af86c8e781,2,6,1,0,0,1,0,0.5403757095336914,0.9813070297241204,1.234292984008789,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-coin-heaven-primary-seed-007,evaluation,r2,coin-heaven-primary,72007,82007,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,400,400,0,0,50,0,0,0,0,0,400,0.0,True,step_limit,c303f71cd32830d4eb7aaa675cbd026054e2784365885cbd946ae463c419fbb1,0,0,0,0,400,0,0,0.6086826324462891,0.8834838867187499,1.3017654418945312,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-coin-heaven-primary-seed-008,evaluation,r2,coin-heaven-primary,72008,82008,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,13,13,3,3,50,0,0,2,1,5,13,0.38461538461538464,False,killed,968401997a8b205c00d2b7ed8bbc2a9a3cc4b23eaf94185c46775e64a82d4f5a,2,4,5,0,0,2,0,0.6315708160400391,1.0260105133056634,1.321554183959961,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-coin-heaven-primary-seed-009,evaluation,r2,coin-heaven-primary,72009,82009,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,400,400,1,1,50,0,0,0,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,0.5311965942382812,0.6534337997436522,1.2540817260742188,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-coin-heaven-primary-seed-010,evaluation,r2,coin-heaven-primary,72010,82010,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,400,400,2,2,50,0,0,0,0,1,400,0.0025,True,step_limit,293ee2d4d5abb12a12400b2a0e8f3bd2bb10a5f61fff93d760266c61af516760,0,2,0,1,397,0,0,0.5548000335693359,0.7890701293945311,1.519918441772461,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-coin-heaven-repeat-seed-001,evaluation,r2,coin-heaven-repeat,72001,82001,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,400,400,1,1,50,0,0,0,0,0,400,0.0,True,step_limit,7765b6ecf728dbd837a81f960a645edc4148a2a0edbb678a50f7340b6edb435b,2,0,0,1,397,0,0,0.46825408935546875,0.6070613861083984,1.2919902801513672,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-coin-heaven-repeat-seed-002,evaluation,r2,coin-heaven-repeat,72002,82002,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,400,400,2,2,50,0,0,0,0,396,400,0.99,True,step_limit,1e6d1d60161a182277a0032215ec76ed88c8bfeafed39367a809c43f9c37629f,4,0,0,396,0,0,0,0.7480382919311523,1.1642217636108396,1.7230510711669922,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-coin-heaven-repeat-seed-003,evaluation,r2,coin-heaven-repeat,72003,82003,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,8,8,2,2,50,0,0,1,1,3,8,0.375,False,killed,557800d0aa4363ba45bee59b83da965800912b4ec030da4a21b4961fa6efa2fa,2,4,1,0,0,1,0,0.6316900253295898,1.2570738792419431,1.4445781707763672,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-coin-heaven-repeat-seed-004,evaluation,r2,coin-heaven-repeat,72004,82004,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,400,400,4,4,50,0,0,0,0,0,400,0.0,True,step_limit,d2397b83e295a6a2108435dd200f10b0abaf98c6a904017945334caf1acfbab7,0,4,0,1,395,0,0,0.5035400390625,0.7752776145935057,2.3813247680664062,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-coin-heaven-repeat-seed-005,evaluation,r2,coin-heaven-repeat,72005,82005,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,400,400,0,0,50,0,0,0,0,399,400,0.9975,True,step_limit,7abe0496581cf5d540a5f8a132ea2255196cfbba4e12dd022eb628eef87c5c1b,0,399,1,0,0,0,0,0.5321502685546875,0.7725596427917479,2.2497177124023438,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-coin-heaven-repeat-seed-006,evaluation,r2,coin-heaven-repeat,72006,82006,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,10,10,3,3,50,0,0,1,1,3,10,0.3,False,killed,c6a6881bfb563b06e9372210547b67d93d5ee7bebaa5c86cdf9f50af86c8e781,2,6,1,0,0,1,0,0.613093376159668,1.3053536415100095,1.4395713806152344,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-coin-heaven-repeat-seed-007,evaluation,r2,coin-heaven-repeat,72007,82007,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,400,400,0,0,50,0,0,0,0,0,400,0.0,True,step_limit,c303f71cd32830d4eb7aaa675cbd026054e2784365885cbd946ae463c419fbb1,0,0,0,0,400,0,0,0.6505250930786133,0.8944392204284665,2.230405807495117,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-coin-heaven-repeat-seed-008,evaluation,r2,coin-heaven-repeat,72008,82008,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,13,13,3,3,50,0,0,2,1,5,13,0.38461538461538464,False,killed,968401997a8b205c00d2b7ed8bbc2a9a3cc4b23eaf94185c46775e64a82d4f5a,2,4,5,0,0,2,0,0.5548000335693359,0.9895324707031241,1.346588134765625,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-coin-heaven-repeat-seed-009,evaluation,r2,coin-heaven-repeat,72009,82009,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,400,400,1,1,50,0,0,0,0,0,400,0.0,True,step_limit,ec4d2d691ba807368054ab792e15b86f9a876da886ced21d0f6805ce126bf166,200,0,200,0,0,0,0,0.6159543991088867,0.8127450942993162,1.8188953399658203,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-coin-heaven-repeat-seed-010,evaluation,r2,coin-heaven-repeat,72010,82010,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,400,400,2,2,50,0,0,0,0,1,400,0.0025,True,step_limit,293ee2d4d5abb12a12400b2a0e8f3bd2bb10a5f61fff93d760266c61af516760,0,2,0,1,397,0,0,0.6418228149414062,0.8689045906066891,1.802206039428711,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-loot-crate-primary-seed-001,evaluation,r2,loot-crate-primary,73001,83001,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,400,400,0,0,50,1,1,1,0,2,400,0.005,True,step_limit,80a5991866e501eae8a868d0048cf3500931fd2f6493c4da230ccbb4e119bbef,1,2,2,0,394,1,0,0.5666017532348633,0.7386565208435059,1.2159347534179688,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-loot-crate-primary-seed-002,evaluation,r2,loot-crate-primary,73002,83002,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,7,7,0,0,50,3,3,1,1,0,7,0.0,False,killed,b315b027b0342d8ed05ed844baccd032b0ed7de04cc8313c4351c74f5755d13f,1,1,1,1,2,1,0,0.6644725799560547,1.2679815292358394,1.4181137084960938,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-loot-crate-primary-seed-003,evaluation,r2,loot-crate-primary,73003,83003,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,6,6,0,0,50,1,2,1,1,3,6,0.5,False,killed,284f972741a628ac3cc68a51f43225ba6d835f6af330772509fe392cec7aa960,0,2,2,0,0,2,0,0.7711648941040039,1.2202858924865723,1.3530254364013672,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-loot-crate-primary-seed-004,evaluation,r2,loot-crate-primary,73004,83004,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,400,400,0,0,50,1,1,1,0,0,400,0.0,True,step_limit,83ab7600ee08f6c2e4b5a5036b7db46c71cd8e95645a994e3549834b75605d21,1,1,1,1,395,1,0,0.6793737411499023,0.9257674217224119,2.160310745239258,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-loot-crate-primary-seed-005,evaluation,r2,loot-crate-primary,73005,83005,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,6,6,0,0,50,0,2,1,1,3,6,0.5,False,killed,1de4ec49148a8435e420197da229365b1510166e67fa28bbf287e61c3ff4e315,0,0,4,0,0,2,0,0.632166862487793,1.2391209602355957,1.4231204986572266,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-loot-crate-primary-seed-006,evaluation,r2,loot-crate-primary,73006,83006,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,17,17,1,1,50,1,8,2,1,1,17,0.058823529411764705,False,killed,c468aed1e8b56be9bcd95f6bbc78ff564ee16b9170d28d2c2d4b5463d617e41f,1,7,1,3,3,2,0,0.5505084991455078,0.9647369384765623,1.2578964233398438,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-loot-crate-primary-seed-007,evaluation,r2,loot-crate-primary,73007,83007,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,7,7,0,0,50,2,2,1,1,0,7,0.0,False,killed,b315b027b0342d8ed05ed844baccd032b0ed7de04cc8313c4351c74f5755d13f,1,1,1,1,2,1,0,0.8504390716552734,1.4251232147216792,1.5769004821777344,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-loot-crate-primary-seed-008,evaluation,r2,loot-crate-primary,73008,83008,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,13,13,0,0,50,3,7,2,1,3,13,0.23076923076923078,False,killed,1a70e8227ca16d6dc8ee214f7676eae2c668725c63e940197423e051b7ca0848,1,3,3,0,3,3,0,0.6060600280761719,1.2574672698974596,1.8236637115478516,,,,,,,,,
issue103-dqn-task2-reward-safety-bomb,eval-r2-loot-crate-primary-seed-009,evaluation,r2,loot-crate-primary,73009,83009,1,1,_run_plan_2a400fc2fb_db77fd01af,evaluation,400,400,0,0,50,1,1,1,0,2,400,0.005,True,step_limit,48509c3cd4eeae93b36d8b167d4e9b6e117e58f166a3d0be37d5f1013020e749,1,3,1,0,394,1,0,0.4811286926269531,0.6489992141723633,1.27410888671875,,,,,,,,,
