treatment,replica,scenario,world_seed,agent_seed,collection_fraction,opponents_eliminated,self_kills,score,invalid_actions,decision_time_p95_ms,decision_time_max_ms,action_sequence_sha256,repeat_match
control,r1,peaceful,210101,310101,0.3333333333333333,0,0,3,11,0.6449699401855469,1.1048316955566406,28feabc85f0f4bc293c28c26cd5d00a9487fc0c9c3e29523ff251d326c63b2b9,True
control,r1,peaceful,210102,310102,0.0,0,0,0,0,0.5732417106628417,1.4429092407226562,265119014efa62ca6984a1f49e4cd6893feb465cc7abf3f8663367ff04f27bb2,True
control,r1,peaceful,210103,310103,0.2222222222222222,0,0,2,11,0.7284283638000486,1.3267993927001953,0280a6ffdcaded3341ce3d01500a51e8999619b0d12112c1abc52a6272008861,True
control,r1,peaceful,210104,310104,0.0,0,0,0,42,0.8742570877075186,3.5250186920166016,30b1b39ccd00f67dd2c154d72e7b2b48089d7293b9a5488380c594302644ad2d,True
control,r1,peaceful,210105,310105,0.3333333333333333,0,1,3,6,0.9172439575195309,1.870870590209961,956827e869effe697e0556013260aa46806f39e04ec4c12129233e4b16aacb05,True
control,r1,peaceful,210106,310106,0.0,0,0,0,0,0.5441188812255859,1.6541481018066406,0bec663e255f531f6d5bc46fb1f6092c9b20111694c19f178708f70464497223,True
control,r1,peaceful,210107,310107,0.0,0,0,0,77,0.6759881973266598,1.3611316680908203,e373cedcd1bea27dd4e4b7a1d2c57f339f2b65a2dc03e9db29191d1d36e4f0cb,True
control,r1,peaceful,210108,310108,0.4444444444444444,0,1,4,9,0.8583307266235347,2.179861068725586,d9efc3060ab33acbdad2038e8bc13963ac393e82347349d59d911e9aed6f0776,True
control,r1,peaceful,210109,310109,0.6666666666666666,1,0,11,5,0.5570530891418456,1.4052391052246094,71e0644cc06c8178034aca3bbb4611055ae507654981e98b4b2edb00e364c7af,True
control,r1,peaceful,210110,310110,0.3333333333333333,0,0,3,45,1.1262536048889158,2.8662681579589844,986e9deeaaa1774bf1f4feb3cf159b027cba7b926772430fbe9fa5e801d72aa8,True
control,r1,peaceful,210111,310111,0.2222222222222222,0,0,2,40,0.6819844245910643,1.3339519500732422,d0c1d4d08ab8310825d8997e2ee82c34938198cb9dd3abf3d060479b1d5f7904,True
control,r1,peaceful,210112,310112,0.0,0,0,0,0,0.5433201789855955,1.6770362854003906,c2a73f09c4a90b6ee540b4636811cf31a04f0845b49de6b4aeea318b5d403910,True
control,r1,peaceful,210113,310113,0.0,0,1,0,0,1.0298252105712877,1.8050670623779297,2bcaabad314e3c47b86e16f1b4f87102b54565025f49eafe94a70650cc4a7418,True
control,r1,peaceful,210114,310114,0.5555555555555556,1,0,10,6,0.9397745132446284,2.274036407470703,7d3212ca931b32a2a59fac96405503a4e26db22b83d79f8c2b1eea4d4c988534,False
control,r1,peaceful,210115,310115,0.3333333333333333,0,0,3,50,1.088321208953857,1.9078254699707031,35d520e1e53754c44d55ea22a6c64402a9b81fbad52686c737c5df0136f22977,True
control,r1,peaceful,210116,310116,0.4444444444444444,0,0,4,51,1.0831236839294416,2.621889114379883,5ccdfc9c25a0e18e3e471c5e4e1d6df00be6813bdaba4ced156a8d1bdd151095,True
control,r1,peaceful,210117,310117,0.3333333333333333,0,0,3,22,1.647365093231198,3.872394561767578,5927b12c842df3ff69cc587cb7025bace2c2dad8bd9323771b2f8dd919c2b6ea,True
control,r1,peaceful,210118,310118,0.7777777777777778,1,0,12,6,1.5391469001770017,6.574869155883789,d367b7075aa8e719edf0869b6f86a889878d778fe6acb6baf92d0085ecb90183,False
control,r1,peaceful,210119,310119,0.2222222222222222,0,0,2,1,1.0211825370788565,2.904176712036133,c4addb90a78d77fe36062349b9efab70f5b0ee15fca3bdc6a7ae237365f787cc,True
control,r1,peaceful,210120,310120,0.3333333333333333,0,0,3,7,1.2753248214721675,3.403186798095703,9d56764e416511869a2a1cbc8bfdee34e84d297c3a650c83a8c001cecc33d761,True
control,r1,coincollector,210201,310201,0.2222222222222222,0,1,2,1,1.293838024139404,1.7809867858886719,17e2d3902cd5f4625cb2c5b42247d4d7d8858a6a79ce49f94307b489b47b4405,False
control,r1,coincollector,210202,310202,0.1111111111111111,0,1,1,2,1.5537738800048826,5.899906158447266,5d7aacca5903309b3caca8d8a437a365b5e864a0eceab18424bea951b409c91f,False
control,r1,coincollector,210203,310203,0.2222222222222222,0,1,2,2,1.6635656356811523,2.213001251220703,6e51e96f3c8d9967de2dfc40bc190862fe8037ff5fd94c4634c5eec995e8cd30,False
control,r1,coincollector,210204,310204,0.2222222222222222,0,0,2,23,1.0350227355957022,2.0732879638671875,6d745267810dca459052e6bce4c7a55dd7c0051cd0d06cfcb2786aea7bef73c0,False
control,r1,coincollector,210205,310205,0.1111111111111111,0,0,1,0,1.1348962783813463,2.209901809692383,e58de0af748d8cfea3e923b9beaaa0429c45f39a094fd4f629fb7a88e642986e,False
control,r1,coincollector,210206,310206,0.0,0,1,0,3,0.6505370140075681,0.9050369262695312,c225acf2aae2d0844d052f15cb238f4902442a2b2801007de40424a7a8460931,False
control,r1,coincollector,210207,310207,0.2222222222222222,0,1,2,7,1.219034194946289,4.324197769165039,0e8b9f503f3e292fb6fb056a776d1191f1e02b12121a0ed7583e7ee22d5efa19,False
control,r1,coincollector,210208,310208,0.2222222222222222,0,0,2,12,1.2928247451782224,4.6520233154296875,8e450a6db7b1c0fe839fe2bb0a00f50785d6ea21fa508ca7a8320468c9c2fda4,False
control,r1,coincollector,210209,310209,0.3333333333333333,0,0,3,7,1.9018411636352532,5.501747131347656,b165088ca93a05bc2606fe457e878d1d0d0a00bb728cfa101905f8a312029d30,False
control,r1,coincollector,210210,310210,0.0,0,1,0,5,1.18117332458496,1.7118453979492188,3b76c07bd25e7fec2e8a396fc68cf458200b089eec9af1f9103e46d858ef0e5d,False
control,r1,coincollector,210211,310211,0.6666666666666666,0,0,6,10,1.5858411788940425,3.2150745391845703,0d2dd6420ff161c44e53c024c2f0d1dc835f3044691fbce0a6258a2dbc3c3dce,False
control,r1,coincollector,210212,310212,0.1111111111111111,0,1,1,3,0.8460640907287597,1.1913776397705078,93d161d06713eb030d5e3c6ab6f4d65f1a804ab579812eff28a1eb4f7b3fe0f9,False
control,r1,coincollector,210213,310213,0.1111111111111111,0,0,1,14,1.0743737220764158,2.2139549255371094,82d7d79135edd94de65cb83cd1888117beec0600ecebaaec6794dd7a5f40d74f,False
control,r1,coincollector,210214,310214,0.1111111111111111,0,1,1,2,0.5599856376647949,1.2667179107666016,74f1b2f810da3f4a64a0d52fef677080f272b9296fbbfbb5389420cc2104ab94,False
control,r1,coincollector,210215,310215,0.3333333333333333,0,1,3,4,0.3426074981689453,0.5819797515869141,b6bf43531ee1cd2a2a104202376cdbb507091a8b2160a341ac537d8761f9f885,False
control,r1,coincollector,210216,310216,0.3333333333333333,0,0,3,13,0.6117105484008775,1.0318756103515625,6cea8c7354d73944913daa93cebe04ed572d2e626467f17ef7c97e77b7cecec2,False
control,r1,coincollector,210217,310217,0.5555555555555556,0,0,5,6,0.43511390686035156,0.5540847778320312,74bbd9d9b6fe930cf7e7a5707bedf28e200136304caa29a459252293f2e35d66,False
control,r1,coincollector,210218,310218,0.2222222222222222,0,0,2,1,0.17409324645996088,0.3330707550048828,1bb127a0093d1cd41e4a20544fc2ceef711d93dc674f5b2c6d348fc545569b14,False
control,r1,coincollector,210219,310219,0.2222222222222222,0,0,2,11,0.40912628173828125,0.7519721984863281,41e1b8a09f3fbee6a932047e9bd3ffc67b5f705e03c9874ce2686154f1d8e972,False
control,r1,coincollector,210220,310220,0.2222222222222222,0,0,2,8,0.7927417755126953,1.107931137084961,0fdafb416d55118c77d0e056b5221bc6e0eb6448519ae500da0c99aeda525256,False
control,r1,classic,210301,310301,0.0,0,0,0,1,0.37289857864379883,1.188039779663086,12cfcf0ef8b3e2ee65cbd068f3de5c8ab2be5042a2b810424ab91d123deca3e9,True
control,r1,classic,210302,310302,0.0,0,0,0,0,0.2953886985778804,0.6561279296875,41c73a0874a0ae3ce252064b105e0e19640406024bbbfaedea683e9da79b5fb1,True
control,r1,classic,210303,310303,0.2222222222222222,0,0,2,0,0.33783912658691406,0.7512569427490234,8a9e9234eef6914386d0c08b50a1939f36dd3d0d00b68b75544220348c366949,True
control,r1,classic,210304,310304,0.2222222222222222,0,0,2,1,0.28417110443115196,0.4749298095703125,ec245d96a036f8135bfb8293a44b4df7a17dd08fac6185fe788b84304d84fa69,True
control,r1,classic,210305,310305,0.0,0,0,0,0,0.3242850303649902,0.9369850158691406,cd99f9b3c0c3a5a3d6fe5365e0f79bd559df5390d7ece06607253fd0ddae3965,True
control,r1,classic,210306,310306,0.0,0,0,0,0,0.3840684890747068,2.183198928833008,41210c15f489ad8e6573f8ae5a785b35a81ea6b51b00a4743255b858266e8215,True
control,r1,classic,210307,310307,0.4444444444444444,0,0,4,6,0.28432607650756825,0.5929470062255859,3eb4fef707bb09f913d3b06bd3c87752f1d9dd243ea38a0c808fe24c3646f82b,True
control,r1,classic,210308,310308,0.1111111111111111,0,0,1,84,0.31719207763671864,0.9593963623046875,d65616dfa1a6babdafcccbf8fe43cb28d46c83fdabcf431172b4ad836c97f60a,True
control,r1,classic,210309,310309,0.0,0,0,0,0,0.2809643745422362,0.61798095703125,135283e0fdd018ebab8cbd8edbdf01c8404171aa0a7250b22ccfcb95daf5fdbc,True
control,r1,classic,210310,310310,0.5555555555555556,0,0,5,3,0.469982624053955,1.15203857421875,7519a32be24b541f24530b82d311c97092b7165da0af9ce7763ab79e77c14987,True
control,r1,classic,210311,310311,0.1111111111111111,0,0,1,0,0.36904811859130837,1.1920928955078125,c37161e13733fd429e79acb613fb9df507a76de61f7bf78dc4473f315f740b59,True
control,r1,classic,210312,310312,0.0,0,0,0,27,0.4852771759033202,2.8221607208251953,ac483189c882318d9d456326b4859b7ab59a8a9903ff102aa7048fd978fd3db7,True
control,r1,classic,210313,310313,0.4444444444444444,0,0,4,5,0.5101323127746581,0.7920265197753906,62a7600d28302765af09a1c19a9fe80bf04980eede0acd7986469d7194b84519,True
control,r1,classic,210314,310314,0.3333333333333333,0,0,3,1,0.4922866821289061,4.003047943115234,f47d74fac21fe989c83b780f10ce6708205717bf9d60530c6d9ac5460820b7be,True
control,r1,classic,210315,310315,0.4444444444444444,0,0,4,2,0.5372881889343261,3.1478404998779297,334486dfd0b984e079b43efe034f2d218f66699c7c8a45019edc67d56b7d53cf,True
control,r1,classic,210316,310316,0.0,0,0,0,0,0.4591464996337887,1.0590553283691406,a9f4e49948f0f2ba1bd3e72290308b111d4b47e15a7af39ac6d32b0f0f16330e,True
control,r1,classic,210317,310317,0.1111111111111111,0,0,1,0,0.4277110099792474,1.0840892791748047,fd95923243edfdbcc34575f916bfb3c31fff732c8c9cb17df6129725ce9c935c,True
control,r1,classic,210318,310318,0.1111111111111111,0,0,1,1,0.41714906692504866,0.6420612335205078,5572a0ba2fd16550ab03542411d6ef4750985f7188ada5a18a70b8d55ea9f5c2,True
control,r1,classic,210319,310319,0.3333333333333333,0,0,3,3,0.5113363265991208,1.374959945678711,8fdf8f9366417cb5d3fa40165b0863f9179bdf77d6855d512a9152112bbfeab8,True
control,r1,classic,210320,310320,0.1111111111111111,0,1,1,1,0.6365776062011719,1.138925552368164,38d8e127cf9d755547626747aa841be07c539c582bfc15ab8bf74a4b9a534d55,True
control,r1,coin-heaven,210401,310401,1.0,0,0,50,0,0.6599903106689451,1.56402587890625,b67c0dbd01088e8ee350ddc51913e3100d0b6ecece7122799153c33cba42cf8d,True
control,r1,coin-heaven,210402,310402,1.0,0,0,50,0,0.634622573852539,0.9810924530029297,cd9ac602ed885bfa687425b596b8f5f28d7016fa4dc5cdae469b90086a8ecc1f,True
control,r1,coin-heaven,210403,310403,1.0,0,0,50,1,0.5153656005859376,0.9570121765136719,915c7d7cb32db32a348c8a04cb7f021343b01ace4919fb41e6520d4ccbc72602,True
control,r1,coin-heaven,210404,310404,1.0,0,0,50,0,0.44384002685546853,0.9000301361083984,69a3f73db208c7b5c1e19bfbd3d5768a744d9f4cdaf4a7319af1feb7b4e7a310,True
control,r1,coin-heaven,210405,310405,1.0,0,0,50,0,0.4462480545043944,1.3051033020019531,2124791a325ebb899c69fecfda106974dc71e494e17e557fe7f628b4fbd54da8,True
control,r1,coin-heaven,210406,310406,1.0,0,0,50,0,0.6139755249023434,1.4519691467285156,2f4b05af7a83d805685adc0b5be90849f66f37e25207dad499ed37742b7f8263,True
control,r1,coin-heaven,210407,310407,1.0,0,0,50,0,0.3364562988281249,1.6160011291503906,e292c9323f7ce570819a498543ec77d6b27205ea7272d6388621d885e0010cce,True
control,r1,coin-heaven,210408,310408,0.06,0,1,3,0,0.5327463150024414,0.5970001220703125,ae50dce16d5d81688cb94e7d1cb17afa89e4f369d4720ccc774e519f993cab6e,True
control,r1,coin-heaven,210409,310409,1.0,0,0,50,0,0.4412174224853515,0.6568431854248047,f5b69d872dcd9d7c1735f2d829bf78967976e0e06a86f5190a41a556610afd3c,True
control,r1,coin-heaven,210410,310410,1.0,0,0,50,0,0.5771160125732421,0.7910728454589844,56d824db8a7e6ddd0d4da36a3f119d62e890ccf08510e81993d7cb2db915e9e6,True
control,r1,coin-heaven,210411,310411,1.0,0,0,50,0,1.044940948486328,1.680135726928711,7e449cc8acee15fb0045d856f457ad9048539436a4e768000be18e42bb2ed1a1,True
control,r1,coin-heaven,210412,310412,1.0,0,0,50,0,0.5176186561584473,1.2371540069580078,4738f7a2a8c9d6ac72e82ea3065651e155b87b014e695344903f585072be746f,True
control,r1,coin-heaven,210413,310413,1.0,0,0,50,0,0.31893253326416,0.6279945373535156,5bb71eda63da4ab7d30938f50713c565620dd13ffc77bd40db616b91053f4d84,True
control,r1,coin-heaven,210414,310414,1.0,0,0,50,0,1.5580415725708,5.5141448974609375,8a23a3fe22bac6690d9ac5f688e1b5e0de740fdd23c9b77eba0c3199f8c3cc5c,True
control,r1,coin-heaven,210415,310415,1.0,0,0,50,0,0.5359172821044921,1.2240409851074219,fe77a4f166ec7ffdb2c8549f84ea627b74c467d80231863c7c8faa286ee18f42,True
control,r1,coin-heaven,210416,310416,1.0,0,0,50,0,0.5020856857299801,2.9129981994628906,85f4fa1c7f425ec26aae8fc697e570a5d17560c49282720b59b6041111915871,True
control,r1,coin-heaven,210417,310417,1.0,0,0,50,0,0.6010293960571287,1.2669563293457031,d6ae73b92f1aeb338912f0332b623aedc9a02ff7a3d3289912acd013fd4cb4fd,True
control,r1,coin-heaven,210418,310418,1.0,0,0,50,0,1.1154651641845703,2.3610591888427734,8c8d8fe6ca106b2be74be59f247e141c93ce622c9fd1b9061540aa3e592add62,True
control,r1,coin-heaven,210419,310419,1.0,0,0,50,1,0.516080856323242,0.6349086761474609,0a025c966b94cf900abc56e9eca3254103ccd0e9d6a115d4b1847373021b3fbd,True
control,r1,coin-heaven,210420,310420,0.04,0,1,2,0,0.5216598510742188,0.5471706390380859,ae50dce16d5d81688cb94e7d1cb17afa89e4f369d4720ccc774e519f993cab6e,True
control,r1,loot-crate,210501,310501,0.18,0,0,9,1,0.5814433097839354,0.9279251098632812,28eb785c4660f34e60930200c455319e2a94d75c5ca9d64e524a282838e38503,True
control,r1,loot-crate,210502,310502,0.66,0,0,33,9,0.7473349571228013,7.275819778442383,e744b43c8a90015b3137ed3da16dc00849fa98dd30e980c44f816ff9895edcd7,True
control,r1,loot-crate,210503,310503,0.08,0,0,4,2,0.6633043289184568,1.5177726745605469,ac831ca801dd38ee00589393884ff04013a27bf30d166d35873658b008bffd99,True
control,r1,loot-crate,210504,310504,0.04,0,0,2,2,0.5122303962707518,1.4388561248779297,8120ffa5fd1f822627f0979194d31e795d7c6dde9fa8a83123596e7a30a673bc,True
control,r1,loot-crate,210505,310505,0.22,0,1,11,4,0.8007049560546874,1.9006729125976562,4dd914b64d7f0c080377b7e9e342dc1817e6f0b7f215fe5f063a3f6fe1e9f8ea,True
control,r1,loot-crate,210506,310506,0.16,0,0,8,5,0.8072018623352047,1.3391971588134766,45762ff22724c249e9e035697c86e61d77879476eea53856c8502e6e7852bca6,True
control,r1,loot-crate,210507,310507,0.34,0,0,17,52,0.7028698921203604,4.281759262084961,c59876d124d8b194eacb5e66dc6b2dd1ccff5706d0eff44175e00f49d6bcb556,True
control,r1,loot-crate,210508,310508,0.38,0,0,19,6,1.0159969329833975,2.992868423461914,17ddf05ae9805ec98a10b0bc4ef9b8d479759c78f1730e7416201380685cac1a,True
control,r1,loot-crate,210509,310509,0.4,0,1,20,9,0.7674455642700195,3.2019615173339844,35e288c7c8968d01f26cb1b71d67f9db308bae39314cf099a4e3c32f888e7083,True
control,r1,loot-crate,210510,310510,0.64,0,0,32,19,1.0049819946289062,2.1500587463378906,bbb450232a955934fa00859543c9704b77bf3b392a68e6629eadb1f8e4a12768,True
control,r1,loot-crate,210511,310511,0.02,0,0,1,1,0.803256034851074,1.2841224670410156,38a0356c8a0d611e615e19bf02e9e610cdf6b9e52cb9fb82aade36d514fb69db,True
control,r1,loot-crate,210512,310512,0.22,0,0,11,5,0.5348563194274895,1.3091564178466797,b964f8761cf0a76490dadd9e400e1cf013723db3b98611440c55df1073b92396,True
control,r1,loot-crate,210513,310513,0.02,0,0,1,46,0.32627582550048795,0.8101463317871094,dc529995f08d5eda094669485d1d67c5e113dcaa5733ae5ccf95983392c6ae70,True
control,r1,loot-crate,210514,310514,0.66,0,0,33,9,0.5141139030456542,0.9801387786865234,b4e65ddd573e3d177114e130f2042e1815728bf9e983bb0eb583b17354eaed82,True
control,r1,loot-crate,210515,310515,0.34,0,0,17,2,0.48279762268066406,0.7338523864746094,12fb024ebe0b388f1a75f2b3d4643be77afad01e92d76591dccddb950ccf0da9,True
control,r1,loot-crate,210516,310516,0.06,0,0,3,0,0.35802125930786116,0.5931854248046875,aa9e75b36b14f18d465d78cd65e9b04b0635a4de70caf8e36af7962adf74b68a,True
control,r1,loot-crate,210517,310517,0.6,0,0,30,24,0.4425644874572749,1.013040542602539,56feb26803372b9afded8e76fe8a0efd429d73e7e37994cb079b69b2a4e62ecf,True
control,r1,loot-crate,210518,310518,0.58,0,0,29,15,0.29689073562622065,0.7748603820800781,3f8aee09359b10f6c9c5d0351fe9c189f7ec97c3b25f7814d86dec573ed78911,True
control,r1,loot-crate,210519,310519,0.12,0,0,6,2,0.2763271331787107,0.5199909210205078,4bb95e95205c1983c9bfa4e2b6e0c51332190d10c8b4b1ee8755b4c2b56d83ed,True
control,r1,loot-crate,210520,310520,0.06,0,0,3,2,0.2592086791992187,0.45800209045410156,353a4c1be54bf620ed6f77aa9cd9c4dba5e0f798cdb55e2e9f95eb00eaa1cbc2,True
control,r2,peaceful,210101,310101,0.0,0,0,0,0,0.393271446228027,0.7719993591308594,46511e939fcdd22c1899fa56c05f7da942dabaa6002cebac18c2b2531bdd0efe,True
control,r2,peaceful,210102,310102,0.2222222222222222,0,0,2,0,0.26274919509887695,0.4680156707763672,60603f8fd7885152b668b224c9427545eb197e547cf574ee51c7522a6f1c2b34,True
control,r2,peaceful,210103,310103,0.3333333333333333,0,0,3,5,0.42700767517089844,0.8418560028076172,55f44fe0ab18a59ec6871561c577b64acd80864efe5009ca533121444c3dab93,True
control,r2,peaceful,210104,310104,0.4444444444444444,0,0,4,2,0.336182117462158,0.5538463592529297,39fee8ee8fc057b4698e203ad75832770a942bfe240ed9d37786fd564455ab99,True
control,r2,peaceful,210105,310105,0.6666666666666666,0,0,6,24,0.5581855773925781,0.9479522705078125,1813d8ebfcec7a1f24f2179be94c0bad3f9aa2febdf07ada5e530774b8621a17,True
control,r2,peaceful,210106,310106,0.0,0,0,0,0,0.3068923950195312,0.5750656127929688,b22286c45abe5447a5610fb3da108efa6044589cf34d867972c1e643c82720fb,True
control,r2,peaceful,210107,310107,0.0,1,0,5,35,0.2942919731140136,1.1980533599853516,49bbc9355dd47adc178a2702a7b30128a364ab1371c98317b5978e4ccd88ca4c,False
control,r2,peaceful,210108,310108,0.4444444444444444,0,0,4,5,0.43320655822753906,0.9381771087646484,830626bce53017d9557ef75446ea3aae0e05cd44a808f0a039f73e191d25d5dc,True
control,r2,peaceful,210109,310109,0.3333333333333333,0,0,3,4,0.4362583160400389,0.7228851318359375,60f938e54e7ff917de07632320c303d17f7146a12cfc287025da9c1cb18a5c5f,True
control,r2,peaceful,210110,310110,0.0,0,0,0,0,0.4012942314147936,0.7100105285644531,6338fc3d20c37f49d2f4a0884935ec3a911bfeac5ca16620add725df327a0d79,True
control,r2,peaceful,210111,310111,0.3333333333333333,0,0,3,4,0.48228502273559554,1.6131401062011719,b9af1f02b98fc179fcf286cc374c37134e1a433d1cd3c92384b0dbc0d254fb82,True
control,r2,peaceful,210112,310112,0.5555555555555556,1,0,10,10,0.37407875061035156,0.8020401000976562,3e7cd3c052a619e8b1b978d8e2fe6bbf1f494493a8d5c7fce26cc19e7a9a9c66,False
control,r2,peaceful,210113,310113,0.0,0,0,0,0,0.2539634704589843,0.6620883941650391,b57c10b83222ac39cbb830585fcd8f064e510358acbb76e1c10212adfe5f03dd,True
control,r2,peaceful,210114,310114,0.7777777777777778,1,0,12,5,0.30740499496459955,0.4069805145263672,63e82820aed42b0c370141014e7b33037a52cb26255d7570e072b8aea4b35e1e,False
control,r2,peaceful,210115,310115,0.2222222222222222,0,0,2,18,0.2586960792541504,0.5638599395751953,1863b9977ba65087b89f02d18345e1842696b71af26a1977914919d844f38c62,True
control,r2,peaceful,210116,310116,0.2222222222222222,0,0,2,17,0.39606094360351557,0.7028579711914062,ee6d9cd0c57788ea092acf7adba8a2fea79bcec8f88b1fe3186de6fe69cb176c,True
control,r2,peaceful,210117,310117,0.1111111111111111,0,0,1,3,0.46896934509277344,0.8220672607421875,ab3a5260c2e2db28c7b74a42e1072a5028a8b8714a642259c351f68ebc225b5e,True
control,r2,peaceful,210118,310118,0.3333333333333333,0,0,3,23,0.4621505737304678,1.1639595031738281,db125727b0fcd024dca9429fa22448286fe5463515de680b0ab1a5b71dbfa443,True
control,r2,peaceful,210119,310119,0.2222222222222222,0,0,2,1,0.8070468902587891,1.322031021118164,1727674258023649b595ac8d265218a84cbc19db05f4475681fd1d2525c558cc,True
control,r2,peaceful,210120,310120,0.4444444444444444,0,0,4,0,0.7963180541992176,1.6889572143554688,5b9b65fc23a3e4cbf3931f96fefc31ad5e609ffe18baef22dd6bd60ca7805e9b,True
control,r2,coincollector,210201,310201,0.4444444444444444,1,0,9,5,0.7389545440673827,1.2791156768798828,667c35dca8f88799deed307fcb9afaff64fbbd97e383a482fdb29c6f5175e374,False
control,r2,coincollector,210202,310202,0.1111111111111111,0,1,1,41,1.3654232025146482,3.0317306518554688,b2cb4cf2e86513311d22d96f6c987d728f5ea1791ea6845701e507c6fa360be3,False
control,r2,coincollector,210203,310203,0.0,0,0,0,7,1.030445098876953,2.8781890869140625,5f0a7237c5eaccb2b83b7ffdda6d1248da89f69d3bd043f281492dcc18c1cef4,False
control,r2,coincollector,210204,310204,0.2222222222222222,0,1,2,4,0.808906555175781,1.954793930053711,c5c0a422c81f6260fa35c25e5843cfc93cc0f739f325cb6d814e2424f89849ae,True
control,r2,coincollector,210205,310205,0.1111111111111111,0,0,1,1,0.6540775299072266,0.8208751678466797,fb346e54085914690799e3c4e31c7bcd27762f5df318b4524acd1080284294d1,False
control,r2,coincollector,210206,310206,0.3333333333333333,0,0,3,3,1.1192321777343748,2.3517608642578125,b78475f2e79d6dead78b6cec0b5ce021b92c1fcdfd4fa2f8335982353602b361,False
control,r2,coincollector,210207,310207,0.2222222222222222,0,0,2,8,1.825296878814697,2.9478073120117188,59a9d372d3e9a2f366cba2f3b68216c3e8d0ca2dba99b1673d443709f11b7d1a,False
control,r2,coincollector,210208,310208,0.0,0,0,0,4,1.253664493560791,4.598140716552734,043954ff6d356c45bd5058691f1c9ae3016a090feb39401eddafc7263543828f,False
control,r2,coincollector,210209,310209,0.7777777777777778,0,1,7,5,1.0929107666015625,1.7538070678710938,1f14a5fb1a43af15e65226c44de6c32215c76631686b66cf1c2a2007a592beae,False
control,r2,coincollector,210210,310210,0.0,0,0,0,2,1.9643783569335933,8.770942687988281,1e9ccd634f97e15b107f453cdf7b842e441fe19cc3722ad42503f1d7785f03c1,False
control,r2,coincollector,210211,310211,0.4444444444444444,0,1,4,6,1.4035224914550781,2.670764923095703,81a3ebabfc60c38b11a6195631d19cfe2bd0d2b4603d1d92e122fcf58ae913f7,False
control,r2,coincollector,210212,310212,0.1111111111111111,0,1,1,2,0.79197883605957,1.1560916900634766,5986485cb23984a71a562808f6e8028b9ec44dadb8005a602acd5104cb43c6bb,False
control,r2,coincollector,210213,310213,0.3333333333333333,0,0,3,2,0.5895495414733881,3.2820701599121094,218c03eaddbca13736746f84d82fa67f8b55c273cbe9023ec71d83751bfd2586,False
control,r2,coincollector,210214,310214,0.2222222222222222,0,0,2,11,1.8138527870178214,5.381107330322266,896bde28f8a1c5369245ab46f463ed409ea123353f7f5b613796036e7bd9c24f,False
control,r2,coincollector,210215,310215,0.2222222222222222,0,0,2,14,1.011347770690915,2.4950504302978516,005007627fc703ad6b0f0962bfe23861a94030c5941d15e99427a93974638d9f,False
control,r2,coincollector,210216,310216,0.1111111111111111,0,1,1,10,2.0130515098571764,5.908966064453125,8830caccb923f9ab002c84145ac77fc675641594fb52152e836707fa84ea6c90,False
control,r2,coincollector,210217,310217,0.2222222222222222,0,0,2,8,1.4366507530212396,4.194021224975586,ee143e81d1fb0feee847c9c1500f48461038bba9ce0eb2545344651d9b9a78be,False
control,r2,coincollector,210218,310218,0.1111111111111111,0,0,1,7,1.8392562866210938,3.3347606658935547,8acfacf0afdcf7702dda0dd030053db4eaa1811628b7fe92c74a51490785a01e,False
control,r2,coincollector,210219,310219,0.1111111111111111,0,0,1,7,1.838052272796629,5.213737487792969,8165024768b2b1dc61fd2586d812ad7ceac2e7d9ec5fde6c700a8460df1f2b24,False
control,r2,coincollector,210220,310220,0.0,0,1,0,1,1.1897444725036619,1.3632774353027344,2a0ab8825b557ec2bb84d47bf3bbae8c0ae0a22cc8d420a2488b75151034cb22,False
control,r2,classic,210301,310301,0.4444444444444444,0,0,4,21,0.2210617065429687,0.5350112915039062,d4c1ab67d80e04820f21567b718d87588a1b51ad3da592585287ea1d5910c867,True
control,r2,classic,210302,310302,0.0,0,0,0,0,0.1329541206359862,0.3268718719482422,21be693491130024a337c7498de0ba0f445807b7f1ad5a1da8e161ecad3c8e75,True
control,r2,classic,210303,310303,0.1111111111111111,0,0,1,0,0.15597343444824213,0.36716461181640625,0f175f59a8cd53cfc28f7a2a5d2774c86e55e9bad341cb050be4216d470ae3d8,True
control,r2,classic,210304,310304,0.2222222222222222,0,0,2,19,0.17385482788085932,0.4661083221435547,3d6bb3ef2d7c8fe3a10870b9ae6dc34db925f103915109a58b66c48b8e0c0f66,True
control,r2,classic,210305,310305,0.0,0,0,0,1,0.1542687416076658,0.2720355987548828,fc28e0648c4d9bada4a4aba66e6249265cfd5fb1439de3ff4fda237380d5afa1,True
control,r2,classic,210306,310306,0.4444444444444444,0,0,4,2,0.20414590835571284,0.37980079650878906,b70179f461a154a69e4fcc740999d8918650540be0d23f18d130d0df49028655,True
control,r2,classic,210307,310307,0.1111111111111111,0,0,1,0,0.12328624725341794,0.43129920959472656,d4625c3dd9d7e187335f5b0fd9471f4e55002bec832c4e765b462dfe15411998,True
control,r2,classic,210308,310308,0.1111111111111111,0,0,1,1,0.22393465042114252,0.45180320739746094,2f2f72a58e15155836c006ad9c7fcfa05e37fdd511ebcb5a4b747abfbe7f68d4,True
control,r2,classic,210309,310309,0.0,0,0,0,0,0.1369118690490722,0.3199577331542969,9850775d72f003053e32acac9db877cf777f4d06b91dc22dd7baa82743864b3c,True
