treatment,replica,scenario,world_seed,agent_seed,collection_fraction,opponents_eliminated,self_kills,score,invalid_actions,decision_time_p95_ms,decision_time_max_ms,action_sequence_sha256,repeat_match
candidate,r1,classic,204310,304310,0.4444444444444444,0,0,4,2,0.7478833198547357,1.6350746154785156,b5ce92e516fc674d34884827bd102f30a7a82f5faf6c87291b123a742df9612d,True
candidate,r1,classic,204311,304311,0.5555555555555556,0,0,5,5,0.9521603584289539,1.554727554321289,cf15c4243a925fb5369bbacc68baea060387fe21c6d40ce70c5aa0c1e4d17c02,True
candidate,r1,classic,204312,304312,0.3333333333333333,0,0,3,2,1.12466812133789,6.139039993286133,86a0a237db198d336a90544261d1b275b2b7029e915b99c3e6de16f7ac91766b,True
candidate,r1,classic,204313,304313,0.1111111111111111,0,0,1,1,0.7918357849121094,1.8808841705322266,fe308b7ead694211b766b83d0ce956957f80326dd9cddee26e3dd5183d0be932,True
candidate,r1,classic,204314,304314,0.3333333333333333,0,0,3,2,1.208221912384033,6.506919860839844,5cd27eee443bee12177b2a424ee1661275178acc663eb1aa4c992dd7e73d7d80,True
candidate,r1,classic,204315,304315,0.0,0,1,0,3,0.6440758705139157,1.1920928955078125,223e37ac23ec970df1a5ce1467b801712aea5dc8575ec0db706df22d2c658ce2,True
candidate,r1,classic,204316,304316,0.5555555555555556,0,0,5,6,1.2248396873474114,2.2110939025878906,8f1c47865227860142d514893c9df18689159dd0e12f85b930ba6ec005f9fcbb,True
candidate,r1,classic,204317,304317,0.6666666666666666,0,0,6,7,0.7062196731567383,1.4426708221435547,0825ba409438cc8b7f68caf041e9cf09788a323942a6d98fdecaa212eba04b4d,True
candidate,r1,classic,204318,304318,0.2222222222222222,0,0,2,2,1.3685464859008785,2.6831626892089844,ec9ab43857c15965111bc550c56038cdd469202347ae110a6a1143b0eb95ffbd,True
candidate,r1,classic,204319,304319,0.7777777777777778,0,0,7,7,0.9493350982666013,2.6590824127197266,f2d228946aefb21fc1d2e35c8676ca426c551cca5f34238ef2d92f0c60aaa484,True
candidate,r1,classic,204320,304320,0.6666666666666666,0,0,6,15,0.7956624031066877,2.115964889526367,816815b6894543a6fc7fa8d0ce5cc6674f5c620333a56272a620b26252bbecdf,True
candidate,r1,coin-heaven,204401,304401,1.0,0,0,50,0,1.6150236129760736,4.625082015991211,d3af018a7dcb008a38c31059721eb4d4d6779a9423f0e1fb5d8d67a0989d2c7d,True
candidate,r1,coin-heaven,204402,304402,1.0,0,0,50,1,1.3890266418457031,1.9719600677490234,786ad1c797a48010fda2fa69b902e5e44470798321e0a090e9065208f942a130,True
candidate,r1,coin-heaven,204403,304403,1.0,0,0,50,0,1.0053634643554685,1.6298294067382812,2bb7feb9edea2fa35d1a3cb7e9bfc1ef51ec1be63deb61cf6c16cc11cac649ee,True
candidate,r1,coin-heaven,204404,304404,1.0,0,0,50,0,1.7667412757873535,3.1630992889404297,0f882f16c072598953c7112599ef387f160d229cdf3c5266bf327faf20384b4c,True
candidate,r1,coin-heaven,204405,304405,1.0,0,0,50,0,1.6774177551269522,2.231121063232422,0ca2ad51f6c7d73c368df1ab72c9e44b049aa82b9fd94930439a7716db20ebf7,True
candidate,r1,coin-heaven,204406,304406,1.0,0,0,50,0,1.987624168395996,2.852916717529297,95bc03856b22c2f9b3a230c7927ceabfa1afbc28027e69964ed0c6340a5e11cb,True
candidate,r1,coin-heaven,204407,304407,1.0,0,0,50,0,1.7284631729125968,6.682872772216797,52746434755644d6f7f174693d797ffd55a1a97e8f434585f40b22f482ab4d54,True
candidate,r1,coin-heaven,204408,304408,1.0,0,0,50,0,1.993417739868164,2.992868423461914,f7b52603abecdefcf00b82cff72f66b49d2c230f78a65365fe862c84eaa89884,True
candidate,r1,coin-heaven,204409,304409,1.0,0,0,50,0,1.2515783309936521,2.8200149536132812,bf2fe2670f35bcb44bc81d59c032170c5b8854c1d00a0e8686cd78425d6b8ff2,True
candidate,r1,coin-heaven,204410,304410,1.0,0,0,50,0,0.9850978851318355,1.7740726470947266,3e0a00bb582a4dfd2bd54aa7c96a8554061f5a72ec553c2fd1a7bb5637c4760c,True
candidate,r1,coin-heaven,204411,304411,1.0,0,0,50,0,1.1594533920288086,5.376100540161133,4b1b1d10924959a0cae2a4f69d197ff7d91f9e75a2fe243c2b1e0c60b8568cd3,True
candidate,r1,coin-heaven,204412,304412,1.0,0,0,50,0,1.521527767181396,3.991842269897461,c7f865b2ebf284eb24d7705156a8382af017ba62d93e2d9dad1cf8505b52bb64,True
candidate,r1,coin-heaven,204413,304413,1.0,0,0,50,0,2.1322727203369136,5.262851715087891,813c11dca782eb660faab0523cd94dfa343a1ac8814c31af3d57b3ecd781e320,True
candidate,r1,coin-heaven,204414,304414,1.0,0,0,50,0,1.2392759323120115,2.2630691528320312,e09732464d1857b3ab604a263cd4248b6b7868b928d1e8b9cc79f432cb89487c,True
candidate,r1,coin-heaven,204415,304415,0.04,0,1,2,0,0.8524060249328613,0.9031295776367188,ae50dce16d5d81688cb94e7d1cb17afa89e4f369d4720ccc774e519f993cab6e,True
candidate,r1,coin-heaven,204416,304416,1.0,0,0,50,0,1.1440515518188477,2.44903564453125,f593ca3873e24b562096d74676b00c1c5fdd0ffd09926ad39e79c9ed1824b364,True
candidate,r1,coin-heaven,204417,304417,1.0,0,0,50,0,1.5063762664794922,2.6628971099853516,31f9f4ecd350465e02ccfd798734df41f52427b5ceb47903d120735242ef69c9,True
candidate,r1,coin-heaven,204418,304418,1.0,0,0,50,1,1.8049240112304685,3.9119720458984375,d03e30f242adb66f0cff1eff8358d0b4b61fdc1530febda2bca73667bf1f7408,True
candidate,r1,coin-heaven,204419,304419,0.02,0,1,1,0,0.8794069290161133,0.9531974792480469,ae50dce16d5d81688cb94e7d1cb17afa89e4f369d4720ccc774e519f993cab6e,True
candidate,r1,coin-heaven,204420,304420,1.0,0,0,50,0,1.595497131347656,4.602909088134766,a7cc0a1b472af91bae400ccc1ed5cb6640c0f0ce9a1668786badca720ca8e2d1,True
candidate,r1,loot-crate,204501,304501,0.14,0,0,7,2,1.0022759437561033,4.75001335144043,ad6b70c15b93bc4347c3c4911b2a32066201de1f8153b4abb5be5f3c175a5bb3,True
candidate,r1,loot-crate,204502,304502,0.34,0,0,17,5,1.2764334678649896,4.729747772216797,09d0c5b4b0b64a028603dceef069c8ccb9f4c2119f523a935225804325bffc32,True
