model,pass,world_seed,initially_available_coins,evaluation_git_commit,evaluation_duration_seconds,schema_version,round,agent,mode,episode_steps,survival_steps,score,coins_collected,invalid_actions,attempted_actions,invalid_action_rate,survived,termination_reason,action_up,action_right,action_down,action_left,action_wait,action_bomb,action_unknown,decision_time_median_ms,decision_time_p95_ms,decision_time_max_ms,shaped_reward,epsilon,q_table_size,replay_size,update_count,mean_loss,mean_abs_td_error,target_synchronizations,episode_target_synchronizations
run-03,primary,31030,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.272891100001289,1,1,DagobertDuckDQN,evaluation,400,400,33,33,0,400,0.0,True,step_limit,183,11,181,25,0,0,0,0.2149343490600586,0.49880743026733393,1.6202926635742188,,,,,,,,,
run-03,primary,31031,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.503340600000229,1,1,DagobertDuckDQN,evaluation,400,400,14,14,0,400,0.0,True,step_limit,3,14,9,1,373,0,0,0.22542476654052734,0.6069660186767576,2.4259090423583984,,,,,,,,,
run-03,primary,31032,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.699945200001821,1,1,DagobertDuckDQN,evaluation,121,121,50,50,0,121,0.0,True,survived,31,18,44,28,0,0,0,0.21028518676757812,0.4973411560058594,1.3489723205566406,,,,,,,,,
run-03,primary,31033,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.6916403000068385,1,1,DagobertDuckDQN,evaluation,400,400,22,22,0,400,0.0,True,step_limit,189,15,189,7,0,0,0,0.22304058074951172,0.4832506179809568,3.5009384155273438,,,,,,,,,
run-03,primary,31034,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.5813233999942895,1,1,DagobertDuckDQN,evaluation,400,400,37,37,0,400,0.0,True,step_limit,176,26,186,12,0,0,0,0.20706653594970703,0.4804491996765136,1.4333724975585938,,,,,,,,,
run-03,primary,31035,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.1999570000043605,1,1,DagobertDuckDQN,evaluation,400,400,41,41,0,400,0.0,True,step_limit,179,25,179,17,0,0,0,0.21386146545410156,0.46786069869995,1.3208389282226562,,,,,,,,,
run-03,primary,31036,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,7.009893199996441,1,1,DagobertDuckDQN,evaluation,400,400,3,3,0,400,0.0,True,step_limit,0,2,4,1,393,0,0,0.6364583969116211,2.4625062942504883,10.107755661010742,,,,,,,,,
run-03,primary,31037,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,6.767284499990637,1,1,DagobertDuckDQN,evaluation,400,400,16,16,1,400,0.0025,True,step_limit,191,4,191,14,0,0,0,0.22232532501220703,0.4731059074401855,1.0178089141845703,,,,,,,,,
run-03,primary,31038,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,6.938696099998197,1,1,DagobertDuckDQN,evaluation,400,400,16,16,0,400,0.0,True,step_limit,11,196,11,182,0,0,0,0.3204345703125,0.8343696594238278,4.007816314697266,,,,,,,,,
run-03,primary,31039,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,6.234329400002025,1,1,DagobertDuckDQN,evaluation,400,400,38,38,0,400,0.0,True,step_limit,12,188,26,174,0,0,0,0.22304058074951172,0.5074977874755856,2.4476051330566406,,,,,,,,,
run-03,primary,31040,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.071327500001644,1,1,DagobertDuckDQN,evaluation,400,400,9,9,0,400,0.0,True,step_limit,4,2,4,16,374,0,0,0.2187490463256836,0.46540498733520463,4.4231414794921875,,,,,,,,,
run-03,repeat,31001,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.245040000008885,1,1,DagobertDuckDQN,evaluation,400,400,43,43,0,400,0.0,True,step_limit,28,172,28,172,0,0,0,0.2130270004272461,0.4953026771545409,4.429817199707031,,,,,,,,,
run-03,repeat,31002,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,6.012958699997398,1,1,DagobertDuckDQN,evaluation,400,400,26,26,0,400,0.0,True,step_limit,16,13,10,22,339,0,0,0.21266937255859375,0.42527914047241105,1.2373924255371094,,,,,,,,,
run-03,repeat,31003,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.227778999993461,1,1,DagobertDuckDQN,evaluation,400,400,21,21,0,400,0.0,True,step_limit,13,16,13,3,355,0,0,0.2186298370361328,0.5318999290466304,3.1821727752685547,,,,,,,,,
run-03,repeat,31004,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.942551200001617,1,1,DagobertDuckDQN,evaluation,400,400,2,2,1,400,0.0025,True,step_limit,0,199,1,200,0,0,0,0.2593994140625,0.6592750549316406,3.0739307403564453,,,,,,,,,
run-03,repeat,31005,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,7.180233399994904,1,1,DagobertDuckDQN,evaluation,400,400,25,25,0,400,0.0,True,step_limit,15,7,15,21,342,0,0,0.22614002227783203,0.5534291267395015,2.413034439086914,,,,,,,,,
run-03,repeat,31006,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,7.98147150001023,1,1,DagobertDuckDQN,evaluation,400,400,42,42,0,400,0.0,True,step_limit,165,26,179,30,0,0,0,0.2548694610595703,0.8526086807250959,3.844022750854492,,,,,,,,,
run-03,repeat,31007,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,8.14307249999547,1,1,DagobertDuckDQN,evaluation,400,400,42,42,0,400,0.0,True,step_limit,179,22,179,20,0,0,0,0.2359151840209961,0.5386114120483396,2.183198928833008,,,,,,,,,
run-03,repeat,31008,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,6.797129400001722,1,1,DagobertDuckDQN,evaluation,400,400,47,47,0,400,0.0,True,step_limit,18,34,32,34,282,0,0,0.25177001953125,0.7047295570373519,6.297588348388672,,,,,,,,,
run-03,repeat,31009,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.502311699994607,1,1,DagobertDuckDQN,evaluation,400,400,9,9,0,400,0.0,True,step_limit,0,3,14,3,380,0,0,0.21731853485107422,0.4494905471801755,1.6868114471435547,,,,,,,,,
run-03,repeat,31010,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,6.421201400007703,1,1,DagobertDuckDQN,evaluation,400,400,13,13,0,400,0.0,True,step_limit,0,2,12,5,381,0,0,0.23794174194335938,0.5118131637573239,1.7442703247070312,,,,,,,,,
run-03,repeat,31011,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,6.559075400000438,1,1,DagobertDuckDQN,evaluation,400,400,9,9,0,400,0.0,True,step_limit,2,4,6,5,383,0,0,0.2505779266357422,0.5526542663574214,1.1260509490966797,,,,,,,,,
run-03,repeat,31012,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.625934899988351,1,1,DagobertDuckDQN,evaluation,400,400,42,42,0,400,0.0,True,step_limit,171,25,185,19,0,0,0,0.2390146255493164,0.7264733314514132,5.047321319580078,,,,,,,,,
run-03,repeat,31013,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,6.882933100001537,1,1,DagobertDuckDQN,evaluation,400,400,9,9,0,400,0.0,True,step_limit,6,4,6,4,380,0,0,0.24521350860595703,0.7312417030334459,2.9850006103515625,,,,,,,,,
run-03,repeat,31014,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,6.699703399994178,1,1,DagobertDuckDQN,evaluation,400,400,21,21,0,400,0.0,True,step_limit,192,11,186,11,0,0,0,0.2180337905883789,0.4704117774963379,9.191751480102539,,,,,,,,,
run-03,repeat,31015,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,6.963036100001773,1,1,DagobertDuckDQN,evaluation,400,400,49,49,1,400,0.0025,True,step_limit,184,27,176,13,0,0,0,0.21195411682128906,0.4167795181274412,1.4023780822753906,,,,,,,,,
run-03,repeat,31016,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.055389600005583,1,1,DagobertDuckDQN,evaluation,400,400,36,36,1,400,0.0025,True,step_limit,21,17,18,28,316,0,0,0.21147727966308594,0.517880916595459,3.639698028564453,,,,,,,,,
run-03,repeat,31017,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.5747157000005245,1,1,DagobertDuckDQN,evaluation,400,400,18,18,0,400,0.0,True,step_limit,189,6,191,14,0,0,0,0.21207332611083984,0.45763254165649403,1.3370513916015625,,,,,,,,,
run-03,repeat,31018,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.737000100009027,1,1,DagobertDuckDQN,evaluation,400,400,1,1,0,400,0.0,True,step_limit,1,0,1,0,398,0,0,0.2186298370361328,0.4842519760131836,1.2900829315185547,,,,,,,,,
run-03,repeat,31019,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.920991699997103,1,1,DagobertDuckDQN,evaluation,400,400,45,45,0,400,0.0,True,step_limit,22,32,22,30,294,0,0,0.2295970916748047,0.44991970062255815,1.081228256225586,,,,,,,,,
run-03,repeat,31020,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.217526400010684,1,1,DagobertDuckDQN,evaluation,400,400,0,0,0,400,0.0,True,step_limit,0,0,0,0,400,0,0,0.2155303955078125,0.372028350830078,0.9589195251464844,,,,,,,,,
run-03,repeat,31021,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,3.8412188999936916,1,1,DagobertDuckDQN,evaluation,400,400,36,36,0,400,0.0,True,step_limit,26,27,12,17,318,0,0,0.20265579223632812,0.3712296485900879,1.0333061218261719,,,,,,,,,
run-03,repeat,31022,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,3.930613999997149,1,1,DagobertDuckDQN,evaluation,400,400,14,14,0,400,0.0,True,step_limit,186,8,200,6,0,0,0,0.21207332611083984,0.3497362136840812,0.9310245513916016,,,,,,,,,
run-03,repeat,31023,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,3.941128300008131,1,1,DagobertDuckDQN,evaluation,400,400,32,32,0,400,0.0,True,step_limit,174,29,182,15,0,0,0,0.20885467529296875,0.34519433975219666,1.1973381042480469,,,,,,,,,
run-03,repeat,31024,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,3.920243600005051,1,1,DagobertDuckDQN,evaluation,400,400,35,35,0,400,0.0,True,step_limit,170,32,180,18,0,0,0,0.20432472229003906,0.33978223800659174,0.9138584136962891,,,,,,,,,
run-03,repeat,31025,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,3.9277823000011267,1,1,DagobertDuckDQN,evaluation,400,400,37,37,0,400,0.0,True,step_limit,185,26,177,12,0,0,0,0.20587444305419922,0.3772377967834472,1.1909008026123047,,,,,,,,,
run-03,repeat,31026,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,3.970329400006449,1,1,DagobertDuckDQN,evaluation,400,400,7,7,0,400,0.0,True,step_limit,1,2,5,7,385,0,0,0.21779537200927734,0.33330917358398393,0.9441375732421875,,,,,,,,,
run-03,repeat,31027,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.296815499998047,1,1,DagobertDuckDQN,evaluation,400,400,22,22,0,400,0.0,True,step_limit,182,5,196,17,0,0,0,0.2186298370361328,0.4125595092773435,1.325845718383789,,,,,,,,,
run-03,repeat,31028,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.464764599993941,1,1,DagobertDuckDQN,evaluation,400,400,1,1,0,400,0.0,True,step_limit,0,200,0,200,0,0,0,0.28383731842041016,0.4880547523498535,1.3685226440429688,,,,,,,,,
run-03,repeat,31029,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.7176533000019845,1,1,DagobertDuckDQN,evaluation,400,400,3,3,0,400,0.0,True,step_limit,2,2,2,0,394,0,0,0.22101402282714844,0.376605987548828,0.9610652923583984,,,,,,,,,
run-03,repeat,31030,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.269475399996736,1,1,DagobertDuckDQN,evaluation,400,400,33,33,0,400,0.0,True,step_limit,183,11,181,25,0,0,0,0.2033710479736328,0.3388881683349608,1.0991096496582031,,,,,,,,,
run-03,repeat,31031,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.146073600000818,1,1,DagobertDuckDQN,evaluation,400,400,14,14,0,400,0.0,True,step_limit,3,14,9,1,373,0,0,0.21219253540039062,0.3507256507873535,0.9467601776123047,,,,,,,,,
run-03,repeat,31032,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.027363899993361,1,1,DagobertDuckDQN,evaluation,121,121,50,50,0,121,0.0,True,survived,31,18,44,28,0,0,0,0.21409988403320312,0.38552284240722656,1.1386871337890625,,,,,,,,,
run-03,repeat,31033,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.354589099995792,1,1,DagobertDuckDQN,evaluation,400,400,22,22,0,400,0.0,True,step_limit,189,15,189,7,0,0,0,0.2219676971435547,0.3248572349548339,1.7256736755371094,,,,,,,,,
run-03,repeat,31034,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.402235600005952,1,1,DagobertDuckDQN,evaluation,400,400,37,37,0,400,0.0,True,step_limit,176,26,186,12,0,0,0,0.21386146545410156,0.3493070602416992,1.1281967163085938,,,,,,,,,
run-03,repeat,31035,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.350343800004339,1,1,DagobertDuckDQN,evaluation,400,400,41,41,0,400,0.0,True,step_limit,179,25,179,17,0,0,0,0.21839141845703125,0.33850669860839805,0.980377197265625,,,,,,,,,
run-03,repeat,31036,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.3902388000133215,1,1,DagobertDuckDQN,evaluation,400,400,3,3,0,400,0.0,True,step_limit,0,2,4,1,393,0,0,0.22840499877929688,0.35750865936279286,1.0018348693847656,,,,,,,,,
run-03,repeat,31037,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.4442980000021635,1,1,DagobertDuckDQN,evaluation,400,400,16,16,1,400,0.0025,True,step_limit,191,4,191,14,0,0,0,0.23031234741210938,0.3601789474487303,0.9856224060058594,,,,,,,,,
run-03,repeat,31038,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.449811900005443,1,1,DagobertDuckDQN,evaluation,400,400,16,16,0,400,0.0,True,step_limit,11,196,11,182,0,0,0,0.23090839385986328,0.32508373260498036,1.0590553283691406,,,,,,,,,
run-03,repeat,31039,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.438414500007639,1,1,DagobertDuckDQN,evaluation,400,400,38,38,0,400,0.0,True,step_limit,12,188,26,174,0,0,0,0.22423267364501953,0.32519102096557595,1.0213851928710938,,,,,,,,,
run-03,repeat,31040,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.766501799997059,1,1,DagobertDuckDQN,evaluation,400,400,9,9,0,400,0.0,True,step_limit,4,2,4,16,374,0,0,0.247955322265625,0.48279762268066406,1.3468265533447266,,,,,,,,,
run-04,primary,31001,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.7490221000043675,1,1,DagobertDuckDQN,evaluation,400,400,14,14,375,400,0.9375,True,step_limit,9,375,2,14,0,0,0,0.2644062042236328,0.43852329254150363,1.1320114135742188,,,,,,,,,
run-04,primary,31002,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.599617000014405,1,1,DagobertDuckDQN,evaluation,400,400,42,42,295,400,0.7375,True,step_limit,33,320,20,27,0,0,0,0.2294778823852539,0.3181219100952148,1.0161399841308594,,,,,,,,,
run-04,primary,31003,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.6744363000034355,1,1,DagobertDuckDQN,evaluation,400,400,48,48,294,400,0.735,True,step_limit,29,324,30,16,1,0,0,0.24557113647460938,0.3935933113098143,1.1129379272460938,,,,,,,,,
run-04,primary,31004,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.861818599994876,1,1,DagobertDuckDQN,evaluation,129,129,50,50,1,129,0.007751937984496124,True,survived,27,33,25,44,0,0,0,0.31948089599609375,0.6128787994384766,1.3098716735839844,,,,,,,,,
run-04,primary,31005,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.307498499998474,1,1,DagobertDuckDQN,evaluation,400,400,22,22,359,400,0.8975,True,step_limit,9,364,8,19,0,0,0,0.2588033676147461,0.4206895828247067,1.617431640625,,,,,,,,,
run-04,primary,31006,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.020529599991278,1,1,DagobertDuckDQN,evaluation,400,400,18,18,367,400,0.9175,True,step_limit,3,370,12,15,0,0,0,0.2397298812866211,0.33693313598632785,1.1529922485351562,,,,,,,,,
run-04,primary,31007,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.44926320000377,1,1,DagobertDuckDQN,evaluation,117,117,50,50,0,117,0.0,True,survived,33,35,28,21,0,0,0,0.2541542053222656,0.332498550415039,1.1980533599853516,,,,,,,,,
run-04,primary,31008,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.854951899993466,1,1,DagobertDuckDQN,evaluation,400,400,22,22,353,400,0.8825,True,step_limit,12,370,15,3,0,0,0,0.24235248565673828,0.3517150878906247,1.0921955108642578,,,,,,,,,
run-04,primary,31009,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.5801910999871325,1,1,DagobertDuckDQN,evaluation,122,122,50,50,0,122,0.0,True,survived,27,34,35,26,0,0,0,0.24402141571044922,0.3462672233581541,1.1026859283447266,,,,,,,,,
run-04,primary,31010,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.634310900000855,1,1,DagobertDuckDQN,evaluation,400,400,45,45,286,400,0.715,True,step_limit,24,318,25,32,1,0,0,0.23663043975830078,0.33521652221679665,1.1165142059326172,,,,,,,,,
run-04,primary,31011,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.679641000009724,1,1,DagobertDuckDQN,evaluation,400,400,47,47,0,400,0.0,True,step_limit,22,173,24,180,1,0,0,0.23102760314941406,0.3623604774475096,1.0752677917480469,,,,,,,,,
run-04,primary,31012,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.697993699999643,1,1,DagobertDuckDQN,evaluation,400,400,35,35,329,400,0.8225,True,step_limit,17,346,20,17,0,0,0,0.23627281188964844,0.3429651260375971,1.0867118835449219,,,,,,,,,
run-04,primary,31013,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.783566199999768,1,1,DagobertDuckDQN,evaluation,400,400,29,29,319,400,0.7975,True,step_limit,24,349,11,16,0,0,0,0.28252601623535156,0.5516529083251951,1.2314319610595703,,,,,,,,,
run-04,primary,31014,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.563586399992346,1,1,DagobertDuckDQN,evaluation,400,400,19,19,347,400,0.8675,True,step_limit,19,355,6,20,0,0,0,0.2454519271850586,0.38268566131591797,1.1556148529052734,,,,,,,,,
run-04,primary,31015,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.449198200003593,1,1,DagobertDuckDQN,evaluation,113,113,50,50,1,113,0.008849557522123894,True,survived,29,34,30,20,0,0,0,0.24580955505371094,0.35028457641601557,1.100778579711914,,,,,,,,,
run-04,primary,31016,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.714625900000101,1,1,DagobertDuckDQN,evaluation,400,400,49,49,273,400,0.6825,True,step_limit,37,298,26,39,0,0,0,0.2319812774658203,0.33901929855346635,1.0814666748046875,,,,,,,,,
run-04,primary,31017,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.517919500009157,1,1,DagobertDuckDQN,evaluation,139,139,50,50,0,139,0.0,True,survived,35,28,35,41,0,0,0,0.2460479736328125,0.36566257476806635,1.1322498321533203,,,,,,,,,
run-04,primary,31018,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.0391760999918915,1,1,DagobertDuckDQN,evaluation,400,400,45,45,0,400,0.0,True,step_limit,34,175,22,169,0,0,0,0.27871131896972656,0.49718618392944286,1.2080669403076172,,,,,,,,,
run-04,primary,31019,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.667557700013276,1,1,DagobertDuckDQN,evaluation,400,400,25,25,338,400,0.845,True,step_limit,8,356,17,18,1,0,0,0.23818016052246094,0.35310983657836914,1.1687278747558594,,,,,,,,,
run-04,primary,31020,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.642112599991378,1,1,DagobertDuckDQN,evaluation,400,400,27,27,347,400,0.8675,True,step_limit,12,362,17,9,0,0,0,0.24020671844482422,0.36883354187011697,1.0840892791748047,,,,,,,,,
run-04,primary,31021,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.823560400007409,1,1,DagobertDuckDQN,evaluation,400,400,21,21,353,400,0.8825,True,step_limit,17,366,4,13,0,0,0,0.2512931823730469,0.34799575805663985,1.0921955108642578,,,,,,,,,
run-04,primary,31022,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.702288400003454,1,1,DagobertDuckDQN,evaluation,109,109,50,50,0,109,0.0,True,survived,26,34,28,21,0,0,0,0.3361701965332031,0.6054878234863278,1.5168190002441406,,,,,,,,,
run-04,primary,31023,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.485133399997721,1,1,DagobertDuckDQN,evaluation,400,400,22,22,343,400,0.8575,True,step_limit,4,363,17,16,0,0,0,0.31888484954833984,0.6067156791687011,1.2297630310058594,,,,,,,,,
run-04,primary,31024,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.707680999999866,1,1,DagobertDuckDQN,evaluation,400,400,0,0,399,400,0.9975,True,step_limit,0,399,1,0,0,0,0,0.27108192443847656,0.4750370979309081,1.102447509765625,,,,,,,,,
run-04,primary,31025,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.579769400006626,1,1,DagobertDuckDQN,evaluation,131,131,50,50,0,131,0.0,True,survived,38,32,29,32,0,0,0,0.24557113647460938,0.3666877746582031,1.0821819305419922,,,,,,,,,
run-04,primary,31026,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.4762422000057995,1,1,DagobertDuckDQN,evaluation,116,116,50,50,0,116,0.0,True,survived,25,29,32,29,1,0,0,0.24616718292236328,0.3903508186340332,1.0693073272705078,,,,,,,,,
run-04,primary,31027,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.691935100010596,1,1,DagobertDuckDQN,evaluation,400,400,40,40,0,400,0.0,True,step_limit,23,173,27,176,1,0,0,0.23436546325683594,0.3725409507751464,1.1069774627685547,,,,,,,,,
run-04,primary,31028,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.521101000005729,1,1,DagobertDuckDQN,evaluation,120,120,50,50,0,120,0.0,True,survived,31,28,29,32,0,0,0,0.24616718292236328,0.38299560546874994,1.0612010955810547,,,,,,,,,
run-04,primary,31029,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.765187299999525,1,1,DagobertDuckDQN,evaluation,141,141,50,50,0,141,0.0,True,survived,34,42,35,30,0,0,0,0.2598762512207031,0.4119873046875,1.440286636352539,,,,,,,,,
run-04,primary,31030,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.519975499992142,1,1,DagobertDuckDQN,evaluation,135,135,50,50,0,135,0.0,True,survived,37,30,34,34,0,0,0,0.2624988555908203,0.40874481201171875,1.1222362518310547,,,,,,,,,
run-04,primary,31031,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.636125599994557,1,1,DagobertDuckDQN,evaluation,127,127,50,50,0,127,0.0,True,survived,22,36,36,33,0,0,0,0.24700164794921875,0.40879249572753895,1.0933876037597656,,,,,,,,,
run-04,primary,31032,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.696177099991473,1,1,DagobertDuckDQN,evaluation,400,400,43,43,307,400,0.7675,True,step_limit,20,324,31,25,0,0,0,0.23055076599121094,0.35389661788940424,1.1973381042480469,,,,,,,,,
run-04,primary,31033,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.781439300000784,1,1,DagobertDuckDQN,evaluation,400,400,46,46,281,400,0.7025,True,step_limit,34,320,21,25,0,0,0,0.2384185791015625,0.3547787666320801,1.6551017761230469,,,,,,,,,
run-04,primary,31034,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.68798849999439,1,1,DagobertDuckDQN,evaluation,400,400,12,12,0,400,0.0,True,step_limit,2,199,4,195,0,0,0,0.25141239166259766,0.345492362976074,1.1646747589111328,,,,,,,,,
run-04,primary,31035,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.660578199996962,1,1,DagobertDuckDQN,evaluation,141,141,50,50,0,141,0.0,True,survived,34,43,34,30,0,0,0,0.2503395080566406,0.3592967987060547,1.1608600616455078,,,,,,,,,
run-04,primary,31036,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.772614900008193,1,1,DagobertDuckDQN,evaluation,400,400,5,5,385,400,0.9625,True,step_limit,1,389,8,2,0,0,0,0.24902820587158203,0.34466981887817366,1.115560531616211,,,,,,,,,
run-04,primary,31037,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.155713000000105,1,1,DagobertDuckDQN,evaluation,400,400,47,47,273,400,0.6825,True,step_limit,38,299,25,38,0,0,0,0.2351999282836914,0.3609657287597656,1.2173652648925781,,,,,,,,,
run-04,primary,31038,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.824276599989389,1,1,DagobertDuckDQN,evaluation,400,400,39,39,297,400,0.7425,True,step_limit,32,323,23,22,0,0,0,0.23353099822998047,0.3478288650512693,1.0943412780761719,,,,,,,,,
run-04,primary,31039,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.749975700004143,1,1,DagobertDuckDQN,evaluation,400,400,20,20,363,400,0.9075,True,step_limit,8,380,9,3,0,0,0,0.2460479736328125,0.3445029258728025,1.1129379272460938,,,,,,,,,
run-04,primary,31040,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.657767700002296,1,1,DagobertDuckDQN,evaluation,400,400,47,47,285,400,0.7125,True,step_limit,29,306,32,33,0,0,0,0.23126602172851562,0.32960176467895475,1.0647773742675781,,,,,,,,,
run-04,repeat,31001,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.740660399998887,1,1,DagobertDuckDQN,evaluation,400,400,14,14,375,400,0.9375,True,step_limit,9,375,2,14,0,0,0,0.2512931823730469,0.36073923110961914,1.0886192321777344,,,,,,,,,
run-04,repeat,31002,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.415965000007418,1,1,DagobertDuckDQN,evaluation,400,400,42,42,295,400,0.7375,True,step_limit,33,320,20,27,0,0,0,0.30040740966796875,0.5544900894165038,1.3885498046875,,,,,,,,,
run-04,repeat,31003,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,6.1718318999919575,1,1,DagobertDuckDQN,evaluation,400,400,48,48,294,400,0.735,True,step_limit,29,324,30,16,1,0,0,0.30744075775146484,0.5884528160095215,1.623392105102539,,,,,,,,,
run-04,repeat,31004,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,5.441449699996156,1,1,DagobertDuckDQN,evaluation,129,129,50,50,1,129,0.007751937984496124,True,survived,27,33,25,44,0,0,0,0.263214111328125,0.4063129425048827,1.3005733489990234,,,,,,,,,
run-04,repeat,31005,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.894936999990023,1,1,DagobertDuckDQN,evaluation,400,400,22,22,359,400,0.8975,True,step_limit,9,364,8,19,0,0,0,0.28443336486816406,0.5821108818054198,12.576103210449219,,,,,,,,,
run-04,repeat,31006,50,255f627c68b0b84a9c86dc989aa38424d8aebb4c,4.628063800002565,1,1,DagobertDuckDQN,evaluation,400,400,18,18,367,400,0.9175,True,step_limit,3,370,12,15,0,0,0,0.2372264862060547,0.35159587860107405,1.0483264923095703,,,,,,,,,
