replica,scenario,world_seed,agent_seed,collection_fraction,opponents_eliminated,self_kills,score,survived,first_place,tied_first,placement,invalid_actions,decision_time_p95_ms,decision_time_max_ms,action_sequence_sha256,repeat_match
r2,mixed,228612,328612,0.1111111111111111,0,0,1,True,0,0,3,8,0.42327642440795893,0.5710124969482422,3d9bcd67352423c2cdbea2aaff3a824218d95dde095363b66d54dc2727d19de6,False
r2,mixed,228613,328613,0.1111111111111111,0,1,1,False,0,0,3,5,0.35943984985351557,0.408172607421875,c608d07e886df9a2a360294a6ad8448d4ae77d7d8b8478e2810d4b981d3d9813,False
r2,mixed,228614,328614,0.0,0,1,0,False,0,0,2,2,0.32129287719726557,0.3647804260253906,77dd89c2dea84720bfd02e4ae2ba476c6ad7acdbc75c101a90b48c085d285cb9,False
r2,mixed,228615,328615,0.6666666666666666,0,0,6,True,0,0,2,7,0.5230545997619627,0.6620883941650391,1af02da7bb7c7565e93992b4d5fefd29683a471d83641c10ad0f445329e98437,False
r2,mixed,228616,328616,0.3333333333333333,0,1,3,False,0,0,2,25,0.5135059356689452,0.6389617919921875,7505eb4243166a8aaff15f63ef97540b56e7c2edf161486423883a710d9f43f2,False
r2,mixed,228617,328617,0.1111111111111111,0,1,1,False,0,0,3,6,0.3477454185485839,0.4601478576660156,c97c1c0a421b0c3255779e8e8df0d2ee4c33e720c99bf5167bdf550d0ee87fc0,False
r2,mixed,228618,328618,0.0,1,1,5,False,0,0,2,12,0.4514217376708984,0.6480216979980469,5bc7a185e98e4b0276609557502f98a5586fe5eda4b7ff69d4daf21b777033c5,False
r2,mixed,228619,328619,0.1111111111111111,0,0,1,True,0,0,3,6,0.9443283081054621,1.390695571899414,eb073a0c5c5d020b93633bef26a5377c1f2a9e90f5c14effd36e9e7f71fd74ea,False
r2,mixed,228620,328620,0.1111111111111111,0,1,1,False,0,0,3,5,0.5149126052856444,0.5919933319091797,f5303a4b901eb017282650db7f5b6da1fc1bb1c1f6654b6d075003f460ac89d3,False
r2,peaceful,228101,328101,0.1111111111111111,0,0,1,True,1,0,1,41,0.34409761428833,0.5280971527099609,0168ea978278d41c9c097098ab368744106e621d7cced98c90e7b6b6e841043b,True
r2,peaceful,228102,328102,0.0,0,0,0,True,0,1,1,0,0.3419041633605957,0.6349086761474609,41c73a0874a0ae3ce252064b105e0e19640406024bbbfaedea683e9da79b5fb1,True
r2,peaceful,228103,328103,0.1111111111111111,0,0,1,True,1,0,1,2,0.36910772323608393,0.5040168762207031,469c5b8db35d0d851aaebd42e5a001d90c7ed6e217e20bc9602361db820e621d,True
r2,peaceful,228104,328104,0.4444444444444444,0,0,4,True,1,0,1,4,0.7078647613525391,0.8978843688964844,6a8712da62bf58ad33daefe5d69cc1f99834b9649df4491d0ff017d17d00a54b,True
r2,peaceful,228105,328105,0.1111111111111111,0,0,1,True,1,0,1,1,0.4221558570861815,0.5412101745605469,1dd054e0d503b9b1707d2083f2f53552fd4b3cb5ba4ce6620dbc7d7f1d46f2a5,True
r2,peaceful,228106,328106,0.0,0,0,0,True,0,1,1,25,0.3469109535217285,0.6620883941650391,e306f48183aa5b65c64c18065e818b94133cd623d59c384737499218fd06c5ea,True
r2,peaceful,228107,328107,0.0,0,0,0,True,0,1,1,56,0.388538837432861,0.7300376892089844,c4ee6d0cbf95f10aedbea59bee7380f1efe938141832c373993840202286a82c,True
r2,peaceful,228108,328108,0.4444444444444444,0,0,4,True,1,0,1,8,1.0359764099121094,1.4629364013671875,2abd7cd020d4b6e274aac09f183d8c31d9cc61815fdeca52e4faa60a461bd263,True
r2,peaceful,228109,328109,0.1111111111111111,0,0,1,True,1,0,1,1,0.6064295768737787,1.0020732879638672,ed3d943f1f0e50d318c9bb0645a64f3acabef6baae2edd561cf5b9baf5b4ba59,True
r2,peaceful,228110,328110,0.1111111111111111,0,0,1,True,1,0,1,0,0.3039836883544922,0.5812644958496094,ec25e89010964176df1a58aa9baa3eb743d37c25be277e3573b699e9e376817d,True
r2,peaceful,228111,328111,0.0,0,0,0,True,0,1,1,29,0.43892860412597656,0.5519390106201172,23e2301e1af117eeac6adf749c2bd31641de968ac59f9066c2f7f3fd2bbf283a,True
r2,peaceful,228112,328112,0.0,0,0,0,True,0,1,1,0,0.27590990066528315,0.6797313690185547,e3ec75cdf7cbf197112d355214d14dbbf4f694b936db44efa577cec9b72e5f5d,True
r2,peaceful,228113,328113,0.0,0,0,0,True,0,1,1,1,0.4580497741699218,0.6318092346191406,8493de4ee07f5f9f5a076a003262fc7c6be0d4a69aae51cc44b8f52901eb21c4,True
r2,peaceful,228114,328114,0.4444444444444444,0,0,4,True,1,0,1,4,0.6272912025451658,0.7128715515136719,ddcf0baf18fb0db36af96933d1815dc2b6188bd653b48921bcab2b38af078b5a,True
r2,peaceful,228115,328115,0.2222222222222222,0,0,2,True,1,0,1,4,0.6800651550292968,1.2128353118896484,5a489b57de286929c6ccb710647714321be56988661048a046aeabf0c203fbc8,True
r2,peaceful,228116,328116,0.1111111111111111,0,0,1,True,1,0,1,1,0.8093357086181626,1.5151500701904297,08e22bef94b2b9e39cbf685f2b4e42f3140326b6bb2a9d0c7f981dfd6cd05554,True
r2,peaceful,228117,328117,0.2222222222222222,0,0,2,True,1,0,1,1,0.535666942596435,0.9272098541259766,15dbefaf4f9179b832fa6ec20b1c656b159c9c452f2b7bfdfcbd42636d5202ae,True
r2,peaceful,228118,328118,0.0,0,0,0,True,0,1,1,0,0.7553696632385252,1.1119842529296875,456c4958e0bc3833e1bda22e3d4ff2f42dbeb19866a82c5226bbb665836477a9,True
r2,peaceful,228119,328119,0.0,0,0,0,True,0,1,1,0,0.3471016883850096,0.6151199340820312,265119014efa62ca6984a1f49e4cd6893feb465cc7abf3f8663367ff04f27bb2,True
r2,peaceful,228120,328120,0.3333333333333333,0,1,3,False,1,0,1,8,0.5984306335449219,0.8530616760253906,d8be01a2eccb940d97bf5243aa07d3b42129001862c0ee9481727682f5b4ba6f,False
r2,classic,228301,328301,0.3333333333333333,0,0,3,True,,,,49,0.166940689086914,0.32901763916015625,e9b0af912776f1fa1e79f29b0ecca461aa2dc878a0cd092e7a1999528fd0e652,True
r2,classic,228302,328302,0.1111111111111111,0,0,1,True,,,,2,0.317108631134033,0.74005126953125,94af38731d650179bad541a99648bdba183b325a81c12e95437564f26f213017,True
r2,classic,228303,328303,0.0,0,0,0,True,,,,0,0.17690658569335938,0.37598609924316406,5a027bc7b06c9f3b33692b1a34370cb56ec56e9ac80bf609d575d0b5cf8815e2,True
r2,classic,228304,328304,0.1111111111111111,0,0,1,True,,,,1,0.18578767776489252,0.40984153747558594,316c58f6855516507bc0e8e348a511dda0b499cd38fdf369368b040c3e22b52e,True
r2,classic,228305,328305,0.2222222222222222,0,0,2,True,,,,3,0.1759648323059082,0.3218650817871094,61663fbccd7b815d1b9c8614a77ce57672dffa8296dcda62abb32dee2f5a5223,True
r2,classic,228306,328306,0.1111111111111111,0,0,1,True,,,,2,0.16690492630004883,0.33402442932128906,903bf28d474a40d9eb93785212cf581655d907c656a57eb0394ebd8f58efbcf9,True
r2,classic,228307,328307,0.0,0,0,0,True,,,,16,0.16999244689941406,0.34689903259277344,baab8d3de348d7428a73a0fdeb55680fe646f8f050d8966dc470128bb21bf820,True
r2,classic,228308,328308,0.2222222222222222,0,0,2,True,,,,43,0.1672744750976561,0.3368854522705078,e9b5099df8268f628adaf017baab8b1d1533ceba8bb7535b3853f4b0b4762b76,True
r2,classic,228309,328309,0.1111111111111111,0,0,1,True,,,,2,0.15997886657714844,0.3910064697265625,b35930a6b8555a3149c76239deb2d0eba0a21b2585655f3aba58be06c39d5b59,True
r2,classic,228310,328310,0.3333333333333333,0,0,3,True,,,,0,0.22200345993041967,0.35500526428222656,ade69c6b8967945e44e577cf5312e98c3ec2982d9514efdbeb0771b5bab3ca38,True
r2,classic,228311,328311,0.3333333333333333,0,0,3,True,,,,13,0.20503997802734375,0.35119056701660156,127dc998c0993d20653fcae513d23ca28cf979c849ed1f90c4a3892c9f75e313,True
r2,classic,228312,328312,0.3333333333333333,0,0,3,True,,,,2,0.17925500869750957,0.3199577331542969,e62c28111dbb2e04929c4b763e12bd47bbdd9aa165e0717ecb79ec9b2f0f9e0f,True
r2,classic,228313,328313,0.0,0,0,0,True,,,,0,0.1590251922607422,0.3597736358642578,25dfca7a00d494b25e0f1b8a2c085379c35bc9247f4f8934368b08208668f8f4,True
r2,classic,228314,328314,0.0,0,0,0,True,,,,0,0.1621246337890625,0.3421306610107422,e47adc2287b6b624ae748cba3a297f294eb46058d64c8ac02c8cfd26e803fb65,True
r2,classic,228315,328315,0.1111111111111111,0,0,1,True,,,,0,0.15783309936523438,0.3819465637207031,50961d18241ce5ce14e9325587484971c59dc911e55e129e53eb567b70d33c91,True
r2,classic,228316,328316,0.1111111111111111,0,0,1,True,,,,0,0.16407966613769526,0.33593177795410156,be0c2be57fd857b420e35e608ead47b60a1afb3cd8c2c4bc1a16e63515368618,True
r2,classic,228317,328317,0.0,0,0,0,True,,,,0,0.1321673393249511,0.3631114959716797,7e6ee651244e884390171e4478421d4f10e9fb869c19cd8a592d9875e5260044,True
r2,classic,228318,328318,0.1111111111111111,0,0,1,True,,,,1,0.1587986946105957,0.3838539123535156,4c12421a9a2ffa6cf2fcfa8ea2f44891372122a83e9f1099e54ed2a28a4fc8a1,True
r2,classic,228319,328319,0.2222222222222222,0,0,2,True,,,,52,0.16710758209228496,0.42510032653808594,7c3c0c6085d9cc06d2675e461d9505d0def5ca423726f86de644f24cb42ab5e9,True
r2,classic,228320,328320,0.0,0,0,0,True,,,,0,0.15997886657714844,0.3521442413330078,25dfca7a00d494b25e0f1b8a2c085379c35bc9247f4f8934368b08208668f8f4,True
r2,coin-heaven,228401,328401,1.0,0,0,50,True,,,,0,0.18286705017089808,0.2970695495605469,dabd49032bd36083229a248dd885fa15e295276441c811692577ee705fb19620,True
r2,coin-heaven,228402,328402,1.0,0,0,50,True,,,,0,0.22304058074951175,0.2968311309814453,f8058785096a78cf22ec63e3b90422f5652d4a778d26968aa5801e56a897dee7,True
r2,coin-heaven,228403,328403,1.0,0,0,50,True,,,,0,0.27376413345336886,0.37479400634765625,727361e1fd3271789b18bb4799b2a99e6bfe03c78f8e3744419be366c3c37a65,True
r2,coin-heaven,228404,328404,1.0,0,0,50,True,,,,0,0.2753734588623046,0.3619194030761719,d328abea43fd04d39edcefe43cf3d60a2a1fcfc65b1f7b444751fd90965e5f34,True
r2,coin-heaven,228405,328405,1.0,0,0,50,True,,,,0,0.20450353622436523,0.28514862060546875,5fb7e2223248a60f4170d490c016dc351ff21ab3486f902622b3ed9288853cc6,True
r2,coin-heaven,228406,328406,1.0,0,0,50,True,,,,0,0.1399517059326172,0.263214111328125,71e547683114cfa42a142ad216e3cb292c5beb36515dd1ff313d426b1828d247,True
r2,coin-heaven,228407,328407,1.0,0,0,50,True,,,,0,0.13070106506347656,0.2589225769042969,9e0d35d98461244f039f85c5b4ac96c7b26cbddcddb771f038b6f7fff74fd2aa,True
r2,coin-heaven,228408,328408,1.0,0,0,50,True,,,,0,0.2249479293823241,0.26798248291015625,cfaf0c022961bf2555e8468af3e26ea39844a73a67fd40086467271410c170ce,True
r2,coin-heaven,228409,328409,1.0,0,0,50,True,,,,1,0.2006053924560547,0.23984909057617188,630601516b9b8716cd555f61e554e010514f66a914e493581c6c7664a744d736,True
r2,coin-heaven,228410,328410,1.0,0,0,50,True,,,,0,0.1950979232788086,0.244140625,717619a5036a93c617cb7450a3929f0c57e5b9803cc6ed7120e9e2b0723bc80b,True
r2,coin-heaven,228411,328411,1.0,0,0,50,True,,,,0,0.20515918731689448,0.34618377685546875,b6abac21080467d9632a574383aa8242f54a1dad273416b868b856a779bda3d4,True
r2,coin-heaven,228412,328412,1.0,0,0,50,True,,,,0,0.36697387695312494,0.46062469482421875,af16b7fcc0487cc0ba50ab4e9e88e70217401495d77180f30fb53673d5f7b510,True
r2,coin-heaven,228413,328413,1.0,0,0,50,True,,,,0,0.2370357513427733,0.33402442932128906,92962aef5460899296db1dd2c40bf0a9aa86534b6f84d531c45baebc50d0fc21,True
r2,coin-heaven,228414,328414,1.0,0,0,50,True,,,,0,0.4902839660644529,0.5283355712890625,719ca6b64f554a5d2ef10a6b52bc6086ac1eee7badfedbcb2c20f5f7834f78d4,True
r2,coin-heaven,228415,328415,1.0,0,0,50,True,,,,0,0.3005981445312499,0.4050731658935547,bb4f8a1ad4016551621b68a442b6a076e434d97002ca8d156233c8b1ba37f204,True
r2,coin-heaven,228416,328416,1.0,0,0,50,True,,,,0,0.22026300430297843,0.3681182861328125,99a3821dc0200d637ea6fb6e183cb57a020be5a8dab52fb95da90e505258b287,True
r2,coin-heaven,228417,328417,1.0,0,0,50,True,,,,0,0.3061413764953613,0.4239082336425781,d8b9fa6fec9c6682f9f039fae724701a1eb2baa3db27bd95080142f778675a22,True
r2,coin-heaven,228418,328418,1.0,0,0,50,True,,,,0,0.4798650741577144,0.7588863372802734,1dfbccb31bd0f41a09caea0c3ea38a8b51421c0a7253a302bd2c2909864b242c,True
r2,coin-heaven,228419,328419,1.0,0,0,50,True,,,,0,0.23989677429199197,0.32830238342285156,fd83e3418228a35c93180e9ed99718b088ac7384c907f331c66eba9bb81ebe6f,True
r2,coin-heaven,228420,328420,1.0,0,0,50,True,,,,0,0.44498443603515614,0.5519390106201172,ad3e4db02ca22f6f03f1626c2bbc4201a2805a5b51e124b34f653de4b8c0d429,True
r2,loot-crate,228501,328501,0.24,0,0,12,True,,,,5,0.2763628959655761,0.4379749298095703,d6e1ba1de5a1581dfe2b3e3a4f2198e5901b60b91627172c0ceb75fe3f794017,True
r2,loot-crate,228502,328502,0.28,0,0,14,True,,,,4,0.38448572158813443,1.165151596069336,d8edd02ed2966d7e4142e062bded151de416376fd53580129ef6296ee55522bd,True
r2,loot-crate,228503,328503,0.0,0,0,0,True,,,,26,0.18715858459472656,0.5109310150146484,2f117161784dfc038266d887a5c75ea172a06065f12273b6d62847b9cf2f231e,True
r2,loot-crate,228504,328504,0.54,0,0,27,True,,,,4,0.4029273986816406,0.5509853363037109,015e48b3c83a95ae4736ecc0e6c890f2341c56f08b94752ad5e83b0d5c1fb055,True
r2,loot-crate,228505,328505,0.14,0,0,7,True,,,,0,0.272107124328613,0.47516822814941406,3859f48a09011781c20bff0a64d94ee70cd36a4b4a03cb7e13173ec62aa28a27,True
r2,loot-crate,228506,328506,0.02,0,0,1,True,,,,0,0.3442883491516111,0.6809234619140625,0874fc02f69824f05de5a07aaae4a9c4a8d6bb8aebc7c9fe0d4976b18423243d,True
r2,loot-crate,228507,328507,0.06,0,0,3,True,,,,47,0.2840161323547363,0.5409717559814453,a97ac5b0dfd2aea683b143c432f0cc09f55c4d7ed4025543f56da4a1d4248677,True
r2,loot-crate,228508,328508,0.24,0,0,12,True,,,,2,0.25811195373535145,0.46706199645996094,b1a41dd7b2999853c09ce41c2c2117bc668842914ac4bdc69ba5414996f153e7,True
r2,loot-crate,228509,328509,0.14,0,0,7,True,,,,5,0.24120807647705064,0.45800209045410156,63e0fbcdac70d24e4edad6f4a32630968fe626c3e178981090418ffd48408007,True
r2,loot-crate,228510,328510,0.14,0,0,7,True,,,,3,0.2632975578308105,0.5011558532714844,dc5f37987189d6f235e80ec0c363dbc072cacbc8b558e1d25436c882787446d7,True
r2,loot-crate,228511,328511,0.24,0,0,12,True,,,,8,0.3714084625244139,0.7691383361816406,a939df6a38e26230a762f76cffba0f8efffefa47eb96b3a8c8737a402bb7d66a,True
r2,loot-crate,228512,328512,0.1,0,0,5,True,,,,78,0.22293329238891602,0.43487548828125,796ef83bc6b26a68838c18c74da8f1382c17afe82d35bc2aeea44de5a0bf6ed0,True
r2,loot-crate,228513,328513,0.08,0,0,4,True,,,,0,0.5343079566955564,0.9000301361083984,229dcbefb1c0cd96df966ca2f795208412e1c6da1990d24b9576db0698131892,True
r2,loot-crate,228514,328514,0.08,0,0,4,True,,,,43,0.23698806762695312,0.4761219024658203,ff31728cbc576f6727a7cc905220946e039b48fa309bdf5365720dd1eaddbf78,True
r2,loot-crate,228515,328515,0.28,0,0,14,True,,,,2,0.6483316421508786,1.0290145874023438,a814815163348cb81db466ce675a7b2b75cb920fe32a3a535a36a61a357e63c2,True
r2,loot-crate,228516,328516,0.18,0,0,9,True,,,,4,0.7933378219604489,1.4519691467285156,01d1e433e49ecb86b9abd002518fd3a3371a3fcc337e44dc75f3219bd487d310,True
r2,loot-crate,228517,328517,0.02,0,0,1,True,,,,1,0.2808690071105957,0.5331039428710938,d09a11f7ca79acce9929acdd3c609c953189540921df020a1c3e9d9b289ccb39,True
r2,loot-crate,228518,328518,0.34,0,0,17,True,,,,5,0.5062103271484375,1.21307373046875,7c2049cbea8f33629f3bf3933279662f85442ea18b3ed17271b17a450bfb8ba6,True
r2,loot-crate,228519,328519,0.0,0,0,0,True,,,,0,0.6692528724670408,1.4948844909667969,8e0060887570797b731a15d023251a2f9fec7bc4a6605c823ab6a0130fb40440,True
r2,loot-crate,228520,328520,0.16,0,0,8,True,,,,41,0.7293343544006345,1.1970996856689453,ea001bab35bb307db2b02a881a93d29e08b27bc9264a34ccbb0374a8bf49d51a,True
r3,competitive,228201,328201,0.1111111111111111,0,0,1,True,0,0,3,15,1.0894417762756345,1.628875732421875,5f09c0070d1e008857944b1ac051b852fedbeeeea216e583a32319ab08049682,False
r3,competitive,228202,328202,0.2222222222222222,0,0,2,True,0,0,3,14,0.6572246551513671,1.238107681274414,f2d323326239337ddab2b97e29e6e5f09ed5cecd1322eb3baea707760972b181,False
r3,competitive,228203,328203,0.0,0,1,0,False,0,0,4,4,0.39045810699462896,0.5598068237304688,b4c055f2d619bab3a6f617fd299a7a0c6c7b9559146c89ff8e2f291a3f18fbd6,False
r3,competitive,228204,328204,0.2222222222222222,0,0,2,False,0,0,2,13,0.6010532379150391,0.7088184356689453,9a290fbbf5670c874d422a0b6d610a586445f38162cc009a4fa0b07bddc21454,False
r3,competitive,228205,328205,0.2222222222222222,0,0,2,False,0,0,2,5,0.7380008697509766,1.2960433959960938,80e9684380d59f482d42a47f6f4b5793dbe820144f729d8eee535c24d3fc5c02,False
r3,competitive,228206,328206,0.2222222222222222,1,0,7,False,0,1,1,4,0.7520914077758789,0.8161067962646484,2568ea58939f0332f8a8c598ebc809a2384f066f674c93c250420e5b75114339,False
r3,competitive,228207,328207,0.1111111111111111,0,0,1,True,0,0,2,4,1.487112045288086,1.7910003662109375,d15a66f146bb7e97a58e08499cda63f9d3b1bec48391270bd22917fdc36441f0,False
r3,competitive,228208,328208,0.1111111111111111,0,0,1,False,0,0,4,6,0.6985664367675781,0.7841587066650391,45de0f6a69a80f1659792bf56a674c759478a55676d2d6806be0a4f8cbad7b96,False
r3,competitive,228209,328209,0.2222222222222222,0,1,2,False,0,0,2,6,1.1267304420471191,1.461029052734375,75e3f1644bf39c08900d6b3bd5ca1e13cd2db28bf7340231eca7b630f3b79f0b,False
r3,competitive,228210,328210,0.2222222222222222,0,0,2,True,0,0,3,13,0.70573091506958,2.546072006225586,41ab559b5c1305651e466c7276ae8e211bf857fe55f859db0cb0fea506c50ea1,False
r3,competitive,228211,328211,0.2222222222222222,0,1,2,False,0,0,3,5,1.1940956115722656,1.7461776733398438,7cf45e062c74ca7332ee5e4bcc4d92a8ea91a5b00c74f231a8dcb164564bf36e,False
r3,competitive,228212,328212,0.0,0,1,0,False,0,0,4,4,0.5032777786254883,0.7157325744628906,d4da3b0fc026162ab0ad06440d44ac896b433758b084376c5eea98bb96415ec7,False
r3,competitive,228213,328213,0.3333333333333333,0,0,3,False,0,0,2,0,0.7292628288269043,0.8828639984130859,c1680289b272c5f947662f9a8c993b6c255d4e23a99804895a9141543eaefd42,False
r3,competitive,228214,328214,0.1111111111111111,0,0,1,True,0,0,4,4,0.9622097015380857,1.2569427490234375,c396d1f788f40415df086b36f869af7af87a52ad7871b6be69be479c9dbc3088,False
r3,competitive,228215,328215,0.3333333333333333,0,1,3,False,0,0,2,3,0.8688807487487791,1.1491775512695312,6059c3d42d2c2685972b971f9a42bd9b2df0f32a3782a591d4bab6437169f7b2,False
r3,competitive,228216,328216,0.0,0,1,0,False,0,0,4,2,0.8283853530883776,1.0390281677246094,8cd332b34e240bda0e9f0b326593ef0e82a85da25c0e2ae90cb3507a3c1724d1,False
r3,competitive,228217,328217,0.3333333333333333,0,1,3,False,0,0,2,5,0.6863355636596679,1.2021064758300781,0dbc70cc9ba461a9e39028f9eebb0f27ac4415a561be06affe5ccd4a10829429,False
r3,competitive,228218,328218,0.2222222222222222,0,0,2,False,0,0,3,1,1.081395149230957,1.2202262878417969,f9f1465cc838b222dc5cdb535f24f9b21827ade6381aeef7a6e9f3ec2e2b054d,False
r3,competitive,228219,328219,0.0,0,1,0,False,0,0,3,8,0.8592486381530762,1.207113265991211,8c19815c40aa57f4f977a3c8f7c2415a1cce8d316c968b6a954246d0f0a22303,False
r3,competitive,228220,328220,0.1111111111111111,0,1,1,False,0,0,4,0,1.1904239654541016,4.227161407470703,06d2c5fe5224d3e9110555a682c21c01e2a8561971aefdfeb580665f3fad67b7,False
r3,mixed,228601,328601,0.2222222222222222,0,0,2,True,0,0,2,62,0.500214099884033,0.7181167602539062,4b190ff1022e2d48fe148598838f43f32ef1c36efc9795129381152be6e063c6,False
r3,mixed,228602,328602,0.1111111111111111,0,0,1,True,0,0,3,8,0.47116279602050776,1.6918182373046875,a694411e7be867ed6c908e90f89459ca3a3e5dd46c421426c235023317f8274f,False
r3,mixed,228603,328603,0.0,0,0,0,True,0,0,3,6,0.6677031517028803,1.7693042755126953,5e90db2353ea930d1f2560d229b52599dcf732580954043b53fb73363d4b40fb,False
r3,mixed,228604,328604,0.2222222222222222,0,0,2,True,0,0,2,20,0.5074143409729002,1.6028881072998047,d66de9ad7e52c483dbccd17ce29218edd50dac665722807c9d6926d94a7b44c3,False
r3,mixed,228605,328605,0.4444444444444444,0,1,4,False,0,0,2,7,0.4401087760925293,0.5948543548583984,d4208d5bf98df6344ea373d6dcf6d1aa752d7f3a0dca51464570f82b6b2d593c,False
r3,mixed,228606,328606,0.1111111111111111,0,0,1,True,0,0,3,11,0.5230188369750975,0.8058547973632812,e889f72dad25c6b2abac6a48938977ea04368b0c6b8833e00e8289070e4b64d5,False
r3,mixed,228607,328607,0.2222222222222222,0,0,2,True,0,0,2,9,0.6836056709289546,1.0669231414794922,bc6c112da34bfbc2ee3ea8259382b5d290e825cd404035032961e7c4d45f356f,False
r3,mixed,228608,328608,0.2222222222222222,0,0,2,False,0,0,3,12,1.1419057846069334,1.4955997467041016,c1914c42b389446c5bdb9ab7edb9167508769fc13ac45f06d6058d32b3908b54,False
r3,mixed,228609,328609,0.2222222222222222,0,0,2,False,0,0,3,10,0.7206201553344727,1.9772052764892578,f6a0240674af2d1b3cc8b765a99ae0a2e84ce0e1c5c0a2b16089f99367a61ac4,False
r3,mixed,228610,328610,0.1111111111111111,0,1,1,False,0,0,3,6,0.5459785461425781,0.6101131439208984,4b0d52868ea04d967bbea9ce51af49fc295bf9b739c36f8020d7d1c62c920ead,False
r3,mixed,228611,328611,0.1111111111111111,1,1,6,False,0,0,2,14,0.5761623382568358,0.8161067962646484,e62745d36ab2a035c9eeba7b8918d7a215f22abf87de467555fea9f4f57390b0,False
r3,mixed,228612,328612,0.1111111111111111,0,1,1,False,0,0,2,11,0.5571842193603513,0.7290840148925781,a34e2120b0f248e98a6e2d4c1023e4ca319901e887250fc3d0e98ad1a609f2dd,False
r3,mixed,228613,328613,0.2222222222222222,0,0,2,False,0,0,3,10,0.8981704711914061,1.043081283569336,aa5b025e6723371d0430d99879d99ef70030123a9eb71f69cd42b5520c9aeed1,False
r3,mixed,228614,328614,0.2222222222222222,0,0,2,True,1,0,1,3,0.731241703033447,1.129150390625,3a7054112d3fb3c58b2efdb42bff200a69ac4c05cb89732752840182ab9777dd,False
r3,mixed,228615,328615,0.3333333333333333,0,0,3,True,0,0,2,6,1.046895980834961,1.3027191162109375,807f65627c26ba1778941ffb2e979615df501911f20a081253a78cbb7d59dc74,False
r3,mixed,228616,328616,0.5555555555555556,0,0,5,True,1,0,1,8,0.89360475540161,1.474142074584961,67691ce7cd96ae2f58d1fbae7c988d6bc7406367dc8a6ee34ffcf8e3b1b62ea3,False
r3,mixed,228617,328617,0.0,0,0,0,True,0,0,3,7,1.0070085525512693,1.6040802001953125,8cb291f6bfce4951884d7daebb7c34c235a211d4d98309c19077590d58be165a,False
r3,mixed,228618,328618,0.1111111111111111,2,1,11,False,1,0,1,8,0.3719329833984375,0.4458427429199219,345b7d254662f36cd3621e1ba7bc8f9d3529c0d0b825dd82c140e23e0974e381,False
r3,mixed,228619,328619,0.3333333333333333,1,0,8,True,1,0,1,20,1.5504479408264158,2.05230712890625,e1868789322fd8eec487ee0c903ffbf7a70ff7acf09d5992b8105c83d7e67f4e,False
r3,mixed,228620,328620,0.1111111111111111,0,1,1,False,0,0,3,2,0.5066871643066406,0.5359649658203125,5b4588ac4dfe7718484efd8f7231222d0dfe8feb9119b5a8d6f5684e2be9e2cc,False
r3,peaceful,228101,328101,0.1111111111111111,0,0,1,True,1,0,1,47,0.8563280105590817,2.4192333221435547,5a8b888296a609336b387709e12c9ebca94674b3ff41ac45f279067a1103dbd8,True
r3,peaceful,228102,328102,0.1111111111111111,0,0,1,True,1,0,1,2,0.8655905723571772,1.4297962188720703,ed308cf659414e1ac7006033685a5a16e3fcfa4daa62747b2ae4edb1c128576d,True
r3,peaceful,228103,328103,0.0,0,0,0,True,0,1,1,4,0.7303833961486813,1.3670921325683594,95bc175c16c502e84bf75a6d5c212481c61bf7d6ff40c51a07f73a51c78a0719,True
r3,peaceful,228104,328104,0.3333333333333333,0,0,3,True,1,0,1,7,1.2506127357482906,3.2668113708496094,dcec50b3fcaadac54671dbb6b348ffc265bf0cf6c727ba854c230d2c30f04fa5,True
r3,peaceful,228105,328105,0.1111111111111111,0,0,1,True,1,0,1,0,1.001179218292236,3.871917724609375,eb24a4eb3d82106de4d8f73c11adb17647965e8feb4349273015bb325591aa30,True
r3,peaceful,228106,328106,0.0,0,0,0,True,0,1,1,1,1.0934829711914051,1.7960071563720703,5167473727e3fcb8ef017efdedaf603dfd5c57d9019af4926b078bd480e77654,True
r3,peaceful,228107,328107,0.4444444444444444,0,0,4,True,1,0,1,2,1.5034914016723628,2.329111099243164,5d0cfabb546be16a348f683f60ba92a3121d7de918ea37141c918784d6f8416d,True
r3,peaceful,228108,328108,0.5555555555555556,0,0,5,True,1,0,1,50,1.9616842269897419,11.574029922485352,53c8eb669062658bef07f1f7460b4de645cdc921834d719019c671f582a05f6c,True
r3,peaceful,228109,328109,0.1111111111111111,0,0,1,True,1,0,1,2,1.305997371673583,3.123044967651367,6c735437f1108d99aca400b28dcae470f4c40a50dd04cb58a128c22bdd139286,True
r3,peaceful,228110,328110,0.0,0,0,0,True,0,1,1,2,0.8904576301574705,1.5177726745605469,a08cdfdd213c8b936cf48fd7c062c0165c42a3fee59548d29316fc56fc056999,True
r3,peaceful,228111,328111,0.3333333333333333,1,0,8,True,1,0,1,7,1.0094642639160154,2.974987030029297,1b0d637d41932b5969388b4438c6db8340e9999d002ad749dc7925c5cc6f4bdb,False
r3,peaceful,228112,328112,0.1111111111111111,0,0,1,True,1,0,1,0,0.9825468063354488,1.9621849060058594,e18008603b70654289474b7adceac7265d1dd44b9484562afef88151c4cf2b41,True
r3,peaceful,228113,328113,0.2222222222222222,0,0,2,True,1,0,1,2,1.4436960220336905,2.2699832916259766,b11e71e0f4268488aa1653200a299c717b012a2611c5d51322e1262e33bc2f19,True
