schema_version,round,agent,mode,episode_steps,survival_steps,score,coins_collected,initially_available_coins,coins_found,crates_destroyed,bombs_dropped,useful_bombs,self_kills,invalid_actions,attempted_actions,invalid_action_rate,survived,termination_reason,executed_action_sequence_sha256,action_up,action_right,action_down,action_left,action_wait,action_bomb,action_unknown,decision_time_median_ms,decision_time_p95_ms,decision_time_max_ms,shaped_reward,epsilon,q_table_size,total_state_visits,mean_visits_per_state,singleton_state_fraction,evaluation_decisions,evaluation_unseen_decisions,evaluation_unseen_state_rate,replay_size,update_count,mean_loss,mean_abs_td_error,target_synchronizations,episode_target_synchronizations,opponents_eliminated,opponent_count,score_margin,first_place,tied_first,arm,replica,suite,world_seed,agent_seed,artifact_sha256
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,12,7,9,7,86,43,,0,0,400,0.0,True,step_limit,6ddb0a8c2f329f61628777d18cb081ce8c9fe6b27a2ec0552e9225ad927db5f7,96,46,107,44,64,43,0,2.712130546569824,9.848153591156006,10.725259780883789,,,,,,,,,,,,,,,,1,1,12.0,1,0,control,r5,classic-peaceful-repeat,1501137,2501137,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,0,0,9,1,17,6,,0,0,400,0.0,True,step_limit,0fcfce6db60926418fbd727d047d3804eba08bdcb9af661ca2bdbceaab6caea2,184,4,190,4,12,6,0,2.348780632019043,2.665102481842041,3.656148910522461,,,,,,,,,,,,,,,,0,1,0.0,0,1,control,r5,classic-peaceful-repeat,1501138,2501138,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,14,9,9,9,102,55,,0,0,400,0.0,True,step_limit,14ff78c35210cc59f7e20f2683dbcef8a51c6da764fcc94bbf9e730980f83c73,61,51,73,65,95,55,0,3.0863285064697266,8.127343654632565,10.41412353515625,,,,,,,,,,,,,,,,1,1,14.0,1,0,control,r5,classic-peaceful-repeat,1501139,2501139,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,4,4,9,5,24,8,,0,0,400,0.0,True,step_limit,8a2428de597442f84577b9a6544944c58284e735e9c15c759610c5a47363a82a,175,14,173,18,12,8,0,3.9942264556884766,6.526732444763184,7.377386093139648,,,,,,,,,,,,,,,,0,1,4.0,1,0,control,r5,classic-peaceful-repeat,1501140,2501140,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,7,7,9,7,96,33,,0,0,400,0.0,True,step_limit,60b86de08413442f60962a850e4863cf8d2d331ee6127854535aac2388f8e799,119,29,132,41,46,33,0,3.4656524658203125,8.237087726593018,9.207725524902344,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-primary,1501201,2501201,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,3,3,9,3,46,19,,0,0,400,0.0,True,step_limit,b458aadd8cc0fe51fbd72987fe3c779384ebd6dcc2871960fd73e41186d3c968,156,21,154,19,31,19,0,4.554867744445801,8.236312866210938,9.50002670288086,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-primary,1501202,2501202,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,8,8,9,8,99,52,,0,0,400,0.0,True,step_limit,a8c81b46f043dc4e7c2567170a963aa758ddf7611292497dc8da797a42a26828,67,56,81,65,79,52,0,3.2422542572021484,8.72819423675537,11.255979537963867,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-primary,1501203,2501203,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,3,3,9,3,40,19,,0,0,400,0.0,True,step_limit,81bec70836e22224ef9cf3a172719e8b83cda23173ce75cb80a352a11d07c5fa,149,17,162,19,34,19,0,4.370927810668945,7.656824588775635,8.579015731811523,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-primary,1501204,2501204,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,8,8,9,8,96,43,,0,0,400,0.0,True,step_limit,e309a8dd79688cf011c52a9086b5d093b848f342ed763222688a816ce80ae00a,94,37,107,49,70,43,0,3.299593925476074,6.997299194335937,11.313199996948242,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-primary,1501205,2501205,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,2,2,9,2,12,6,,0,0,400,0.0,True,step_limit,93ef6d5fd5dfeca1e71ed1af76d54220bc0be3769ee65af1b7b7024eee3c6842,182,9,181,9,13,6,0,2.403736114501953,3.141617774963379,3.662586212158203,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-primary,1501206,2501206,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,6,6,9,6,108,53,,0,0,400,0.0,True,step_limit,75a8f838f2c1887aee81b0d1ae1d3bc631c53b6b612deb3c39405731cc670e9d,68,51,72,63,93,53,0,3.2035112380981445,8.017039299011223,11.224746704101562,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-primary,1501207,2501207,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,5,5,9,5,86,46,,0,0,400,0.0,True,step_limit,92057efe09ea1259569b32bcce8fb3673f7d1d7c43c26ab633b654d86a62bb12,95,44,87,54,74,46,0,3.498554229736328,10.356009006500244,11.604785919189453,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-primary,1501208,2501208,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,1,1,9,2,27,15,,0,0,400,0.0,True,step_limit,68d2641be481df97cc50625796597180173dfc6f593eaba7b543e8db9839401d,161,25,159,21,19,15,0,4.464507102966309,7.4333786964416495,8.522510528564453,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-primary,1501209,2501209,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,1,1,9,1,50,24,,0,0,400,0.0,True,step_limit,52643faea8807575992b51adcc318f24bf85c752e71e33fc97c40967772a00f6,136,28,149,26,37,24,0,4.455924034118652,5.788075923919677,9.340047836303711,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-primary,1501210,2501210,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,7,7,9,8,93,52,,0,0,400,0.0,True,step_limit,8599d1a5b441a89e21161ba214314ea417b5e2378d683151e39d6ddfcfeecb4d,79,51,73,64,81,52,0,3.279447555541992,8.277261257171626,10.338783264160156,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-primary,1501211,2501211,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,5,5,9,5,82,32,,0,0,400,0.0,True,step_limit,4455712031e0e0b8681a702efe1b08d07da3610003f0441f51e3620f683ebe6e,121,24,135,36,52,32,0,4.321932792663574,5.436825752258297,9.006023406982422,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-primary,1501212,2501212,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,5,5,9,5,66,25,,0,0,400,0.0,True,step_limit,3a699049d5e6690619153e990fdc421dff61277bc6a0499a574783b25fd32271,134,28,147,26,40,25,0,4.291296005249023,5.568122863769528,10.633230209350586,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-primary,1501213,2501213,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,6,6,9,6,59,36,,0,0,400,0.0,True,step_limit,995bae62b30ba7df9aec8564e19dd68a791f0b738fb8559f28f827561425d9d2,113,50,112,38,51,36,0,3.139495849609375,7.186019420623777,8.421659469604492,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-primary,1501214,2501214,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,7,7,9,7,91,37,,0,0,400,0.0,True,step_limit,36d6a578d1eae9e35f82289c0a73023e0a59df79cea292861e1aa73001db1311,102,44,114,54,49,37,0,3.557443618774414,9.314608573913574,10.825872421264648,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-primary,1501215,2501215,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,7,7,9,7,52,26,,0,0,400,0.0,True,step_limit,b99dd3b0b5b8a2f68cc12d409c044aa58c471eea4fced68eabe04a3638ca513a,136,31,135,27,45,26,0,5.424857139587402,9.94662046432495,11.269569396972656,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-primary,1501216,2501216,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,4,4,9,4,72,40,,0,0,400,0.0,True,step_limit,7f782b9cd4c041dccf7ec8e5afe0c4e72ce88be3a441f27e06efb4f8c2d7b3af,118,43,110,41,48,40,0,3.7096738815307617,9.647190570831299,10.76197624206543,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-primary,1501217,2501217,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,1,1,9,1,44,27,,0,0,400,0.0,True,step_limit,710ec3ed169c15cd9e88292f75865a172bc4933178341ccd57c24989e6a52798,144,28,138,26,37,27,0,5.523204803466797,8.434903621673584,9.435892105102539,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-primary,1501218,2501218,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,8,8,9,8,98,52,,0,0,400,0.0,True,step_limit,f29bb75fc30a03016d9f22996dbdee6e21bee3683c731113afa548456b586e3c,70,54,82,66,76,52,0,2.683877944946289,7.958221435546864,12.859582901000977,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-primary,1501219,2501219,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,5,5,9,5,56,28,,0,0,400,0.0,True,step_limit,c830cfa9996c359dbb2f09fa40861764ed74973f0c44396888c942ed643de469,129,27,126,35,55,28,0,5.622267723083496,9.947168827056885,11.05642318725586,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-primary,1501220,2501220,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,1,1,9,1,16,8,,0,0,400,0.0,True,step_limit,c80f48f6d5cab2c9cd2f8d81b1b8abd2b6b9829d5499c06a55c95ea8b8732301,181,11,182,9,9,8,0,3.2584667205810547,3.960025310516357,4.610538482666016,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-primary,1501221,2501221,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,6,6,9,6,82,36,,0,0,400,0.0,True,step_limit,88215f1b8d2a0e76f43d45f1ffc9cc1e1f19bcb3c1fb8323960d4febb23368d4,58,94,52,106,54,36,0,3.6084651947021484,10.267198085784912,12.04371452331543,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-primary,1501222,2501222,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,112,112,3,3,9,4,33,15,,1,0,112,0.0,False,killed,b3edab4a4fb067f35b04ded53ca1a3f90f7a9fafe57daa5df909b1b1b3bc842c,23,15,26,15,18,15,0,2.2869110107421875,4.83732223510742,6.9446563720703125,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-primary,1501223,2501223,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,2,2,9,2,21,11,,0,0,400,0.0,True,step_limit,e17037aa179925f8873b809ec39705ec05baf9084cfccacb9f76d00d6e2aa18b,175,12,174,10,18,11,0,4.055619239807129,6.7072153091430655,7.753610610961914,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-primary,1501224,2501224,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,3,3,9,4,35,16,,0,0,400,0.0,True,step_limit,f11f7bfcc359391a1d5647441c069e9a79a941e9d1b4a2f04ad3472d59a71b15,157,17,168,17,25,16,0,2.6952028274536133,3.9722561836242676,7.716655731201172,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-primary,1501225,2501225,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,2,2,9,2,21,11,,0,0,400,0.0,True,step_limit,6ed0021f36a92edfc81be57bfdf33007c2eefb9e9982dc9a9dc157f7bf3db0fb,172,17,171,15,14,11,0,3.6687850952148438,4.2378664016723615,5.855083465576172,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-primary,1501226,2501226,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,2,2,9,3,29,12,,0,0,400,0.0,True,step_limit,c89bf8d80cc6188e3f65f2d6b60726fccbe96ab090fc2c01978a8a729bbba25f,175,13,172,11,17,12,0,4.830121994018555,7.669949531555175,8.602380752563477,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-primary,1501227,2501227,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,5,5,9,5,87,54,,0,0,400,0.0,True,step_limit,2a5d23c7f3788ab910c3849b485eee3e0316350e2de18adca9f11cca16086d0c,79,51,72,61,83,54,0,3.4275054931640625,8.19600820541381,10.137796401977539,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-primary,1501228,2501228,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,7,7,9,7,101,42,,0,0,400,0.0,True,step_limit,86404af6abfb5970fd9118b4fe25b03a287ecc36fb159b327e2656582bb45313,88,41,102,53,74,42,0,3.1980276107788086,7.054638862609859,10.136842727661133,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-primary,1501229,2501229,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,5,5,9,5,55,51,,0,0,400,0.0,True,step_limit,a93edcf738e35a1adf6f2716bceb8f1a49522cbac8ca9b15b48c88ab55c02c56,86,51,97,51,64,51,0,3.198862075805664,7.541453838348388,9.268999099731445,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-primary,1501230,2501230,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,6,6,9,6,85,43,,0,0,400,0.0,True,step_limit,86fd510d7006d48820502152067b297c8cc0598caf24c7dece8ae23a4521ce49,63,74,67,86,67,43,0,3.1424760818481445,9.473478794097899,11.545896530151367,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-primary,1501231,2501231,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,0,0,9,1,30,13,,0,0,400,0.0,True,step_limit,c60823927292c449c1be3102f525018cb384db11d21566e4623645e8bfecc073,169,12,177,10,19,13,0,3.732919692993164,6.630516052246094,11.255979537963867,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-primary,1501232,2501232,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,4,4,9,4,76,51,,0,0,400,0.0,True,step_limit,55c0bdcbaff3a3b7a33741ba61c8cc1d4169e24f8851cd0f9a68b370587c97a5,78,57,70,67,77,51,0,2.910017967224121,6.8313479423522905,9.548425674438477,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-primary,1501233,2501233,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,5,5,9,5,48,22,,0,0,400,0.0,True,step_limit,7e3c6195c347c4bdda40f4a127c2097ba56195b87ab416ad3f256788a80636ac,145,20,143,32,38,22,0,4.52423095703125,7.881259918212891,8.92329216003418,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-primary,1501234,2501234,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,7,7,9,7,89,34,,0,0,400,0.0,True,step_limit,f2693bc56e55971a8464864c8f8b4f7c3be6f654a8a86da5336eb8e8e137aecd,49,99,57,111,50,34,0,4.0138959884643555,9.63817834854126,10.759830474853516,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-primary,1501235,2501235,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,1,1,9,2,9,3,,0,0,400,0.0,True,step_limit,08ed64a7ca1da11fc6ef3262ab4a028ed4a117a507ddd9afd23f9835c1942827,5,4,5,1,382,3,0,1.4200210571289062,1.5383362770080566,2.0945072174072266,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-primary,1501236,2501236,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,8,8,9,8,103,35,,0,0,400,0.0,True,step_limit,7375f0f80df0d0a837ab3b68face97a1dced6abf48eb3308e4e2e6820f930ed1,107,34,120,46,58,35,0,3.831148147583008,8.562684059143066,9.75179672241211,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-primary,1501237,2501237,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,1,1,9,2,32,13,,0,0,400,0.0,True,step_limit,acebb0d20c50a3dedc6cce1940c3dccd412abb9d38b76ea486f573e5bd60a6dd,164,15,170,13,25,13,0,4.503488540649414,8.340239524841309,9.178400039672852,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-primary,1501238,2501238,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,6,6,9,7,74,28,,0,0,400,0.0,True,step_limit,3607bca1259450c631ecc43ac614a7b11e54ce682e0d6ededbd3f478cc2b46b6,126,29,131,41,45,28,0,5.4912567138671875,8.953499794006348,10.113716125488281,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-primary,1501239,2501239,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,5,5,9,5,61,29,,0,0,400,0.0,True,step_limit,294d99fb78844dad20536edea570db9e5a6afea3d4dcd292bfb876e20cbdb1d5,130,29,127,41,44,29,0,5.129218101501465,8.357477188110352,9.511709213256836,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-primary,1501240,2501240,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,7,7,9,7,96,33,,0,0,400,0.0,True,step_limit,60b86de08413442f60962a850e4863cf8d2d331ee6127854535aac2388f8e799,119,29,132,41,46,33,0,3.433704376220703,8.234095573425293,9.446859359741211,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-repeat,1501201,2501201,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,3,3,9,3,46,19,,0,0,400,0.0,True,step_limit,b458aadd8cc0fe51fbd72987fe3c779384ebd6dcc2871960fd73e41186d3c968,156,21,154,19,31,19,0,4.482388496398926,8.081459999084473,9.534120559692383,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-repeat,1501202,2501202,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,8,8,9,8,99,52,,0,0,400,0.0,True,step_limit,a8c81b46f043dc4e7c2567170a963aa758ddf7611292497dc8da797a42a26828,67,56,81,65,79,52,0,3.2782554626464844,8.641481399536131,11.310815811157227,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-repeat,1501203,2501203,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,3,3,9,3,40,19,,0,0,400,0.0,True,step_limit,81bec70836e22224ef9cf3a172719e8b83cda23173ce75cb80a352a11d07c5fa,149,17,162,19,34,19,0,4.337668418884277,7.616603374481201,8.632421493530273,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-repeat,1501204,2501204,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,8,8,9,8,96,43,,0,0,400,0.0,True,step_limit,e309a8dd79688cf011c52a9086b5d093b848f342ed763222688a816ce80ae00a,94,37,107,49,70,43,0,3.297567367553711,6.805264949798577,11.218070983886719,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-repeat,1501205,2501205,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,2,2,9,2,12,6,,0,0,400,0.0,True,step_limit,93ef6d5fd5dfeca1e71ed1af76d54220bc0be3769ee65af1b7b7024eee3c6842,182,9,181,9,13,6,0,2.4156570434570312,3.1315088272094727,3.816843032836914,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-repeat,1501206,2501206,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,6,6,9,6,108,53,,0,0,400,0.0,True,step_limit,75a8f838f2c1887aee81b0d1ae1d3bc631c53b6b612deb3c39405731cc670e9d,68,51,72,63,93,53,0,3.0968189239501953,7.844662666320791,10.100603103637695,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-repeat,1501207,2501207,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,5,5,9,5,86,46,,0,0,400,0.0,True,step_limit,92057efe09ea1259569b32bcce8fb3673f7d1d7c43c26ab633b654d86a62bb12,95,44,87,54,74,46,0,3.5184621810913086,10.417592525482178,11.604785919189453,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-repeat,1501208,2501208,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,1,1,9,2,27,15,,0,0,400,0.0,True,step_limit,68d2641be481df97cc50625796597180173dfc6f593eaba7b543e8db9839401d,161,25,159,21,19,15,0,4.437923431396484,7.360947132110595,8.68535041809082,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-repeat,1501209,2501209,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,1,1,9,1,50,24,,0,0,400,0.0,True,step_limit,52643faea8807575992b51adcc318f24bf85c752e71e33fc97c40967772a00f6,136,28,149,26,37,24,0,4.475593566894531,5.697011947631836,9.273529052734375,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-repeat,1501210,2501210,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,7,7,9,8,93,52,,0,0,400,0.0,True,step_limit,8599d1a5b441a89e21161ba214314ea417b5e2378d683151e39d6ddfcfeecb4d,79,51,73,64,81,52,0,3.3069849014282227,8.312535285949705,10.42795181274414,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-repeat,1501211,2501211,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,5,5,9,5,82,32,,0,0,400,0.0,True,step_limit,4455712031e0e0b8681a702efe1b08d07da3610003f0441f51e3620f683ebe6e,121,24,135,36,52,32,0,4.408121109008789,5.653309822082519,9.07588005065918,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-repeat,1501212,2501212,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
1,1,_run_plan_84bcbc7e0c_5eb242aeb6,evaluation,400,400,5,5,9,5,66,25,,0,0,400,0.0,True,step_limit,3a699049d5e6690619153e990fdc421dff61277bc6a0499a574783b25fd32271,134,28,147,26,40,25,0,4.301190376281738,5.58391809463501,10.291576385498047,,,,,,,,,,,,,,,,0,0,,,,control,r5,classic-retention-repeat,1501213,2501213,10f507a211caa9b5da3e8f7b8b7d02ec653541b29898e95b550e2cb0dcd8844a
