scenario,phase,world_seed,agent_seed,coins_collected,initially_available_coins,collection_fraction,self_kills,action_bomb,invalid_actions,termination_reason,executed_action_sequence_sha256
loot-crate,primary,183471,283471,5,50,0.1,0,53,44,step_limit,3c87c06dd7abb16e2707148d0c6144417c6841619d22f15bcf598ebfdb956422
loot-crate,primary,183472,283472,15,50,0.3,0,55,5,step_limit,459033207748172571023e0da45f04f09146d3619b1c7a78811abf2686bcc3a3
loot-crate,primary,183473,283473,36,50,0.72,0,62,9,step_limit,de92b4567341283936f13cecb3ad659342958545e2b4757db289660224c667fa
loot-crate,primary,183474,283474,35,50,0.7,0,64,12,step_limit,cbe1558a5e2d8f4e9ccd1903236964656badc97b14d6a98d129f60d01cd82a45
loot-crate,primary,183475,283475,0,50,0.0,0,5,1,step_limit,8f9422295b9ba8fa1c200863ae3f96a7e6c39b334b2b29a262f8ae6806b3d8ff
loot-crate,primary,183476,283476,16,50,0.32,1,34,9,killed,c13a2712b94a4a312e9704903f7525fffc03159ca1420d844dba7fec03d811cf
loot-crate,primary,183477,283477,25,50,0.5,0,62,16,step_limit,d4c34f3d37bfcaa6faecd4c7e215e6e7c92f462683a3e80786be98adcbcece9d
loot-crate,primary,183478,283478,3,50,0.06,1,8,2,killed,950ddb9ceb7474aa30e46aa0491a2615a90f12c034e536bf9fc1fab96b903b2b
loot-crate,primary,183479,283479,8,50,0.16,0,54,43,step_limit,5a5e05fc0df622b2fd572d82e444e04edf6988d567d917cdb595f1674e070be9
loot-crate,primary,183480,283480,19,50,0.38,0,62,11,step_limit,d99185e6150dd7441c18c9c61da054cc7cad72b5fc4ca151393aaed2bf5b6162
loot-crate,primary,183481,283481,31,50,0.62,0,60,15,step_limit,4e6502b531647b49b073e559e86b754eda594f03be3976f7340709162fa7d33e
loot-crate,primary,183482,283482,8,50,0.16,0,58,1,step_limit,9c4e6f3a538214ac2e1deee84295d902a7b19c57cc36b5bd3f9d4d2a1a4055ae
loot-crate,primary,183483,283483,33,50,0.66,0,62,21,step_limit,1788a21578c43dc3f6d049ba0e34a04d9f065ef02fa5b339477ea856642c8202
loot-crate,primary,183484,283484,11,50,0.22,0,22,2,step_limit,c35c47a1699d4fbf528d2572c46b9cbe6106fd817de73d195a737da1a4394619
loot-crate,primary,183485,283485,8,50,0.16,0,55,8,step_limit,571b9a755746a3f1e8acd1b2cd3c2336d752df26d1e66da3f199a6f4065e0c72
loot-crate,primary,183486,283486,21,50,0.42,0,58,19,step_limit,b2f3f4cb0bcaa75e4b6ed857360351510790f1d372e575762b34857165bcfe43
loot-crate,primary,183487,283487,1,50,0.02,1,5,1,killed,4031f241cb68eba876eda65290163625b9de1acdf20480f0070e174cdec6c0e6
loot-crate,primary,183488,283488,7,50,0.14,0,24,15,step_limit,2e40fe5fa7433b49daa7e71ac3f3cf9f4b4626413c6cbf15ce5f543e0b3c05aa
loot-crate,primary,183489,283489,18,50,0.36,0,61,12,step_limit,c24ee145aed1cdcc4c7e11637f9c686d259e7f1ce43e7cbddaa064f7f50c5901
loot-crate,primary,183490,283490,5,50,0.1,0,47,0,step_limit,aacd7107ac45b1f48cbf442d860c30f21ec4376262f9d2f63f19106d09705cf5
loot-crate,primary,183491,283491,17,50,0.34,0,59,6,step_limit,70bdb81ebbe281d09b0cfce2dc558c230c69a47ca6ea21f5b894c23a139f6f5d
loot-crate,primary,183492,283492,34,50,0.68,0,64,20,step_limit,117cf357e0cf02f325c30a4b2b3f6f3240ee790d76e1677cb6073119baba3792
loot-crate,primary,183493,283493,29,50,0.58,0,63,9,step_limit,7b1aae5b3dfb9db73c3566fb7ee21e797287e69b68b7c8078608618ec7417fad
loot-crate,primary,183494,283494,10,50,0.2,0,14,2,step_limit,577c7ccaa2dd36e6f2faccada838fbb472ec76d5cbdd295984e4a2697ebdfce1
loot-crate,primary,183495,283495,1,50,0.02,0,51,45,step_limit,b28c30c8d34ebf3c4c0ed851d1b69fca9292156804b77253aa472aab0cdf3fb0
loot-crate,primary,183496,283496,4,50,0.08,0,56,5,step_limit,2e09015b430af164865efb862ecaa29b0f327188baf39e3dd765bdf8c6afa7d0
loot-crate,primary,183497,283497,32,50,0.64,0,63,18,step_limit,3f8c7a9a8b843b814d62e185ac50113550e9b57b0aad11480d497108c5a1d8dd
loot-crate,primary,183498,283498,6,50,0.12,0,11,2,step_limit,a167e0d02e0b63f32061152d1db6c167f6960155c5677ff839fcb9f7110ce2de
loot-crate,primary,183499,283499,33,50,0.66,0,72,18,step_limit,b1f9265dd7d461e4b8ac2f01868f4030306eee6315a521f06cfdcf17752adea3
loot-crate,primary,183500,283500,2,50,0.04,1,11,4,killed,7f70f767b6eaf09c612bc9bf4577195429a8a06218c93e5d74a8a0cb460f9ee4
loot-crate,repeat,183401,283401,16,50,0.32,0,34,12,step_limit,b09fd3ec56e96d5edd7cba45bf3f24143af4bc0edb514289c7c780b9d5a7726b
loot-crate,repeat,183402,283402,9,50,0.18,0,20,6,step_limit,06cb38b71c801b16a1173fbf2381bb3f27f7fd8579a535403bbdbb7ccddba3ea
loot-crate,repeat,183403,283403,5,50,0.1,0,6,1,step_limit,486ec3fc44805d28abc1e8a76960379586668d8ddea0528f715c786816ae0223
loot-crate,repeat,183404,283404,9,50,0.18,1,26,7,killed,df619c93d299be57a92c2931c20273460e56efa38d80904eea8f50fab0ec00e7
loot-crate,repeat,183405,283405,5,50,0.1,1,12,6,killed,6ca1c2ac759666971da2d28f760fb6a9d44b7267bc6a04bc3f5f68b2dd9a94bf
loot-crate,repeat,183406,283406,24,50,0.48,0,86,35,step_limit,6c404b911ee54d87e83aec0942c74273b033783e180d2089a5b30792f94597fe
loot-crate,repeat,183407,283407,4,50,0.08,1,11,5,killed,1da7406396b52d7862f77492c2f94b232031bfba0c12b5e3f8ed483cdcbf8918
loot-crate,repeat,183408,283408,3,50,0.06,0,11,5,step_limit,d530728d70c03f7cad389eb712ea0f66b6c8344f9deff14b08f49bc57f5c9cde
loot-crate,repeat,183409,283409,9,50,0.18,0,16,4,step_limit,2978be7638ed178386c7be6c48f5e60af0b20183816c500f6643709caeed811d
loot-crate,repeat,183410,283410,14,50,0.28,0,31,11,step_limit,0e7cc9563a79dce0a25bb9866912ebbfbfdf06df0148387c794a0d00d543e179
loot-crate,repeat,183411,283411,10,50,0.2,1,22,3,killed,77e9394db346e26fb3f4362283076f40c68c56b595274bbdd541863867a766f3
loot-crate,repeat,183412,283412,13,50,0.26,1,23,3,killed,1269aa1dfcbe54b9455fe54e2e4503963bac99b469f5075e5f98d0a95fa22006
loot-crate,repeat,183413,283413,29,50,0.58,0,71,17,step_limit,90c3fbb082d06cb29be4b4439fba29ffb8e4993e991d98298bd6f5dc1854a616
loot-crate,repeat,183414,283414,9,50,0.18,0,28,8,step_limit,1a84d1d69e20f5028de65fc0fa0f35dd24079604ee59f31dd025db46d4e36a22
loot-crate,repeat,183415,283415,3,50,0.06,0,70,23,step_limit,e4efe2a7b78c899e1c18f54ad428696952b723918ee19cfd0427eb4a4bd69e85
loot-crate,repeat,183416,283416,26,50,0.52,0,65,16,step_limit,8de1193d4ed68e05cfae5021a85347ace228d36f6c725ca7f057bfb9b6d7b1d2
loot-crate,repeat,183417,283417,11,50,0.22,0,44,15,step_limit,7ce7c1379c84f3665405abefcde83983d2a429778ec0141101d08b4513e456e7
loot-crate,repeat,183418,283418,1,50,0.02,1,4,1,killed,0f4a113addfb4c2890afb8f592843b6966885f87c84994ac555010d42eb015e5
loot-crate,repeat,183419,283419,16,50,0.32,1,51,16,killed,2d479b3d701e950be00cab5d342f2578fa5e4ffba73929f9035717386ccb05b8
loot-crate,repeat,183420,283420,19,50,0.38,1,36,7,killed,d1ea8cc530c5db353168f5bd6b441bce315d158485c226dd972aafa9e9979107
loot-crate,repeat,183421,283421,2,50,0.04,1,6,3,killed,a7b638a51748395f390a7a796efd1864a58c5f4a4c24ad6f3f23da4f1fac4d93
loot-crate,repeat,183422,283422,4,50,0.08,0,8,3,step_limit,1faa13660ca13ac05a7ddd60ec58bee8969473999bc8195539783ec86164277b
loot-crate,repeat,183423,283423,30,50,0.6,0,60,15,step_limit,b1557768da5c7c18276381d58c64b0da2db3405524b854c2e1e9f1dec0b71682
loot-crate,repeat,183424,283424,7,50,0.14,0,26,12,step_limit,fb560002eb712c5f4206ae3efb6fb8e74d8a212a457f597295593e59e6a6169f
loot-crate,repeat,183425,283425,22,50,0.44,0,37,8,step_limit,d71e187841c3dc42b85fa13f085787bfacb2af2733086fd5f209620083a7da97
loot-crate,repeat,183426,283426,4,50,0.08,1,12,0,killed,66cc9db2859073ac98595d772883128c95827a3104a681826a35861e2fde2577
loot-crate,repeat,183427,283427,4,50,0.08,0,11,3,step_limit,6832e24c963ddd192bb41f1e5c99783cb0f96d4ddcf6c4cc1284b3df94eccbad
loot-crate,repeat,183428,283428,2,50,0.04,0,9,4,step_limit,9399afa8f20a95492c5e37057c63bdc9f0a2d4e10e6e125b0cc56a0992e2bbe7
loot-crate,repeat,183429,283429,4,50,0.08,0,51,2,step_limit,0a4a6925ce37d6520e11c087edd0ef63bd312f3741ab1279bd082d1eca0fc6d2
loot-crate,repeat,183430,283430,6,50,0.12,1,16,4,killed,ba8d4621cc1c5e3e6143e44fb8c9254132830e34ee8fc9255aceb781d2dc4b01
loot-crate,repeat,183431,283431,30,50,0.6,0,60,17,step_limit,a5f5e88cb21a68495938d320cc4c98ba4c447a17cd38cfb4373ef7058d8b28b9
loot-crate,repeat,183432,283432,25,50,0.5,0,63,25,step_limit,ba31234b37db482684d251d2d5e6fe860ebde308eb444530e0b79aab2fbdde89
loot-crate,repeat,183433,283433,8,50,0.16,1,15,2,killed,f083cfd6b561a77d76ed82e1979a32b724b84e8310c24697dd5b9ab851d641c6
loot-crate,repeat,183434,283434,22,50,0.44,0,51,12,step_limit,41a86bd65a51dcdc13281e613326df2fdbdf16c70fe9d9b83440b8f270435121
loot-crate,repeat,183435,283435,11,50,0.22,0,72,22,step_limit,3819a3590208828e7cca9eb32544253b337b8dbbd1f3f441054d12869d71f6fd
loot-crate,repeat,183436,283436,8,50,0.16,0,51,1,step_limit,4eaac15167843245ae9b3a7454a984030273b59e3afeb960bea6e363b434bf1c
loot-crate,repeat,183437,283437,9,50,0.18,1,16,5,killed,412584bcada2d6561b4fd00ca90f97e1c37bab6179b95e0d6379336a709d68e0
loot-crate,repeat,183438,283438,16,50,0.32,0,35,3,step_limit,47b0d98bb7effaecfe4b925780acc05c39766e7edb4444bfdd2531fa1aa63ffa
loot-crate,repeat,183439,283439,0,50,0.0,0,50,0,step_limit,f47b133e9697aff3ca4d544f99b20863b1d82e6eec97ab71dd5ca7a608d429fb
loot-crate,repeat,183440,283440,26,50,0.52,1,41,12,killed,05b671494a8171b247060fd6bd330a7aecf52304ad9d7bf3dfde5b7e25206f1c
loot-crate,repeat,183441,283441,7,50,0.14,0,95,48,step_limit,302137d8285cd9402e3ed45e2b84f19c6329b1dbc866b29c6ecb3fd1013840c6
loot-crate,repeat,183442,283442,3,50,0.06,1,12,1,killed,5082e3e5760ab0661266c91d1042929ee9c57e22a082415397728de9fadc861a
loot-crate,repeat,183443,283443,4,50,0.08,0,7,1,step_limit,fd371cc178189cfdcc8b9a1653b412d808e8c4c0d63657f8d0d38570ff88b907
loot-crate,repeat,183444,283444,18,50,0.36,0,48,13,step_limit,aac2e6eef100c7c625db6fa34478fb81546e3153f49ab3ad669e45aecb23ed9c
loot-crate,repeat,183445,283445,20,50,0.4,0,39,13,step_limit,7f54293457b29dcfdd123e0fb02a83a2a3716eb5abba43b889e4ead461ff126e
loot-crate,repeat,183446,283446,3,50,0.06,1,12,5,killed,afe46b35267b2714f4d4b3af7130194fb9c6971f420d006cfb5aa8cd79b55835
loot-crate,repeat,183447,283447,4,50,0.08,0,51,2,step_limit,52443aa07a1b668026eea9038f42c3b7dd4e74837ba44d10e147e00ee9be6bac
loot-crate,repeat,183448,283448,6,50,0.12,0,11,2,step_limit,c20ca9bce4828905ad6fb110f520e4b1cc99554bb9ac0abae1957ffdf7dfce39
loot-crate,repeat,183449,283449,9,50,0.18,1,22,4,killed,06896ca6ebcefbbf3e393b00bf05471dd3e12b826f74826fe55fc097fa4dc029
loot-crate,repeat,183450,283450,11,50,0.22,0,57,39,step_limit,c6d05255ffea809f54356cd4f335612953f8dd3b1766473d4209c5eed133b29d
loot-crate,repeat,183451,283451,11,50,0.22,0,122,72,step_limit,38dc7dcb2a76e54e26f85b284619375c28888092e5766ffa5bd08ff242c92789
loot-crate,repeat,183452,283452,9,50,0.18,0,20,2,step_limit,b730ce6ee47cb67deb99ab1b29ede4e47bc4e30f8259ec1573def95ecf76eb50
loot-crate,repeat,183453,283453,20,50,0.4,0,45,16,step_limit,c10147c7393fbd163fb8cf1bb3349e37e767546772bb586af7fdeb40dd7fbdc0
loot-crate,repeat,183454,283454,2,50,0.04,1,13,7,killed,b4b0e991d7afcca797c77150e6714d354b5c84c6f377d734b369f525c8606bd3
loot-crate,repeat,183455,283455,17,50,0.34,1,29,11,killed,286234e39d132871a7761fb4d9e5038ca067ced19c431ad22fcb4867b4178b22
loot-crate,repeat,183456,283456,4,50,0.08,1,7,2,killed,3624a20430c1aeb72e4ac21ffd5c62c9bcb3c858e1b99a33c0e7171982db7b4b
loot-crate,repeat,183457,283457,19,50,0.38,0,37,12,step_limit,bacbc65be83aa08cbe40b37587ca56a9fb65f1ca4ec369399467cab3579ce211
loot-crate,repeat,183458,283458,4,50,0.08,0,54,4,step_limit,1fb45aff5ef8267dd80198de78fd4019e01fb1ae215c92f74b49d09b5fcc6789
loot-crate,repeat,183459,283459,28,50,0.56,0,51,10,step_limit,b14461b31ded0a33f9a9128e7c663da0c3fde4af54727d0de210b2715ccedbf7
loot-crate,repeat,183460,283460,9,50,0.18,0,21,7,step_limit,1ff562df50f59baf93f45f987a5c934fa3b3061a280b0c1959ea12ebec031f00
loot-crate,repeat,183461,283461,19,50,0.38,1,45,12,killed,3d5e433eebf4010678852a14f70aba38e5ad1d19dd368a896cc58b47a9c12340
loot-crate,repeat,183462,283462,24,50,0.48,1,51,21,killed,ad7a6033830d7c27407719bb1e72171bfb1fbbd4be275a7a41df0e6d7bd6be40
loot-crate,repeat,183463,283463,27,50,0.54,0,50,15,step_limit,e5f04c4d4bd33a1ae98171468b944cf6a6be2b7ea89b9313c75a7f92489480b5
loot-crate,repeat,183464,283464,35,50,0.7,0,67,20,step_limit,7df73598bf63f68e8a0cff3e65266caa8ff0990f85b569b7f9c4695650b08226
loot-crate,repeat,183465,283465,3,50,0.06,0,46,0,step_limit,34715fa161a8dcda538a0818ca4b0af415a258b8b8d906375d45b7e63f42b175
loot-crate,repeat,183466,283466,5,50,0.1,0,54,3,step_limit,d07553611447090eba5279c29f691fb81f0e59b23ba9b9d21e2a54caecf771b0
loot-crate,repeat,183467,283467,23,50,0.46,1,50,14,killed,219a159185e0abd50b0542461abeb8a836807b427d04499550c3b65223649d5b
loot-crate,repeat,183468,283468,10,50,0.2,0,56,42,step_limit,99a31110def9992ce780e3f43ca05230c6234e2220815be1c4957fc3e758cc7a
loot-crate,repeat,183469,283469,5,50,0.1,1,20,8,killed,7ed3c64ac3b0a92533dc911edf7674014c20680ed8900c0aef93cad558449e72
loot-crate,repeat,183470,283470,6,50,0.12,0,59,2,step_limit,5bf35cf5cd5361f86f8b427c026087cb43211d0e2b1a6aef9b1042bf81b3ab31
loot-crate,repeat,183471,283471,5,50,0.1,0,53,44,step_limit,3c87c06dd7abb16e2707148d0c6144417c6841619d22f15bcf598ebfdb956422
loot-crate,repeat,183472,283472,15,50,0.3,0,55,5,step_limit,459033207748172571023e0da45f04f09146d3619b1c7a78811abf2686bcc3a3
loot-crate,repeat,183473,283473,36,50,0.72,0,62,9,step_limit,de92b4567341283936f13cecb3ad659342958545e2b4757db289660224c667fa
loot-crate,repeat,183474,283474,35,50,0.7,0,64,12,step_limit,cbe1558a5e2d8f4e9ccd1903236964656badc97b14d6a98d129f60d01cd82a45
loot-crate,repeat,183475,283475,0,50,0.0,0,5,1,step_limit,8f9422295b9ba8fa1c200863ae3f96a7e6c39b334b2b29a262f8ae6806b3d8ff
loot-crate,repeat,183476,283476,16,50,0.32,1,34,9,killed,c13a2712b94a4a312e9704903f7525fffc03159ca1420d844dba7fec03d811cf
loot-crate,repeat,183477,283477,25,50,0.5,0,62,16,step_limit,d4c34f3d37bfcaa6faecd4c7e215e6e7c92f462683a3e80786be98adcbcece9d
loot-crate,repeat,183478,283478,3,50,0.06,1,8,2,killed,950ddb9ceb7474aa30e46aa0491a2615a90f12c034e536bf9fc1fab96b903b2b
loot-crate,repeat,183479,283479,8,50,0.16,0,54,43,step_limit,5a5e05fc0df622b2fd572d82e444e04edf6988d567d917cdb595f1674e070be9
loot-crate,repeat,183480,283480,19,50,0.38,0,62,11,step_limit,d99185e6150dd7441c18c9c61da054cc7cad72b5fc4ca151393aaed2bf5b6162
loot-crate,repeat,183481,283481,31,50,0.62,0,60,15,step_limit,4e6502b531647b49b073e559e86b754eda594f03be3976f7340709162fa7d33e
loot-crate,repeat,183482,283482,8,50,0.16,0,58,1,step_limit,9c4e6f3a538214ac2e1deee84295d902a7b19c57cc36b5bd3f9d4d2a1a4055ae
loot-crate,repeat,183483,283483,33,50,0.66,0,62,21,step_limit,1788a21578c43dc3f6d049ba0e34a04d9f065ef02fa5b339477ea856642c8202
loot-crate,repeat,183484,283484,11,50,0.22,0,22,2,step_limit,c35c47a1699d4fbf528d2572c46b9cbe6106fd817de73d195a737da1a4394619
loot-crate,repeat,183485,283485,8,50,0.16,0,55,8,step_limit,571b9a755746a3f1e8acd1b2cd3c2336d752df26d1e66da3f199a6f4065e0c72
loot-crate,repeat,183486,283486,21,50,0.42,0,58,19,step_limit,b2f3f4cb0bcaa75e4b6ed857360351510790f1d372e575762b34857165bcfe43
loot-crate,repeat,183487,283487,1,50,0.02,1,5,1,killed,4031f241cb68eba876eda65290163625b9de1acdf20480f0070e174cdec6c0e6
loot-crate,repeat,183488,283488,7,50,0.14,0,24,15,step_limit,2e40fe5fa7433b49daa7e71ac3f3cf9f4b4626413c6cbf15ce5f543e0b3c05aa
loot-crate,repeat,183489,283489,18,50,0.36,0,61,12,step_limit,c24ee145aed1cdcc4c7e11637f9c686d259e7f1ce43e7cbddaa064f7f50c5901
loot-crate,repeat,183490,283490,5,50,0.1,0,47,0,step_limit,aacd7107ac45b1f48cbf442d860c30f21ec4376262f9d2f63f19106d09705cf5
loot-crate,repeat,183491,283491,17,50,0.34,0,59,6,step_limit,70bdb81ebbe281d09b0cfce2dc558c230c69a47ca6ea21f5b894c23a139f6f5d
loot-crate,repeat,183492,283492,34,50,0.68,0,64,20,step_limit,117cf357e0cf02f325c30a4b2b3f6f3240ee790d76e1677cb6073119baba3792
loot-crate,repeat,183493,283493,29,50,0.58,0,63,9,step_limit,7b1aae5b3dfb9db73c3566fb7ee21e797287e69b68b7c8078608618ec7417fad
loot-crate,repeat,183494,283494,10,50,0.2,0,14,2,step_limit,577c7ccaa2dd36e6f2faccada838fbb472ec76d5cbdd295984e4a2697ebdfce1
loot-crate,repeat,183495,283495,1,50,0.02,0,51,45,step_limit,b28c30c8d34ebf3c4c0ed851d1b69fca9292156804b77253aa472aab0cdf3fb0
loot-crate,repeat,183496,283496,4,50,0.08,0,56,5,step_limit,2e09015b430af164865efb862ecaa29b0f327188baf39e3dd765bdf8c6afa7d0
loot-crate,repeat,183497,283497,32,50,0.64,0,63,18,step_limit,3f8c7a9a8b843b814d62e185ac50113550e9b57b0aad11480d497108c5a1d8dd
loot-crate,repeat,183498,283498,6,50,0.12,0,11,2,step_limit,a167e0d02e0b63f32061152d1db6c167f6960155c5677ff839fcb9f7110ce2de
loot-crate,repeat,183499,283499,33,50,0.66,0,72,18,step_limit,b1f9265dd7d461e4b8ac2f01868f4030306eee6315a521f06cfdcf17752adea3
loot-crate,repeat,183500,283500,2,50,0.04,1,11,4,killed,7f70f767b6eaf09c612bc9bf4577195429a8a06218c93e5d74a8a0cb460f9ee4
